Lat,Lng, RH_201407020600
48.4,-125.2,81.87849999999997
48.0,-125.2,85.91123809523799
47.6,-125.2,83.99933333333323
47.2,-125.2,84.05793548387086
46.8,-125.2,86.7192258064515
46.4,-125.2,87.05793548387086
46.0,-125.2,86.86518032786874
45.6,-125.2,84.73535483870957
45.2,-125.2,79.02567741935475
44.8,-125.2,71.60288524590155
44.4,-125.2,71.76761290322571
44.0,-125.2,82.7192258064515
43.6,-125.2,91.7676129032257
43.2,-125.2,94.6224516129031
42.8,-125.2,98.25349999999987
42.4,-125.2,93.79960655737695
41.2,-125.2,95.05409523809512
41.6,-125.2,93.37155555555545
42.0,-125.2,92.30806349206338
40.4,-125.2,96.87849999999987
40.8,-125.2,96.41277419354826
39.2,-125.2,95.88742857142854
39.6,-125.2,95.0382222222221
40.0,-125.2,93.81599999999987
38.8,-125.2,89.51600000000002
48.8,-108.0,80.0034999999999
48.4,-108.0,75.04933333333324
48.0,-108.0,76.14933333333323
47.6,-108.0,69.43895081967206
47.2,-108.0,67.10171428571421
46.8,-108.0,65.99933333333325
46.4,-108.0,63.42890322580637
46.0,-108.0,64.29933333333325
45.6,-108.0,62.477290322580565
45.2,-108.0,68.0223492063491
44.8,-108.0,64.84933333333326
44.4,-108.0,62.371555555555474
43.2,-108.0,54.349333333333284
43.6,-108.0,55.641396825396754
44.0,-108.0,57.61287499999993
42.4,-108.0,49.10632258064511
42.8,-108.0,49.39664516129028
41.2,-108.0,42.378499999999974
41.6,-108.0,48.81599999999996
42.0,-108.0,49.472249999999946
40.4,-108.0,36.44503225806452
40.8,-108.0,34.800126984127
39.2,-108.0,28.323936507936523
39.6,-108.0,30.784750000000017
40.0,-108.0,34.165206349206365
38.4,-108.0,27.675375000000017
38.8,-108.0,25.581625000000017
37.2,-108.0,28.974730158730175
37.6,-108.0,32.59725000000002
38.0,-108.0,29.831625000000024
36.8,-108.0,24.753500000000013
36.4,-108.0,30.63138461538464
36.0,-108.0,34.25350000000001
35.6,-108.0,41.58523076923073
35.2,-108.0,41.990603174603145
34.8,-108.0,42.262153846153815
34.4,-108.0,46.48764179104472
34.0,-108.0,47.07753846153842
33.6,-108.0,49.40061538461533
33.2,-108.0,49.29292307692302
32.4,-108.0,38.2936119402985
32.8,-108.0,43.56984615384613
31.6,-108.0,38.10171428571429
32.0,-108.0,37.69478787878787
48.4,-90.8,92.816
48.0,-90.8,93.60547368421042
47.6,-90.8,95.32509090909079
47.2,-90.8,91.20993939393928
46.8,-90.8,96.68696774193536
46.4,-90.8,94.3493333333332
46.0,-90.8,96.59566101694904
45.6,-90.8,97.23028571428559
45.2,-90.8,94.6263448275861
44.4,-90.8,93.17314285714274
44.8,-90.8,91.72671428571418
43.2,-90.8,88.29292307692296
43.6,-90.8,88.57963636363627
44.0,-90.8,86.65726984126974
42.4,-90.8,91.93075409836055
42.8,-90.8,88.86077611940287
41.2,-90.8,88.00647619047608
41.6,-90.8,88.81599999999989
42.0,-90.8,89.76515254237277
40.4,-90.8,86.5622686567163
40.8,-90.8,87.29987096774182
39.2,-90.8,77.76838095238085
39.6,-90.8,80.46679365079355
40.0,-90.8,83.78474999999989
38.4,-90.8,77.05409523809514
38.8,-90.8,74.56203174603165
37.6,-90.8,80.21282539682528
37.2,-90.8,83.57790476190465
38.0,-90.8,77.93721212121201
36.8,-90.8,84.51441269841258
36.4,-90.8,82.16894117647047
36.0,-90.8,81.32419672131137
35.6,-90.8,83.81599999999989
35.2,-90.8,85.17963636363625
34.8,-90.8,84.90423529411753
34.4,-90.8,84.43504761904751
34.0,-90.8,88.6255238095237
33.2,-90.8,92.49781818181805
33.6,-90.8,91.56599999999987
32.4,-90.8,94.18523076923064
32.8,-90.8,93.866847457627
31.2,-90.8,86.78474999999989
31.6,-90.8,94.18523076923064
32.0,-90.8,94.69099999999986
30.8,-90.8,84.94643478260858
30.4,-90.8,86.51749253731332
30.0,-90.8,80.47224999999989
29.6,-90.8,75.86011764705871
29.2,-90.8,80.13544444444432
28.4,-90.8,83.19304918032776
28.8,-90.8,85.40690909090898
45.2,-73.6,84.066
28.0,-90.8,82.75349999999997
44.8,-73.6,85.16520634920624
44.4,-73.6,83.46116129032247
44.0,-73.6,84.57406451612893
43.2,-73.6,92.45534426229497
43.6,-73.6,88.67314285714275
42.4,-73.6,89.55793548387086
42.8,-73.6,86.97473015873005
41.2,-73.6,91.97473015873005
41.6,-73.6,91.68696774193538
42.0,-73.6,92.1493333333332
40.4,-73.6,96.67054545454535
40.8,-73.6,91.87949206349195
39.6,-73.6,87.816
40.0,-73.6,91.56600000000002
48.4,-124.0,65.44100000000002
48.0,-124.0,71.83212903225797
47.6,-124.0,68.39933333333325
47.2,-124.0,76.24457142857133
46.8,-124.0,80.06190163934416
46.4,-124.0,81.76681967213104
46.0,-124.0,82.65470967741925
45.6,-124.0,80.33980952380941
45.2,-124.0,77.91436065573761
44.8,-124.0,78.10632258064506
44.4,-124.0,79.84774603174593
44.0,-124.0,83.9450322580644
43.6,-124.0,85.89664516129021
43.2,-124.0,77.15470967741926
