Lat,Lng, RH_201407031200
48.4,-125.2,94.54550000000003
48.0,-125.2,93.47109523809534
47.6,-125.2,88.19966666666674
47.2,-125.2,86.23300000000009
46.8,-125.2,89.42654838709687
46.4,-125.2,94.10396774193559
46.0,-125.2,92.03627868852469
45.6,-125.2,90.81364516129042
45.2,-125.2,90.74912903225817
44.8,-125.2,89.4297213114755
44.4,-125.2,92.57170967741946
44.0,-125.2,90.9104193548388
43.6,-125.2,87.89429032258073
43.2,-125.2,89.89429032258074
42.8,-125.2,92.1548750000001
42.4,-125.2,89.21660655737715
41.2,-125.2,99.15363492063503
41.6,-125.2,99.47109523809534
42.0,-125.2,90.9314126984128
40.4,-125.2,98.3580000000001
40.8,-125.2,98.21687096774204
39.2,-125.2,95.30442857142859
39.6,-125.2,96.52929629629638
40.0,-125.2,97.70919047619059
38.8,-125.2,90.93299999999999
48.8,-108.0,89.37362500000009
48.4,-108.0,83.23300000000009
48.0,-108.0,81.42347619047628
47.6,-108.0,74.8231639344263
47.2,-108.0,78.31236507936516
46.8,-108.0,84.08300000000008
46.4,-108.0,82.71687096774203
46.0,-108.0,82.01633333333342
45.6,-108.0,74.15235483870975
45.2,-108.0,69.29649206349214
44.8,-108.0,48.983000000000025
44.4,-108.0,66.53458730158738
43.2,-108.0,63.966333333333395
43.6,-108.0,67.93141269841277
44.0,-108.0,73.92050000000008
42.4,-108.0,54.15235483870972
42.8,-108.0,57.31364516129037
41.2,-108.0,52.95175000000005
41.6,-108.0,59.636225806451655
42.0,-108.0,64.52987500000008
40.4,-108.0,46.74912903225808
40.8,-108.0,46.16950793650796
39.2,-108.0,42.26474603174605
39.6,-108.0,41.29550000000001
40.0,-108.0,43.582206349206366
38.4,-108.0,52.18612500000005
38.8,-108.0,43.17050000000002
37.2,-108.0,65.34411111111119
37.6,-108.0,64.04550000000006
38.0,-108.0,56.951750000000054
36.8,-108.0,59.029875000000054
36.4,-108.0,59.3714615384616
36.0,-108.0,63.29550000000007
35.6,-108.0,74.58684615384624
35.2,-108.0,76.75680952380961
34.8,-108.0,78.66376923076932
34.4,-108.0,81.12852238805979
34.0,-108.0,85.1406923076924
33.6,-108.0,87.78684615384624
33.2,-108.0,72.18684615384622
32.4,-108.0,50.218074626865715
32.8,-108.0,51.956076923076964
31.6,-108.0,43.375857142857136
32.0,-108.0,46.53603030303033
48.4,-90.8,82.233
48.0,-90.8,78.33826315789481
47.6,-90.8,82.10572727272735
47.2,-90.8,89.17239393939404
46.8,-90.8,88.58783870967751
46.4,-90.8,87.88300000000008
46.0,-90.8,88.53808474576282
45.6,-90.8,93.59014285714296
45.2,-90.8,86.26748275862077
44.4,-90.8,85.0330000000001
44.8,-90.8,84.6972857142858
43.2,-90.8,82.86376923076932
43.6,-90.8,83.83300000000007
44.0,-90.8,82.66157142857152
42.4,-90.8,84.11824590163943
42.8,-90.8,83.00911940298516
41.2,-90.8,88.78855555555566
41.6,-90.8,86.82030158730167
42.0,-90.8,86.08045762711873
40.4,-90.8,88.68076119402994
40.8,-90.8,87.99106451612913
39.2,-90.8,88.35998412698422
39.6,-90.8,91.9314126984128
40.0,-90.8,90.8111250000001
38.4,-90.8,86.69331746031754
38.8,-90.8,83.23300000000009
37.6,-90.8,84.85204761904771
37.2,-90.8,83.66157142857152
38.0,-90.8,85.18754545454554
36.8,-90.8,80.64569841269851
36.4,-90.8,70.11535294117654
36.0,-90.8,65.29857377049187
35.6,-90.8,66.4663333333334
35.2,-90.8,66.68754545454553
34.8,-90.8,66.24770588235302
34.4,-90.8,66.97903174603182
34.0,-90.8,78.58220634920643
33.2,-90.8,85.59663636363645
33.6,-90.8,84.31633333333343
32.4,-90.8,93.41761538461549
32.8,-90.8,87.33469491525433
31.2,-90.8,96.5767500000001
31.6,-90.8,98.38684615384626
32.0,-90.8,96.17744444444456
30.8,-90.8,93.9866231884059
30.4,-90.8,95.08374626865682
30.0,-90.8,94.4205000000001
29.6,-90.8,96.49770588235305
29.2,-90.8,90.51077777777788
28.4,-90.8,82.77398360655747
28.8,-90.8,82.55118181818192
45.2,-73.6,87.233
28.0,-90.8,84.38925000000002
44.8,-73.6,83.02665079365089
44.4,-73.6,81.45880645161299
44.0,-73.6,83.4104193548388
43.2,-73.6,94.70840983606567
43.6,-73.6,96.34411111111122
42.4,-73.6,92.68461290322591
42.8,-73.6,90.66157142857153
41.2,-73.6,89.4234761904763
41.6,-73.6,92.16848387096783
42.0,-73.6,96.12188888888899
40.4,-73.6,98.45118181818191
40.8,-73.6,88.42347619047628
39.6,-73.6,90.233
40.0,-73.6,88.73299999999999
48.4,-124.0,89.92049999999998
48.0,-124.0,95.24912903225817
47.6,-124.0,93.2830000000001
47.2,-124.0,97.96315873015884
46.8,-124.0,95.64283606557387
46.4,-124.0,96.1346393442624
46.0,-124.0,97.16848387096785
45.6,-124.0,95.51871428571438
45.2,-124.0,95.15103278688535
44.8,-124.0,96.42654838709687
44.4,-124.0,97.74093650793661
44.0,-124.0,97.53945161290332
43.6,-124.0,93.87816129032268
43.2,-124.0,92.71687096774204
42.8,-124.0,93.78855555555566
42.4,-124.0,88.44267741935492
41.2,-124.0,92.05839682539691
41.6,-124.0,90.61395238095248
42.0,-124.0,90.40760317460328
40.4,-124.0,95.66157142857153
40.8,-124.0,91.34411111111122
39.2,-124.0,91.88379365079375
39.6,-124.0,94.82030158730169
40.0,-124.0,90.32823809523819
38.4,-124.0,84.77987500000009
38.8,-124.0,87.75607692307702
37.2,-124.0,84.46829411764703
37.6,-124.0,83.9104193548388
38.0,-124.0,84.05558064516137
48.8,-106.8,91.49106451612913
48.4,-106.8,85.7903770491804
48.0,-106.8,78.43612500000009
47.6,-106.8,83.11231034482766
47.2,-106.8,83.28138709677428
46.8,-106.8,79.77398360655747
46.4,-106.8,81.12188888888898
46.0,-106.8,78.48300000000009
45.6,-106.8,79.82622033898313
45.2,-106.8,81.10601587301596
44.8,-106.8,76.34775409836072
44.4,-106.8,64.7575901639345
43.2,-106.8,74.34775409836074
43.6,-106.8,67.08783870967748
