Lat,Lng, RH_201407040000
48.4,-125.2,87.99474999999997
48.0,-125.2,92.04187301587292
47.6,-125.2,89.04266666666658
47.2,-125.2,87.42922580645153
46.8,-125.2,86.6227741935483
46.4,-125.2,85.04212903225798
46.0,-125.2,84.07518032786876
45.6,-125.2,83.3485806451612
45.2,-125.2,80.88083870967733
44.8,-125.2,80.28829508196712
44.4,-125.2,79.96148387096765
44.0,-125.2,82.7195483870967
43.6,-125.2,86.50987096774185
43.2,-125.2,89.91309677419346
42.8,-125.2,90.43224999999991
42.4,-125.2,90.12436065573762
41.2,-125.2,74.66092063492056
41.6,-125.2,78.97838095238087
42.0,-125.2,92.78790476190466
40.4,-125.2,70.36974999999993
40.8,-125.2,72.21954838709671
39.2,-125.2,75.27600000000002
39.6,-125.2,71.26674074074067
40.0,-125.2,69.45457142857136
38.8,-125.2,87.62599999999998
48.8,-108.0,36.885374999999996
48.4,-108.0,33.09266666666669
48.0,-108.0,31.899015873015898
47.6,-108.0,27.304688524590176
47.2,-108.0,26.438698412698425
46.8,-108.0,25.742666666666675
46.4,-108.0,24.445354838709687
46.0,-108.0,22.292666666666666
45.6,-108.0,23.15503225806452
45.2,-108.0,30.724412698412728
44.8,-108.0,34.75933333333335
44.4,-108.0,22.629174603174608
43.2,-108.0,22.509333333333334
43.6,-108.0,31.48631746031749
44.0,-108.0,24.10412500000001
42.4,-108.0,16.429225806451594
42.8,-108.0,19.15503225806451
41.2,-108.0,14.010374999999986
41.6,-108.0,15.80019354838708
42.0,-108.0,15.86974999999998
40.4,-108.0,19.267935483870957
40.8,-108.0,17.581555555555543
39.2,-108.0,28.1053650793651
39.6,-108.0,23.260375000000007
40.0,-108.0,21.4228253968254
38.4,-108.0,22.385375000000007
38.8,-108.0,20.885374999999996
37.2,-108.0,22.327587301587304
37.6,-108.0,30.46350000000002
38.0,-108.0,27.55725000000002
36.8,-108.0,16.307249999999986
36.4,-108.0,16.825999999999986
36.0,-108.0,17.369749999999986
35.6,-108.0,22.979846153846164
35.2,-108.0,27.041873015873033
34.8,-108.0,28.2106153846154
34.4,-108.0,32.39913432835822
34.0,-108.0,32.826000000000015
33.6,-108.0,36.44138461538461
33.2,-108.0,39.39523076923076
32.4,-108.0,26.63794029850748
32.8,-108.0,32.795230769230784
31.6,-108.0,25.026000000000003
32.0,-108.0,25.35933333333335
48.4,-90.8,41.526
48.0,-90.8,45.95582456140349
47.6,-90.8,57.49872727272722
47.2,-90.8,74.38963636363628
46.8,-90.8,56.235677419354786
46.4,-90.8,51.32599999999996
46.0,-90.8,48.059898305084715
45.6,-90.8,53.49742857142851
45.2,-90.8,51.26737931034479
44.4,-90.8,48.311714285714245
44.8,-90.8,51.43671428571425
43.2,-90.8,47.68753846153843
43.6,-90.8,48.02599999999998
44.0,-90.8,46.23234920634918
42.4,-90.8,56.304688524590105
42.8,-90.8,50.384208955223826
41.2,-90.8,53.48631746031741
41.6,-90.8,55.50219047619042
42.0,-90.8,57.941254237288085
40.4,-90.8,53.817044776119346
40.8,-90.8,53.187290322580594
39.2,-90.8,57.47044444444439
39.6,-90.8,57.597428571428516
40.0,-90.8,55.47912499999995
38.4,-90.8,56.216476190476136
38.8,-90.8,55.29584126984122
37.6,-90.8,56.74028571428566
37.2,-90.8,56.75615873015868
38.0,-90.8,57.35933333333327
36.8,-90.8,55.232349206349156
36.4,-90.8,61.34952941176464
36.0,-90.8,60.25550819672126
35.6,-90.8,58.05933333333328
35.2,-90.8,58.20781818181812
34.8,-90.8,54.84952941176465
34.4,-90.8,53.89901587301582
34.0,-90.8,54.05774603174598
33.2,-90.8,49.93509090909087
33.6,-90.8,51.17877777777772
32.4,-90.8,50.041384615384565
32.8,-90.8,49.229389830508445
31.2,-90.8,52.713499999999954
31.6,-90.8,55.08753846153841
32.0,-90.8,52.34544444444438
30.8,-90.8,54.18542028985501
30.4,-90.8,57.08570149253725
30.0,-90.8,61.83849999999993
29.6,-90.8,64.46717647058817
29.2,-90.8,68.08155555555547
28.4,-90.8,76.18993442622943
28.8,-90.8,72.54115151515144
45.2,-73.6,70.026
28.0,-90.8,81.43224999999998
44.8,-73.6,71.45457142857136
44.4,-73.6,70.30019354838703
44.0,-73.6,69.47761290322573
43.2,-73.6,73.12436065573763
43.6,-73.6,72.34346031746024
42.4,-73.6,72.81632258064509
42.8,-73.6,71.42282539682532
41.2,-73.6,75.80377777777771
41.6,-73.6,76.10664516129025
42.0,-73.6,77.70853968253961
40.4,-73.6,91.8987272727272
40.8,-73.6,81.29584126984118
39.6,-73.6,84.026
40.0,-73.6,84.77599999999997
48.4,-124.0,78.026
48.0,-124.0,70.62277419354831
47.6,-124.0,73.1926666666666
47.2,-124.0,70.01012698412691
46.8,-124.0,76.89485245901632
46.4,-124.0,74.58337704918026
46.0,-124.0,77.97761290322573
45.6,-124.0,75.66092063492056
45.2,-124.0,71.45222950819665
44.8,-124.0,68.59051612903218
44.4,-124.0,68.5974285714285
44.0,-124.0,63.65503225806445
43.6,-124.0,59.65503225806446
43.2,-124.0,48.38083870967739
42.8,-124.0,43.74028571428568
42.4,-124.0,36.96148387096775
41.2,-124.0,64.83552380952374
41.6,-124.0,56.94663492063486
42.0,-124.0,42.43869841269839
40.4,-124.0,52.3752063492063
40.8,-124.0,60.86726984126978
39.2,-124.0,83.23234920634911
39.6,-124.0,76.0101269841269
40.0,-124.0,55.057746031745964
38.4,-124.0,93.72912499999991
38.8,-124.0,91.87215384615374
37.2,-124.0,90.90835294117647
37.6,-124.0,91.96148387096765
38.0,-124.0,93.50987096774183
48.8,-106.8,38.41309677419355
48.4,-106.8,37.20632786885246
48.0,-106.8,31.26037500000002
47.6,-106.8,31.888068965517263
47.2,-106.8,28.251806451612918
46.8,-106.8,26.78009836065575
46.4,-106.8,22.676793650793655
46.0,-106.8,24.44787500000001
45.6,-106.8,27.737864406779675
45.2,-106.8,28.216476190476207
44.8,-106.8,26.976819672131164
44.4,-106.8,44.25550819672128
43.2,-106.8,20.94403278688524
43.6,-106.8,26.09051612903227
44.0,-106.8,32.30292307692309
42.4,-106.8,15.222721311475393
42.8,-106.8,17.386655737704903
41.2,-106.8,23.200603174603184
41.6,-106.8,16.83245161290321
42.0,-106.8,15.177515151515133
40.4,-106.8,27.216476190476207
40.8,-106.8,31.56568253968256
39.2,-106.8,31.39107936507939
39.6,-106.8,24.962507936507947
40.0,-106.8,28.026000000000018
38.4,-106.8,29.69266666666669
38.8,-106.8,30.276000000000018
37.2,-106.8,33.97912500000002
37.6,-106.8,40.18473015873014
38.0,-106.8,40.77599999999998
36.8,-106.8,29.610615384615407
36.4,-106.8,28.962507936507958
36.0,-106.8,34.08850000000001
35.6,-106.8,25.22912500000001
35.2,-106.8,24.541151515151526
34.8,-106.8,25.149076923076937
34.4,-106.8,24.810615384615396
34.0,-106.8,25.85933333333335
33.6,-106.8,24.84138461538463
33.2,-106.8,29.67215384615387
32.4,-106.8,23.526000000000014
32.8,-106.8,25.43869841269842
31.6,-106.8,24.026
32.0,-106.8,23.570117647058833
48.0,-89.6,68.08850000000001
47.6,-89.6,86.20510447761185
47.2,-89.6,85.61922033898297
46.8,-89.6,58.23567741935479
46.4,-89.6,41.99425396825395
46.0,-89.6,42.05825806451612
45.6,-89.6,44.625999999999976
45.2,-89.6,46.7561587301587
44.4,-89.6,45.42282539682537
44.8,-89.6,45.6489508196721
43.2,-89.6,47.859333333333296
43.6,-89.6,48.796491803278656
44.0,-89.6,47.26793548387094
42.4,-89.6,53.18993442622946
42.8,-89.6,47.459333333333305
41.2,-89.6,54.13047761194024
41.6,-89.6,55.16885714285709
42.0,-89.6,55.2799682539682
40.4,-89.6,55.38665573770487
40.8,-89.6,54.54980952380947
39.2,-89.6,58.51806349206343
39.6,-89.6,56.86726984126978
40.0,-89.6,54.9783809523809
38.4,-89.6,57.88537499999994
38.8,-89.6,57.27996825396819
37.6,-89.6,56.010126984126934
37.2,-89.6,56.22002985074621
38.0,-89.6,57.77599999999994
36.8,-89.6,55.86726984126979
36.4,-89.6,59.3910793650793
36.0,-89.6,64.02599999999993
35.6,-89.6,61.518063492063426
35.2,-89.6,58.55059016393437
34.8,-89.6,55.45024242424237
34.4,-89.6,52.864709677419306
34.0,-89.6,51.656769230769186
33.2,-89.6,53.94663492063487
33.6,-89.6,56.02599999999994
32.4,-89.6,47.9653939393939
32.8,-89.6,49.775999999999954
31.2,-89.6,50.040492753623134
31.6,-89.6,51.168857142857085
32.0,-89.6,49.97515254237285
30.8,-89.6,50.057249999999954
30.4,-89.6,55.48976811594196
30.0,-89.6,60.27599999999994
29.6,-89.6,62.76446153846147
29.2,-89.6,67.99822222222214
28.4,-89.6,75.02599999999993
28.8,-89.6,73.59121739130427
45.2,-72.4,73.276
28.0,-89.6,76.04727659574463
44.8,-72.4,73.96148387096767
44.4,-72.4,73.5974285714285
44.0,-72.4,74.38083870967735
43.6,-72.4,78.04187301587292
43.2,-72.4,78.2391147540983
42.4,-72.4,84.7244126984126
42.8,-72.4,80.37984615384606
41.2,-72.4,82.79162499999991
41.6,-72.4,78.53393650793643
42.0,-72.4,82.08849999999991
40.4,-72.4,96.27600000000001
40.8,-72.4,88.63890322580636
49.2,-122.8,70.776
48.8,-122.8,68.87845901639339
48.4,-122.8,66.2391147540983
48.0,-122.8,62.21954838709671
47.6,-122.8,56.17599999999995
47.2,-122.8,55.010126984126934
46.8,-122.8,51.583377049180285
46.4,-122.8,57.304688524590105
46.0,-122.8,49.138903225806416
45.6,-122.8,44.927639344262275
45.2,-122.8,42.34858064516127
44.8,-122.8,43.232349206349184
44.4,-122.8,42.09157377049179
44.0,-122.8,39.740285714285704
43.6,-122.8,42.304688524590155
43.2,-122.8,38.962507936507926
42.4,-122.8,28.91488888888891
42.8,-122.8,31.304688524590183
41.2,-122.8,25.645047619047634
41.6,-122.8,22.216476190476193
42.0,-122.8,30.692666666666685
40.4,-122.8,17.79162499999999
40.8,-122.8,20.86726984126984
39.2,-122.8,25.11975000000001
39.6,-122.8,24.565682539682552
40.0,-122.8,24.38083870967743
38.4,-122.8,51.01037499999995
38.8,-122.8,29.05825806451615
37.2,-122.8,91.88314285714277
37.6,-122.8,94.17984615384606
38.0,-122.8,76.93224999999991
36.4,-122.8,92.65099999999991
36.8,-122.8,92.13537499999991
35.6,-122.8,96.70247058823524
36.0,-122.8,93.07215384615375
49.2,-105.6,44.526
48.8,-105.6,42.74266666666666
48.4,-105.6,40.687538461538445
48.0,-105.6,34.41196491228072
47.6,-105.6,36.05825806451614
47.2,-105.6,35.80933333333335
46.8,-105.6,32.91993939393941
46.4,-105.6,28.60494736842107
46.0,-105.6,27.316322580645178
45.6,-105.6,27.13711111111113
45.2,-105.6,27.68173770491805
44.8,-105.6,34.124360655737725
44.4,-105.6,32.36470967741938
43.2,-105.6,23.583377049180335
43.6,-105.6,28.68173770491805
44.0,-105.6,31.8037777777778
42.4,-105.6,24.526000000000007
42.8,-105.6,22.441384615384624
41.2,-105.6,24.99523076923078
41.6,-105.6,22.65503225806452
42.0,-105.6,21.10796721311475
40.4,-105.6,33.62917460317462
40.8,-105.6,29.279968253968274
39.2,-105.6,32.74475000000002
39.6,-105.6,33.391079365079385
40.0,-105.6,33.810615384615396
38.4,-105.6,38.16885714285714
38.8,-105.6,34.66662500000001
37.6,-105.6,36.994749999999996
37.2,-105.6,35.93076190476191
38.0,-105.6,42.33849999999998
36.8,-105.6,35.041384615384615
36.4,-105.6,34.08753846153847
36.0,-105.6,45.16662499999996
35.6,-105.6,37.025999999999996
35.2,-105.6,31.026000000000025
34.8,-105.6,32.14540298507465
34.4,-105.6,36.61330158730159
34.0,-105.6,38.26842424242423
33.2,-105.6,39.756158730158724
33.6,-105.6,41.556303030303006
32.4,-105.6,26.098463768115955
32.8,-105.6,36.71717647058823
31.2,-105.6,23.250137931034484
31.6,-105.6,24.872153846153857
32.0,-105.6,25.835523809523824
48.8,-88.4,56.43776470588233
48.4,-88.4,71.79649180327861
30.8,-105.6,20.192666666666664
48.0,-88.4,74.24028571428563
47.6,-88.4,72.5334626865671
47.2,-88.4,57.50814285714281
46.8,-88.4,51.18776470588231
46.4,-88.4,42.34081481481482
46.0,-88.4,44.640285714285675
45.6,-88.4,45.644181818181806
45.2,-88.4,45.933692307692276
44.8,-88.4,45.05878688524587
44.4,-88.4,48.7473114754098
43.2,-88.4,48.66662499999996
43.6,-88.4,46.41061538461535
44.0,-88.4,51.763704918032744
42.4,-88.4,50.27996825396821
42.8,-88.4,50.750137931034445
41.2,-88.4,58.5815555555555
41.6,-88.4,53.707818181818126
42.0,-88.4,51.34858064516125
