Lat,Lng, RH_201407022100
48.4,-125.2,79.94824999999996
48.0,-125.2,79.58565079365081
47.6,-125.2,80.14200000000001
47.2,-125.2,78.27587096774194
46.8,-125.2,79.67909677419357
46.4,-125.2,86.55006451612908
46.0,-125.2,86.30019672131152
45.6,-125.2,86.21135483870972
45.2,-125.2,85.6307096774194
44.8,-125.2,85.51331147540988
44.4,-125.2,86.3565161290323
44.0,-125.2,83.84038709677422
43.6,-125.2,84.27587096774197
43.2,-125.2,89.29200000000006
42.8,-125.2,93.32325000000009
42.4,-125.2,93.05429508196728
41.2,-125.2,84.10946031746036
41.6,-125.2,80.50628571428574
42.0,-125.2,97.23644444444454
40.4,-125.2,75.401375
40.8,-125.2,85.88877419354841
39.2,-125.2,80.79199999999996
39.6,-125.2,79.45866666666663
40.0,-125.2,76.83961904761905
38.8,-125.2,88.89200000000002
48.8,-108.0,37.526374999999966
48.4,-108.0,35.425333333333306
48.0,-108.0,36.760253968253934
47.6,-108.0,30.578885245901617
47.2,-108.0,28.347555555555534
46.8,-108.0,27.99199999999998
46.4,-108.0,27.566193548387076
46.0,-108.0,27.775333333333315
45.6,-108.0,27.453290322580624
45.2,-108.0,31.506285714285678
44.8,-108.0,31.275333333333315
44.4,-108.0,21.20469841269841
43.2,-108.0,21.50866666666667
43.6,-108.0,25.125333333333316
44.0,-108.0,22.38574999999999
42.4,-108.0,17.437161290322596
42.8,-108.0,19.29200000000001
41.2,-108.0,14.167000000000005
41.6,-108.0,16.340387096774204
42.0,-108.0,17.213875000000012
40.4,-108.0,15.259741935483884
40.8,-108.0,13.490412698412703
39.2,-108.0,19.855492063492065
39.6,-108.0,17.49512500000001
40.0,-108.0,16.363428571428585
38.4,-108.0,17.151375000000012
38.8,-108.0,16.104500000000005
37.2,-108.0,20.83961904761905
37.6,-108.0,24.135749999999984
38.0,-108.0,20.026375
36.8,-108.0,16.557625000000005
36.4,-108.0,17.084307692307704
36.0,-108.0,17.588875000000012
35.6,-108.0,22.930461538461525
35.2,-108.0,28.331682539682518
34.8,-108.0,28.268923076923052
34.4,-108.0,28.702447761194
34.0,-108.0,27.930461538461515
33.6,-108.0,31.684307692307666
33.2,-108.0,32.222769230769195
32.4,-108.0,27.000955223880574
32.8,-108.0,32.376615384615356
31.6,-108.0,29.792
32.0,-108.0,28.443515151515122
48.4,-90.8,33.792
48.0,-90.8,35.511298245614
47.6,-90.8,42.28290909090905
47.2,-90.8,63.12533333333329
46.8,-90.8,49.42103225806447
46.4,-90.8,42.25866666666663
46.0,-90.8,42.99538983050844
45.6,-90.8,44.82057142857138
45.2,-90.8,46.516137931034436
44.4,-90.8,49.16342857142852
44.8,-90.8,49.29199999999996
43.2,-90.8,59.6535384615384
43.6,-90.8,59.37381818181813
44.0,-90.8,53.617396825396774
42.4,-90.8,70.30019672131144
42.8,-90.8,64.80692537313429
41.2,-90.8,70.09358730158728
41.6,-90.8,69.01422222222219
42.0,-90.8,71.04623728813554
40.4,-90.8,67.65767164179104
40.8,-90.8,70.66296774193546
39.2,-90.8,56.07771428571424
39.6,-90.8,58.9507301587301
40.0,-90.8,61.245124999999945
38.4,-90.8,50.9348571428571
38.8,-90.8,52.680888888888845
37.6,-90.8,50.18882539682535
37.2,-90.8,48.55390476190471
38.0,-90.8,50.73139393939389
36.8,-90.8,47.49041269841265
36.4,-90.8,46.79199999999995
36.0,-90.8,45.677245901639296
35.6,-90.8,46.72533333333329
35.2,-90.8,48.36775757575753
34.8,-90.8,49.247882352941126
34.4,-90.8,50.58565079365074
34.0,-90.8,51.061841269841224
33.2,-90.8,49.216242424242374
33.6,-90.8,50.986444444444395
32.4,-90.8,51.25353846153841
32.8,-90.8,50.8258983050847
31.2,-90.8,53.63574999999995
31.6,-90.8,49.868923076923025
32.0,-90.8,49.916999999999945
30.8,-90.8,52.038376811594155
30.4,-90.8,50.70244776119398
30.0,-90.8,52.65137499999995
29.6,-90.8,53.04199999999995
29.2,-90.8,64.68088888888889
28.4,-90.8,70.15265573770489
28.8,-90.8,70.33745454545455
45.2,-73.6,58.292
28.0,-90.8,69.41699999999997
44.8,-73.6,61.363428571428514
44.4,-73.6,60.64683870967737
44.0,-73.6,60.55006451612898
