Lat,Lng, RH_201407020300
48.4,-125.2,80.30924999999996
48.0,-125.2,83.75220634920632
47.6,-125.2,79.28633333333327
47.2,-125.2,74.48364516129026
46.8,-125.2,79.62880645161286
46.4,-125.2,82.53203225806449
46.0,-125.2,82.37021311475407
45.6,-125.2,80.99977419354836
45.2,-125.2,79.53203225806448
44.8,-125.2,77.69808196721307
44.4,-125.2,80.19332258064512
44.0,-125.2,86.61267741935482
43.6,-125.2,92.41912903225806
43.2,-125.2,94.4997741935484
42.8,-125.2,97.49675000000002
42.4,-125.2,96.02595081967215
41.2,-125.2,92.70458730158731
41.6,-125.2,97.14903174603177
42.0,-125.2,95.97442857142859
40.4,-125.2,94.05925000000002
40.8,-125.2,94.24170967741935
39.2,-125.2,91.29585714285712
39.6,-125.2,89.88448148148144
40.0,-125.2,91.26014285714285
38.8,-125.2,90.30300000000001
48.8,-108.0,64.3717499999999
48.4,-108.0,60.51966666666658
48.0,-108.0,60.94268253968245
47.6,-108.0,54.20627868852453
47.2,-108.0,49.67284126984121
46.8,-108.0,47.90299999999995
46.4,-108.0,49.93525806451607
46.0,-108.0,49.286333333333275
45.6,-108.0,49.628806451612846
45.2,-108.0,61.29188888888879
44.8,-108.0,56.33633333333327
44.4,-108.0,38.73633333333331
43.2,-108.0,35.953
43.6,-108.0,42.83157142857138
44.0,-108.0,36.66862499999999
42.4,-108.0,32.790096774193564
42.8,-108.0,32.419129032258084
41.2,-108.0,25.184250000000013
41.6,-108.0,30.467516129032273
42.0,-108.0,31.590500000000016
40.4,-108.0,28.596548387096792
40.8,-108.0,26.97442857142859
39.2,-108.0,28.35538095238097
39.6,-108.0,26.793625000000013
40.0,-108.0,29.641095238095254
38.4,-108.0,23.824875000000016
38.8,-108.0,23.871750000000013
37.2,-108.0,22.26014285714287
37.6,-108.0,28.465500000000016
38.0,-108.0,26.887375000000016
36.8,-108.0,13.356125000000013
36.4,-108.0,15.603000000000012
36.0,-108.0,16.106125000000013
35.6,-108.0,21.141461538461552
35.2,-108.0,25.069666666666684
34.8,-108.0,27.218384615384632
34.4,-108.0,31.268671641791055
34.0,-108.0,30.941461538461557
33.6,-108.0,33.52607692307693
33.2,-108.0,41.09530769230764
32.4,-108.0,26.77613432835822
32.8,-108.0,38.15684615384613
31.6,-108.0,21.402999999999995
32.0,-108.0,21.766636363636376
48.4,-90.8,89.403
48.0,-90.8,94.64861403508772
47.6,-90.8,94.43936363636361
47.2,-90.8,89.2060303030303
46.8,-90.8,96.01590322580647
46.4,-90.8,89.88633333333333
46.0,-90.8,91.16571186440676
45.6,-90.8,93.28871428571432
45.2,-90.8,90.10989655172412
44.4,-90.8,86.31728571428573
44.8,-90.8,86.58157142857138
43.2,-90.8,82.29530769230767
43.6,-90.8,85.20299999999995
44.0,-90.8,81.97442857142855
42.4,-90.8,87.22267213114752
42.8,-90.8,83.1940447761194
41.2,-90.8,82.49823809523807
41.6,-90.8,85.2125238095238
42.0,-90.8,86.40299999999996
40.4,-90.8,80.05971641791042
40.8,-90.8,81.2094516129032
39.2,-90.8,71.97442857142852
39.6,-90.8,73.45061904761899
40.0,-90.8,77.05924999999996
38.4,-90.8,70.24426984126977
38.8,-90.8,69.94268253968247
37.6,-90.8,76.52998412698409
37.2,-90.8,79.450619047619
38.0,-90.8,72.58481818181812
36.8,-90.8,78.95855555555553
36.4,-90.8,81.38829411764705
36.0,-90.8,79.20627868852455
35.6,-90.8,77.25299999999994
35.2,-90.8,79.40299999999998
34.8,-90.8,79.09417647058822
34.4,-90.8,75.29188888888883
34.0,-90.8,83.19665079365078
33.2,-90.8,87.403
33.6,-90.8,87.40300000000002
32.4,-90.8,89.75684615384617
32.8,-90.8,88.62333898305081
31.2,-90.8,78.19987499999996
31.6,-90.8,87.44915384615385
32.0,-90.8,88.61133333333335
30.8,-90.8,77.40299999999998
30.4,-90.8,78.91046268656714
30.0,-90.8,77.21549999999996
29.6,-90.8,75.30005882352938
29.2,-90.8,77.55577777777778
28.4,-90.8,81.41939344262292
28.8,-90.8,82.03936363636362
45.2,-73.6,73.403
28.0,-90.8,81.93424999999996
44.8,-73.6,74.32363492063486
44.4,-73.6,73.27396774193542
44.0,-73.6,76.2900967741935
43.2,-73.6,81.51775409836063
43.6,-73.6,80.10141269841267
42.4,-73.6,81.12880645161287
42.8,-73.6,78.32363492063487
41.2,-73.6,86.92680952380951
