Lat,Lng, RH_201407031500
48.4,-125.2,92.68024999999993
48.0,-125.2,95.20058730158736
47.6,-125.2,89.08233333333334
47.2,-125.2,84.91512903225806
46.8,-125.2,86.17319354838712
46.4,-125.2,92.4151290322581
46.0,-125.2,91.32522950819676
45.6,-125.2,90.47964516129035
45.2,-125.2,90.9151290322581
44.8,-125.2,90.88260655737707
44.4,-125.2,92.3667419354839
44.0,-125.2,92.96351612903229
43.6,-125.2,95.20545161290327
43.2,-125.2,97.26996774193555
42.8,-125.2,98.96150000000007
42.4,-125.2,97.39080327868857
41.2,-125.2,97.02598412698418
41.6,-125.2,97.85138095238102
42.0,-125.2,99.27995238095245
40.4,-125.2,96.60212500000006
40.8,-125.2,95.5602903225807
39.2,-125.2,97.97042857142851
39.6,-125.2,97.15825925925927
40.0,-125.2,96.20058730158736
38.8,-125.2,96.899
48.8,-108.0,61.46149999999992
48.4,-108.0,55.64899999999992
48.0,-108.0,59.88312698412691
47.6,-108.0,53.80063934426222
47.2,-108.0,51.549793650793575
46.8,-108.0,49.4656666666666
46.4,-108.0,53.10867741935476
46.0,-108.0,56.91566666666659
45.6,-108.0,52.8183548387096
45.2,-108.0,50.121222222222144
44.8,-108.0,37.99899999999994
44.4,-108.0,50.81963492063485
43.2,-108.0,41.015666666666604
43.6,-108.0,49.962492063491986
44.0,-108.0,48.91462499999993
42.4,-108.0,32.75383870967737
42.8,-108.0,35.398999999999944
41.2,-108.0,28.94587499999995
41.6,-108.0,32.17319354838705
42.0,-108.0,34.430249999999944
40.4,-108.0,35.189322580645104
40.8,-108.0,32.121222222222165
39.2,-108.0,37.02598412698406
39.6,-108.0,34.305249999999944
40.0,-108.0,33.53392063492058
38.4,-108.0,35.53962499999994
38.8,-108.0,32.55524999999995
37.2,-108.0,41.24820634920628
37.6,-108.0,40.96149999999993
38.0,-108.0,37.10212499999994
36.8,-108.0,31.41462499999995
36.4,-108.0,32.452846153846096
36.0,-108.0,34.336499999999944
35.6,-108.0,39.637461538461466
35.2,-108.0,42.96249206349199
34.8,-108.0,47.29899999999992
34.4,-108.0,51.92885074626858
34.0,-108.0,50.83746153846146
33.6,-108.0,54.03746153846146
33.2,-108.0,52.575923076923
32.4,-108.0,39.928850746268594
32.8,-108.0,43.88361538461531
31.6,-108.0,35.47042857142857
32.0,-108.0,37.626272727272664
48.4,-90.8,42.899
48.0,-90.8,45.91654385964906
47.6,-90.8,58.13536363636356
47.2,-90.8,81.76263636363639
46.8,-90.8,60.5925483870967
46.4,-90.8,47.08233333333327
46.0,-90.8,45.28883050847451
45.6,-90.8,50.070428571428494
45.2,-90.8,56.709344827586136
44.4,-90.8,58.58471428571421
44.8,-90.8,58.506142857142784
43.2,-90.8,57.052846153846076
43.6,-90.8,57.11718181818175
44.0,-90.8,55.787888888888816
42.4,-90.8,56.01375409836058
42.8,-90.8,58.152731343283506
41.2,-90.8,58.51804761904754
41.6,-90.8,58.0736031746031
42.0,-90.8,57.9159491525423
40.4,-90.8,60.77959701492529
40.8,-90.8,59.02803225806444
39.2,-90.8,67.8672539682539
39.6,-90.8,69.86725396825392
40.0,-90.8,67.80524999999994
