Lat,Lng, RH_201407021500
48.4,-125.2,89.97674999999997
48.0,-125.2,93.99212698412687
47.6,-125.2,85.6579999999999
47.2,-125.2,80.39509677419345
46.8,-125.2,82.39509677419345
46.4,-125.2,88.60477419354828
46.0,-125.2,90.69652459016383
45.6,-125.2,90.73380645161281
45.2,-125.2,91.31445161290313
44.8,-125.2,90.9424262295081
44.4,-125.2,90.05638709677409
44.0,-125.2,91.07251612903215
43.6,-125.2,93.79832258064505
43.2,-125.2,96.76606451612892
42.8,-125.2,98.13299999999988
42.4,-125.2,97.18832786885234
41.2,-125.2,96.0238730158729
41.6,-125.2,97.16673015873005
42.0,-125.2,98.10323809523798
40.4,-125.2,96.10174999999988
40.8,-125.2,96.1854193548386
39.2,-125.2,96.04371428571426
39.6,-125.2,95.58207407407397
40.0,-125.2,94.61117460317449
38.8,-125.2,94.80800000000002
48.8,-108.0,62.695499999999925
48.4,-108.0,57.82466666666661
48.0,-108.0,64.10323809523801
47.6,-108.0,58.811278688524524
47.2,-108.0,55.26196825396819
46.8,-108.0,53.64133333333328
46.4,-108.0,53.31445161290317
46.0,-108.0,58.191333333333276
45.6,-108.0,54.81445161290317
45.2,-108.0,54.64292063492057
44.8,-108.0,50.92466666666663
44.4,-108.0,48.42069841269837
43.2,-108.0,46.17466666666664
43.6,-108.0,50.18260317460312
44.0,-108.0,51.054874999999946
42.4,-108.0,37.89509677419355
42.8,-108.0,41.08864516129031
41.2,-108.0,38.71112499999999
41.6,-108.0,38.717677419354835
42.0,-108.0,39.52362499999998
40.4,-108.0,38.76606451612903
40.8,-108.0,36.833396825396825
39.2,-108.0,37.08736507936507
39.6,-108.0,36.554875
40.0,-108.0,35.24609523809525
38.4,-108.0,34.00800000000002
38.8,-108.0,33.38300000000002
37.2,-108.0,43.11911111111108
37.6,-108.0,42.88299999999997
38.0,-108.0,34.86737500000001
36.8,-108.0,29.867375000000024
36.4,-108.0,34.177230769230775
36.0,-108.0,36.507999999999996
35.6,-108.0,42.407999999999966
35.2,-108.0,45.67466666666663
34.8,-108.0,48.73107692307688
34.4,-108.0,49.649791044776066
34.0,-108.0,45.96184615384611
33.6,-108.0,47.13107692307688
33.2,-108.0,49.20799999999994
32.4,-108.0,41.69456716417907
32.8,-108.0,44.915692307692275
31.6,-108.0,44.29371428571428
32.0,-108.0,42.90193939393936
48.4,-90.8,48.508
48.0,-90.8,50.06063157894733
47.6,-90.8,56.78981818181813
47.2,-90.8,90.47769696969685
46.8,-90.8,71.8305806451612
46.4,-90.8,66.04133333333326
46.0,-90.8,68.85545762711857
45.6,-90.8,72.86514285714276
45.2,-90.8,74.45627586206889
44.4,-90.8,77.55085714285703
44.8,-90.8,75.49014285714277
43.2,-90.8,79.8079999999999
43.6,-90.8,82.82618181818172
44.0,-90.8,77.13498412698402
42.4,-90.8,83.41783606557367
42.8,-90.8,81.05277611940288
41.2,-90.8,77.48419047619038
41.6,-90.8,80.53180952380941
42.0,-90.8,83.48257627118635
40.4,-90.8,74.38113432835812
40.8,-90.8,78.12090322580634
39.2,-90.8,70.91276190476182
39.6,-90.8,72.02387301587292
40.0,-90.8,70.67987499999991
38.4,-90.8,69.1984761904761
38.8,-90.8,68.32546031746023
37.6,-90.8,69.38895238095229
37.2,-90.8,66.087365079365
38.0,-90.8,70.4928484848484
36.8,-90.8,59.849269841269766
36.4,-90.8,56.30211764705876
36.0,-90.8,56.45062295081961
35.6,-90.8,60.10799999999993
35.2,-90.8,63.31103030303022
34.8,-90.8,63.625647058823446
34.4,-90.8,62.944507936507854
34.0,-90.8,69.24609523809515
33.2,-90.8,71.17466666666657
33.6,-90.8,73.2579999999999
32.4,-90.8,74.51569230769222
32.8,-90.8,73.63511864406772
31.2,-90.8,66.16424999999992
31.6,-90.8,76.54646153846143
32.0,-90.8,76.02188888888878
30.8,-90.8,62.79060869565209
30.4,-90.8,64.64979104477604
30.0,-90.8,67.19549999999992
29.6,-90.8,65.06682352941168
29.2,-90.8,74.09133333333322
28.4,-90.8,74.79488524590155
28.8,-90.8,74.97769696969688
45.2,-73.6,65.008
28.0,-90.8,74.47675
44.8,-73.6,64.86514285714277
44.4,-73.6,62.975741935483796
44.0,-73.6,63.18541935483863
43.2,-73.6,74.17193442622943
43.6,-73.6,71.97625396825389
42.4,-73.6,71.52412903225797
42.8,-73.6,70.10323809523801
41.2,-73.6,76.19847619047609
41.6,-73.6,71.97574193548378
42.0,-73.6,70.56355555555547
40.4,-73.6,92.20799999999991
40.8,-73.6,79.54768253968244
39.6,-73.6,85.008
40.0,-73.6,84.67466666666668
48.4,-124.0,85.88300000000001
48.0,-124.0,73.3305806451612
47.6,-124.0,73.14133333333324
47.2,-124.0,82.76990476190466
46.8,-124.0,88.02439344262285
46.4,-124.0,90.82767213114744
46.0,-124.0,92.44348387096764
45.6,-124.0,93.96038095238083
45.2,-124.0,92.45062295081958
44.8,-124.0,91.15316129032247
44.4,-124.0,91.103238095238
44.0,-124.0,89.74993548387087
43.6,-124.0,88.62090322580634
43.2,-124.0,86.94348387096764
42.8,-124.0,74.37307936507928
42.4,-124.0,67.81445161290314
41.2,-124.0,88.50006349206339
41.6,-124.0,88.46831746031735
42.0,-124.0,85.15085714285703
40.4,-124.0,79.11911111111101
40.8,-124.0,84.72228571428562
39.2,-124.0,94.21434920634908
39.6,-124.0,97.5318095238094
40.0,-124.0,84.43657142857131
38.4,-124.0,94.78924999999988
38.8,-124.0,95.97723076923064
37.2,-124.0,98.83152941176473
37.6,-124.0,96.05638709677407
38.0,-124.0,94.89509677419343
48.8,-106.8,62.60477419354831
48.4,-106.8,62.45062295081959
48.0,-106.8,60.023624999999925
47.6,-106.8,62.559724137930964
47.2,-106.8,55.94348387096768
46.8,-106.8,56.942426229508136
46.4,-106.8,57.32546031746025
46.0,-106.8,51.11737499999995
45.6,-106.8,51.83850847457622
45.2,-106.8,54.69053968253962
44.8,-106.8,55.68013114754092
44.4,-106.8,57.74570491803272
43.2,-106.8,54.49980327868847
43.6,-106.8,51.44348387096769
44.0,-106.8,54.254153846153784
42.4,-106.8,44.30308196721309
42.8,-106.8,51.483409836065526
41.2,-106.8,35.07149206349207
41.6,-106.8,39.94348387096774
42.0,-106.8,43.96254545454542
40.4,-106.8,47.13498412698409
40.8,-106.8,39.86514285714284
39.2,-106.8,53.45244444444439
39.6,-106.8,47.849269841269795
40.0,-106.8,46.47674999999995
38.4,-106.8,59.08736507936501
38.8,-106.8,59.711124999999925
37.2,-106.8,53.554874999999946
37.6,-106.8,59.34133333333327
38.0,-106.8,57.039249999999925
36.8,-106.8,42.26953846153843
36.4,-106.8,45.48419047619044
36.0,-106.8,59.71112499999992
35.6,-106.8,54.33612499999994
35.2,-106.8,52.977696969696915
34.8,-106.8,50.68492307692302
34.4,-106.8,48.83876923076918
34.0,-106.8,49.401939393939344
33.6,-106.8,45.05415384615381
33.2,-106.8,49.100307692307645
32.4,-106.8,43.39035294117644
32.8,-106.8,46.547682539682505
31.6,-106.8,40.758
32.0,-106.8,41.90505882352937
48.0,-89.6,58.383000000000024
47.6,-89.6,87.38113432835809
47.2,-89.6,96.66901694915244
46.8,-89.6,76.31445161290314
46.4,-89.6,65.62704761904753
46.0,-89.6,56.34670967741929
45.6,-89.6,58.674666666666596
45.2,-89.6,59.59530158730151
44.4,-89.6,61.10323809523801
44.8,-89.6,59.53259016393436
43.2,-89.6,79.35648484848474
43.6,-89.6,80.9424262295081
44.0,-89.6,76.74993548387087
42.4,-89.6,77.90963934426219
42.8,-89.6,76.0079999999999
41.2,-89.6,76.14232835820886
41.6,-89.6,80.43657142857133
42.0,-89.6,84.76990476190466
40.4,-89.6,69.97521311475401
40.8,-89.6,73.96038095238086
39.2,-89.6,74.43657142857134
39.6,-89.6,68.2937142857142
40.0,-89.6,66.6746666666666
38.4,-89.6,71.39862499999991
38.8,-89.6,72.6905396825396
37.6,-89.6,61.055619047618976
37.2,-89.6,61.64979104477604
38.0,-89.6,66.60174999999991
36.8,-89.6,62.88101587301579
36.4,-89.6,60.420698412698336
36.0,-89.6,62.080463768115855
35.6,-89.6,64.56355555555548
35.2,-89.6,64.94242622950811
34.8,-89.6,63.583757575757495
34.4,-89.6,62.00799999999993
34.0,-89.6,64.45415384615377
