Lat,Lng, RH_201407021200
48.4,-125.2,93.07675000000003
48.0,-125.2,91.47109523809534
47.6,-125.2,85.04966666666675
47.2,-125.2,82.55558064516137
46.8,-125.2,86.52332258064526
46.4,-125.2,92.84590322580655
46.0,-125.2,92.49529508196731
45.6,-125.2,91.05558064516138
45.2,-125.2,91.2813870967743
44.8,-125.2,91.1674262295083
44.4,-125.2,91.20074193548398
44.0,-125.2,92.60396774193559
43.6,-125.2,95.03945161290332
43.2,-125.2,96.29751612903236
42.8,-125.2,95.4830000000001
42.4,-125.2,93.52808196721321
41.2,-125.2,96.9314126984128
41.6,-125.2,96.64569841269852
42.0,-125.2,95.10601587301598
40.4,-125.2,99.6705000000001
40.8,-125.2,98.58783870967753
39.2,-125.2,98.5544285714286
39.6,-125.2,98.45522222222232
40.0,-125.2,98.91553968253979
38.8,-125.2,90.03299999999999
48.8,-108.0,91.56112500000009
48.4,-108.0,83.58300000000008
48.0,-108.0,86.0425238095239
47.6,-108.0,81.4625081967214
47.2,-108.0,83.20125396825405
46.8,-108.0,86.14966666666675
46.4,-108.0,78.82977419354847
46.0,-108.0,80.33300000000008
45.6,-108.0,77.1362258064517
45.2,-108.0,74.99490476190485
44.8,-108.0,71.54966666666674
44.4,-108.0,76.80442857142866
43.2,-108.0,75.14966666666675
43.6,-108.0,77.40760317460327
44.0,-108.0,83.70175000000009
42.4,-108.0,69.66848387096782
42.8,-108.0,71.08783870967748
41.2,-108.0,71.40487500000008
41.6,-108.0,79.9910645161291
42.0,-108.0,82.31112500000009
40.4,-108.0,56.136225806451655
40.8,-108.0,59.518714285714346
39.2,-108.0,43.20125396825399
39.6,-108.0,41.29550000000001
40.0,-108.0,46.32823809523812
38.4,-108.0,42.62362500000002
38.8,-108.0,41.98300000000001
37.2,-108.0,66.51871428571435
37.6,-108.0,62.21737500000007
38.0,-108.0,50.07675000000004
36.8,-108.0,52.95175000000004
36.4,-108.0,59.64838461538468
36.0,-108.0,63.88925000000007
35.6,-108.0,74.87915384615394
35.2,-108.0,79.13776190476199
34.8,-108.0,82.46376923076932
34.4,-108.0,82.65091044776129
34.0,-108.0,81.77146153846162
33.6,-108.0,80.10992307692317
33.2,-108.0,71.20223076923085
32.4,-108.0,52.85986567164184
32.8,-108.0,54.03300000000005
31.6,-108.0,54.94728571428571
32.0,-108.0,53.71784848484854
48.4,-90.8,80.233
48.0,-90.8,85.5487894736843
47.6,-90.8,87.16027272727283
47.2,-90.8,98.77845454545465
46.8,-90.8,92.86203225806462
46.4,-90.8,93.24966666666677
46.0,-90.8,97.36859322033908
45.6,-90.8,97.03300000000011
45.2,-90.8,94.50886206896561
44.4,-90.8,93.00442857142868
44.8,-90.8,93.01871428571438
43.2,-90.8,87.95607692307702
43.6,-90.8,92.08754545454555
44.0,-90.8,88.96315873015882
42.4,-90.8,92.57726229508206
42.8,-90.8,88.09867164179116
41.2,-90.8,88.21712698412708
41.6,-90.8,89.86792063492074
42.0,-90.8,92.62283050847468
40.4,-90.8,88.75538805970159
40.8,-90.8,89.07170967741946
39.2,-90.8,85.13776190476199
39.6,-90.8,84.58220634920643
40.0,-90.8,85.42050000000009
38.4,-90.8,84.37585714285723
38.8,-90.8,84.0425238095239
37.6,-90.8,82.56633333333342
37.2,-90.8,83.18538095238104
38.0,-90.8,85.142090909091
36.8,-90.8,82.09014285714295
36.4,-90.8,77.46829411764713
