Lat,Lng, RH_201407011800
48.4,-125.2,67.6485
48.0,-125.2,79.60187301587297
47.6,-125.2,88.83599999999997
47.2,-125.2,85.60212903225803
46.8,-125.2,80.63438709677415
46.4,-125.2,77.13438709677413
46.0,-125.2,77.55321311475404
45.6,-125.2,78.26341935483866
45.2,-125.2,78.26341935483866
44.8,-125.2,82.06140983606554
44.4,-125.2,84.84406451612901
44.0,-125.2,85.5698709677419
43.6,-125.2,89.10212903225805
43.2,-125.2,92.37632258064515
42.8,-125.2,96.35162500000001
42.4,-125.2,92.55321311475409
41.2,-125.2,87.36377777777776
41.6,-125.2,95.12568253968253
42.0,-125.2,93.85584126984126
40.4,-125.2,85.03912499999998
40.8,-125.2,84.1182580645161
39.2,-125.2,86.26457142857139
39.6,-125.2,86.19711111111104
40.0,-125.2,85.82409523809523
38.8,-125.2,91.686
48.8,-108.0,53.39849999999992
48.4,-108.0,50.26933333333327
48.0,-108.0,50.570126984126915
47.6,-108.0,45.22534426229503
47.2,-108.0,43.88758730158725
46.8,-108.0,45.30266666666662
46.4,-108.0,46.40858064516123
46.0,-108.0,46.93599999999994
45.6,-108.0,47.48922580645155
45.2,-108.0,54.046317460317375
44.8,-108.0,50.602666666666615
44.4,-108.0,39.66536507936505
43.2,-108.0,34.53600000000001
43.6,-108.0,45.427269841269776
44.0,-108.0,37.39849999999998
42.4,-108.0,31.48922580645162
42.8,-108.0,33.94083870967742
41.2,-108.0,20.80475000000001
41.6,-108.0,26.811806451612913
42.0,-108.0,29.02350000000001
40.4,-108.0,18.52148387096775
40.8,-108.0,18.649492063492072
39.2,-108.0,22.792349206349215
39.6,-108.0,17.99225000000001
40.0,-108.0,18.28441269841271
38.4,-108.0,18.42975000000001
38.8,-108.0,18.24225000000001
37.2,-108.0,12.474888888888898
37.6,-108.0,18.85162500000001
38.0,-108.0,20.05475000000001
36.8,-108.0,9.88287500000001
36.4,-108.0,9.678307692307701
36.0,-108.0,9.89850000000001
35.6,-108.0,11.570615384615394
35.2,-108.0,13.66536507936509
34.8,-108.0,16.139846153846165
34.4,-108.0,18.39197014925374
34.0,-108.0,18.601384615384625
33.6,-108.0,20.09369230769232
33.2,-108.0,21.955230769230777
32.4,-108.0,14.914358208955235
32.8,-108.0,19.062923076923084
31.6,-108.0,13.871714285714287
32.0,-108.0,14.146606060606072
48.4,-90.8,68.586
48.0,-90.8,66.95442105263149
47.6,-90.8,68.45872727272717
47.2,-90.8,83.91933333333333
46.8,-90.8,72.15051612903218
46.4,-90.8,62.53599999999991
46.0,-90.8,63.85718644067787
45.6,-90.8,66.14314285714279
45.2,-90.8,74.18944827586198
44.4,-90.8,73.27171428571425
44.8,-90.8,75.01457142857133
43.2,-90.8,61.52446153846144
43.6,-90.8,68.02236363636355
44.0,-90.8,68.49076190476183
42.4,-90.8,63.78272131147531
42.8,-90.8,61.83973134328348
41.2,-90.8,55.58599999999991
41.6,-90.8,58.88758730158721
42.0,-90.8,61.670745762711775
40.4,-90.8,54.97405970149244
40.8,-90.8,53.231161290322504
39.2,-90.8,46.474888888888835
39.6,-90.8,47.99869841269835
40.0,-90.8,50.41412499999993
38.4,-90.8,45.871714285714226
38.8,-90.8,45.96695238095233
37.6,-90.8,59.96695238095228
37.2,-90.8,58.12568253968245
38.0,-90.8,53.05569696969688
36.8,-90.8,55.72885714285706
36.4,-90.8,61.29188235294108
36.0,-90.8,60.20895081967204
35.6,-90.8,59.48599999999991
35.2,-90.8,58.31327272727263
34.8,-90.8,57.64482352941167
34.4,-90.8,58.220920634920546
34.0,-90.8,58.64949206349197
33.2,-90.8,61.22236363636353
33.6,-90.8,59.69711111111102
32.4,-90.8,65.06292307692298
32.8,-90.8,63.00972881355922
31.2,-90.8,56.17974999999991
31.6,-90.8,62.97061538461528
32.0,-90.8,63.780444444444385
30.8,-90.8,55.542521739130336
30.4,-90.8,56.82480597014916
30.0,-90.8,58.835999999999906
29.6,-90.8,60.350705882352834
29.2,-90.8,69.23877777777774
28.4,-90.8,74.55321311475403
28.8,-90.8,74.4344848484848
45.2,-73.6,53.586
28.0,-90.8,73.71099999999997
44.8,-73.6,51.52250793650786
44.4,-73.6,50.29567741935477
44.0,-73.6,51.03761290322573
43.2,-73.6,53.48763934426222
43.6,-73.6,55.31615873015865
42.4,-73.6,53.86019354838702
42.8,-73.6,52.44314285714278
41.2,-73.6,58.50663492063483
41.6,-73.6,54.74729032258056
42.0,-73.6,52.490761904761825
40.4,-73.6,88.2405454545454
40.8,-73.6,68.41139682539674
39.6,-73.6,76.586
40.0,-73.6,81.336
48.4,-124.0,74.586
48.0,-124.0,50.06987096774187
47.6,-124.0,57.16933333333324
47.2,-124.0,65.66536507936499
46.8,-124.0,63.99583606557368
46.4,-124.0,58.43845901639335
46.0,-124.0,63.166645161290226
45.6,-124.0,61.28441269841261
45.2,-124.0,58.143377049180245
44.8,-124.0,53.82793548387089
44.4,-124.0,55.39552380952372
44.0,-124.0,53.36019354838702
43.6,-124.0,60.698903225806355
43.2,-124.0,56.150516129032184
42.8,-124.0,48.14155555555549
42.4,-124.0,36.24729032258064
41.2,-124.0,67.04631746031737
41.6,-124.0,60.76060317460307
42.0,-124.0,41.935206349206304
40.4,-124.0,45.712984126984075
40.8,-124.0,63.744730158730064
39.2,-124.0,92.93520634920634
39.6,-124.0,92.87171428571428
40.0,-124.0,63.078063492063364
38.4,-124.0,96.94537500000001
38.8,-124.0,97.21676923076924
37.2,-124.0,96.93894117647059
37.6,-124.0,97.45696774193549
38.0,-124.0,97.45696774193549
48.8,-106.8,55.392451612903145
48.4,-106.8,54.717147540983525
48.0,-106.8,49.101624999999935
47.6,-106.8,51.81013793103442
47.2,-106.8,49.52148387096767
46.8,-106.8,51.38927868852453
46.4,-106.8,47.585999999999935
46.0,-106.8,49.80474999999993
45.6,-106.8,51.908033898305014
45.2,-106.8,52.093936507936434
44.8,-106.8,51.946655737704845
44.4,-106.8,60.4220655737704
43.2,-106.8,36.43845901639344
43.6,-106.8,44.18277419354834
44.0,-106.8,54.201384615384534
42.4,-106.8,33.897475409836076
42.8,-106.8,35.22534426229508
41.2,-106.8,27.443142857142867
41.6,-106.8,28.55374193548388
42.0,-106.8,30.979939393939404
40.4,-106.8,26.379650793650804
40.8,-106.8,28.88758730158731
39.2,-106.8,27.109809523809535
39.6,-106.8,23.23679365079366
