Lat,Lng, RH_201407031800
48.4,-125.2,86.90574999999994
48.0,-125.2,89.73461904761898
47.6,-125.2,89.45366666666659
47.2,-125.2,87.55796774193541
46.8,-125.2,86.1063548387096
46.4,-125.2,88.57409677419348
46.0,-125.2,86.98208196721305
45.6,-125.2,86.44506451612897
45.2,-125.2,86.54183870967735
44.8,-125.2,86.04765573770484
44.4,-125.2,85.52570967741929
44.0,-125.2,84.75151612903218
43.6,-125.2,87.89667741935476
43.2,-125.2,92.8321612903225
42.8,-125.2,96.68699999999993
42.4,-125.2,95.81814754098353
41.2,-125.2,78.70287301587294
41.6,-125.2,87.84573015873009
42.0,-125.2,97.87747619047612
40.4,-125.2,75.23387499999993
40.8,-125.2,75.4773225806451
39.2,-125.2,74.8298571428571
39.6,-125.2,75.0573703703703
40.0,-125.2,73.43303174603167
38.8,-125.2,88.187
48.8,-108.0,42.10887499999994
48.4,-108.0,40.62033333333328
48.0,-108.0,42.70287301587296
47.6,-108.0,35.408311475409796
47.2,-108.0,32.258428571428524
46.8,-108.0,28.9203333333333
46.4,-108.0,28.94506451612899
46.0,-108.0,30.73699999999996
45.6,-108.0,30.47732258064512
45.2,-108.0,33.433031746031695
44.8,-108.0,31.520333333333294
44.4,-108.0,29.798111111111066
43.2,-108.0,25.05366666666664
43.6,-108.0,30.718746031745983
44.0,-108.0,27.655749999999966
42.4,-108.0,19.31603225806451
42.8,-108.0,21.719258064516115
41.2,-108.0,17.28075
41.6,-108.0,20.912806451612894
42.0,-108.0,20.702624999999983
40.4,-108.0,20.025709677419346
40.8,-108.0,18.40128571428571
39.2,-108.0,27.560015873015832
39.6,-108.0,23.124499999999976
40.0,-108.0,21.49652380952379
38.4,-108.0,22.796374999999973
38.8,-108.0,22.030749999999987
37.2,-108.0,25.210809523809495
37.6,-108.0,27.811999999999962
38.0,-108.0,26.202624999999966
36.8,-108.0,21.92137499999998
36.4,-108.0,22.010076923076902
36.0,-108.0,22.624499999999976
35.6,-108.0,26.05623076923073
35.2,-108.0,30.766365079365034
34.8,-108.0,33.07161538461534
34.4,-108.0,36.030283582089496
34.0,-108.0,35.77930769230764
33.6,-108.0,40.16392307692302
33.2,-108.0,41.31776923076917
32.4,-108.0,30.418343283582043
32.8,-108.0,35.256230769230726
31.6,-108.0,27.829857142857147
32.0,-108.0,29.171848484848443
48.4,-90.8,36.687
48.0,-90.8,38.73963157894732
47.6,-90.8,51.79609090909084
47.2,-90.8,75.08093939393932
46.8,-90.8,55.235387096774126
46.4,-90.8,43.12033333333328
46.0,-90.8,38.85649152542368
45.6,-90.8,42.90128571428565
45.2,-90.8,45.18699999999995
44.4,-90.8,45.7441428571428
44.8,-90.8,46.63342857142851
43.2,-90.8,45.10238461538456
43.6,-90.8,46.814272727272666
44.0,-90.8,45.575888888888834
42.4,-90.8,49.9656885245901
42.8,-90.8,46.925805970149185
41.2,-90.8,50.98858730158724
41.6,-90.8,49.59176190476184
42.0,-90.8,51.46666101694909
40.4,-90.8,52.22431343283575
40.8,-90.8,50.55796774193542
39.2,-90.8,56.13144444444438
