Lat,Lng, T_201407020600
48.4,-125.2,56.941250000000004
48.0,-125.2,57.90428571428572
47.6,-125.2,59.09300000000001
47.2,-125.2,60.3732258064516
46.8,-125.2,60.07419354838707
46.4,-125.2,60.024838709677326
46.0,-125.2,60.32639344262298
45.6,-125.2,60.11193548387087
45.2,-125.2,60.93064516129036
44.8,-125.2,62.191311475409876
44.4,-125.2,61.35741935483867
44.0,-125.2,58.2306451612903
43.6,-125.2,58.770645161290254
43.2,-125.2,58.92741935483868
42.8,-125.2,57.88062500000004
42.4,-125.2,58.05426229508204
41.2,-125.2,56.85571428571431
41.6,-125.2,55.652857142857115
42.0,-125.2,57.22428571428576
40.4,-125.2,58.052187500000095
40.8,-125.2,57.94903225806457
39.2,-125.2,56.86571428571428
39.6,-125.2,57.699999999999996
40.0,-125.2,57.87857142857143
38.8,-125.2,59.07199999999999
48.8,-108.0,54.590000000000025
48.4,-108.0,54.68899999999999
48.0,-108.0,57.5642857142857
47.6,-108.0,60.721803278688476
47.2,-108.0,60.60142857142857
46.8,-108.0,59.26399999999996
46.4,-108.0,60.364516129032175
46.0,-108.0,60.953000000000024
45.6,-108.0,59.885483870967654
45.2,-108.0,54.52142857142856
44.8,-108.0,55.46000000000003
44.4,-108.0,60.801428571428566
43.2,-108.0,59.375
43.6,-108.0,58.55285714285714
44.0,-108.0,60.766249999999964
42.4,-108.0,53.73935483870971
42.8,-108.0,56.49741935483869
41.2,-108.0,55.58562500000001
41.6,-108.0,54.86290322580648
42.0,-108.0,55.90625000000003
40.4,-108.0,56.38419354838711
40.8,-108.0,57.98714285714287
39.2,-108.0,55.93571428571431
39.6,-108.0,57.34062500000002
40.0,-108.0,55.52714285714285
38.4,-108.0,62.245625
38.8,-108.0,63.92468750000001
37.2,-108.0,63.21285714285715
37.6,-108.0,54.91343749999999
38.0,-108.0,55.52093749999998
36.8,-108.0,67.75812499999998
36.4,-108.0,69.71830769230769
36.0,-108.0,72.111875
35.6,-108.0,67.42815384615383
35.2,-108.0,67.23285714285714
34.8,-108.0,66.10446153846158
34.4,-108.0,63.864029850746284
34.0,-108.0,65.03000000000003
33.6,-108.0,64.4955384615385
33.2,-108.0,64.25738461538465
32.4,-108.0,78.54343283582091
32.8,-108.0,72.5207692307692
31.6,-108.0,81.28142857142856
32.0,-108.0,80.53454545454551
48.4,-90.8,47.93
48.0,-90.8,47.02999999999998
47.6,-90.8,46.859818181818206
47.2,-90.8,47.12545454545456
46.8,-90.8,48.173870967741934
46.4,-90.8,50.61499999999993
46.0,-90.8,51.365254237288084
45.6,-90.8,52.45057142857142
45.2,-90.8,54.01896551724138
44.4,-90.8,55.56457142857142
44.8,-90.8,55.75035714285714
43.2,-90.8,58.95430769230765
43.6,-90.8,58.5565454545455
44.0,-90.8,57.578571428571415
42.4,-90.8,59.113606557377025
42.8,-90.8,59.35059701492533
41.2,-90.8,62.94428571428566
41.6,-90.8,61.60142857142859
42.0,-90.8,60.1455932203389
40.4,-90.8,65.20731343283586
40.8,-90.8,63.92387096774197
39.2,-90.8,68.49285714285708
39.6,-90.8,67.30142857142866
40.0,-90.8,65.77249999999997
38.4,-90.8,69.46999999999997
38.8,-90.8,69.58428571428568
37.6,-90.8,69.22999999999988
37.2,-90.8,71.6185714285714
38.0,-90.8,69.1536363636363
36.8,-90.8,72.98714285714284
36.4,-90.8,75.54411764705885
36.0,-90.8,76.60016393442618
35.6,-90.8,77.17999999999992
35.2,-90.8,77.72818181818171
34.8,-90.8,77.95823529411753
34.4,-90.8,78.1271428571428
34.0,-90.8,78.01571428571418
33.2,-90.8,77.38454545454535
33.6,-90.8,77.71999999999989
32.4,-90.8,76.73830769230764
32.8,-90.8,76.8947457627118
31.2,-90.8,76.75812499999998
31.6,-90.8,76.67461538461541
32.0,-90.8,76.535
30.8,-90.8,77.01434782608688
30.4,-90.8,76.8858208955224
30.0,-90.8,77.84937499999991
29.6,-90.8,79.55176470588233
29.2,-90.8,81.40750000000001
28.4,-90.8,82.55491803278689
28.8,-90.8,81.79454545454543
45.2,-73.6,74.435
28.0,-90.8,82.69250000000002
44.8,-73.6,73.27571428571433
44.4,-73.6,72.6277419354839
44.0,-73.6,71.08322580645158
43.2,-73.6,71.51295081967214
43.6,-73.6,71.02428571428571
42.4,-73.6,71.388064516129
42.8,-73.6,72.90428571428569
41.2,-73.6,71.03285714285711
41.6,-73.6,71.23419354838705
42.0,-73.6,70.65857142857142
40.4,-73.6,70.88818181818182
40.8,-73.6,71.97285714285714
39.6,-73.6,74.03
40.0,-73.6,72.76999999999998
48.4,-124.0,65.35625
48.0,-124.0,59.7432258064516
47.6,-124.0,59.392999999999994
47.2,-124.0,61.64142857142854
46.8,-124.0,62.88180327868851
46.4,-124.0,61.73983606557374
46.0,-124.0,61.287741935483886
45.6,-124.0,60.424285714285666
45.2,-124.0,60.97262295081968
44.8,-124.0,60.863870967741896
44.4,-124.0,59.31571428571428
44.0,-124.0,58.18709677419354
43.6,-124.0,58.111612903225804
43.2,-124.0,60.24548387096772
42.8,-124.0,58.338571428571434
42.4,-124.0,61.40387096774193
41.2,-124.0,57.390000000000015
41.6,-124.0,59.33571428571427
42.0,-124.0,61.789999999999985
40.4,-124.0,56.31285714285714
40.8,-124.0,57.57571428571426
39.2,-124.0,55.64428571428576
39.6,-124.0,55.68142857142857
40.0,-124.0,59.927142857142854
38.4,-124.0,59.10687499999997
38.8,-124.0,57.76630769230769
37.2,-124.0,58.909999999999975
37.6,-124.0,59.275806451612844
38.0,-124.0,59.32806451612897
48.8,-106.8,54.00354838709677
48.4,-106.8,56.60245901639346
48.0,-106.8,60.549687499999976
47.6,-106.8,59.17999999999999
47.2,-106.8,56.747096774193565
46.8,-106.8,58.31393442622952
46.4,-106.8,61.27571428571432
46.0,-106.8,58.59218749999993
45.6,-106.8,56.79271186440679
45.2,-106.8,56.45857142857146
44.8,-106.8,55.8972131147541
44.4,-106.8,52.16147540983605
43.2,-106.8,52.16737704918033
43.6,-106.8,55.05451612903229
44.0,-106.8,52.99492307692307
42.4,-106.8,51.320491803278685
42.8,-106.8,52.81065573770492
41.2,-106.8,47.37285714285721
41.6,-106.8,49.91290322580644
42.0,-106.8,50.125454545454524
40.4,-106.8,49.49285714285714
40.8,-106.8,45.46142857142857
39.2,-106.8,45.852857142857154
39.6,-106.8,51.62999999999999
40.0,-106.8,50.08437500000003
38.4,-106.8,50.507142857142824
38.8,-106.8,46.75999999999997
37.2,-106.8,54.342500000000015
37.6,-106.8,48.592857142857156
38.0,-106.8,45.39312500000001
36.8,-106.8,56.56169230769233
36.4,-106.8,59.51571428571427
36.0,-106.8,56.86249999999999
35.6,-106.8,68.22218749999996
35.2,-106.8,72.38000000000001
34.8,-106.8,72.84476923076924
34.4,-106.8,73.72261538461542
