Lat,Lng, T_201407030600
48.4,-125.2,54.39875000000001
48.0,-125.2,55.275714285714294
47.6,-125.2,56.57000000000005
47.2,-125.2,57.74290322580646
46.8,-125.2,57.89677419354842
46.4,-125.2,57.46419354838704
46.0,-125.2,58.68278688524595
45.6,-125.2,60.46032258064513
45.2,-125.2,61.47645161290327
44.8,-125.2,61.881475409836014
44.4,-125.2,60.628709677419266
44.0,-125.2,58.54419354838701
43.6,-125.2,57.6935483870968
43.2,-125.2,57.85322580645167
42.8,-125.2,57.23937500000004
42.4,-125.2,57.06278688524588
41.2,-125.2,56.844285714285746
41.6,-125.2,56.81285714285715
42.0,-125.2,56.00714285714292
40.4,-125.2,57.15781250000006
40.8,-125.2,57.00548387096775
39.2,-125.2,55.14285714285717
39.6,-125.2,54.919999999999966
40.0,-125.2,56.12714285714291
38.8,-125.2,58.04599999999998
48.8,-108.0,59.033750000000005
48.4,-108.0,60.51499999999994
48.0,-108.0,62.755714285714284
47.6,-108.0,65.72639344262299
47.2,-108.0,65.68142857142855
46.8,-108.0,64.514
46.4,-108.0,66.94322580645162
46.0,-108.0,68.66899999999993
45.6,-108.0,67.06806451612903
45.2,-108.0,61.52999999999999
44.8,-108.0,62.449999999999996
44.4,-108.0,66.72142857142856
43.2,-108.0,65.92400000000002
43.6,-108.0,64.82999999999998
44.0,-108.0,66.34343750000001
42.4,-108.0,60.46903225806447
42.8,-108.0,62.67258064516128
41.2,-108.0,63.67156249999996
41.6,-108.0,63.46516129032258
42.0,-108.0,64.315625
40.4,-108.0,62.19064516129034
40.8,-108.0,63.34428571428571
39.2,-108.0,59.115714285714304
39.6,-108.0,61.42437499999996
40.0,-108.0,61.43857142857142
38.4,-108.0,63.5759375
38.8,-108.0,65.148125
37.2,-108.0,63.76428571428569
37.6,-108.0,55.22562499999998
38.0,-108.0,56.51656249999999
36.8,-108.0,68.26156249999998
36.4,-108.0,69.79584615384611
36.0,-108.0,71.2315625
35.6,-108.0,65.7333846153846
35.2,-108.0,64.66428571428568
34.8,-108.0,63.81153846153846
34.4,-108.0,62.26014925373132
34.0,-108.0,63.288153846153854
33.6,-108.0,62.28292307692303
33.2,-108.0,62.019846153846174
32.4,-108.0,74.1723880597015
32.8,-108.0,68.79615384615383
31.6,-108.0,77.70714285714287
32.0,-108.0,76.22272727272733
48.4,-90.8,47.03
48.0,-90.8,47.15000000000002
47.6,-90.8,48.178727272727265
47.2,-90.8,48.723636363636366
46.8,-90.8,47.90096774193548
46.4,-90.8,47.572999999999986
46.0,-90.8,47.73779661016951
45.6,-90.8,48.272000000000034
45.2,-90.8,50.84413793103446
44.4,-90.8,52.393999999999984
44.8,-90.8,53.35571428571426
43.2,-90.8,55.431846153846124
43.6,-90.8,54.904181818181826
44.0,-90.8,53.047142857142845
42.4,-90.8,56.555245901639395
42.8,-90.8,56.24761194029853
41.2,-90.8,59.372857142857114
41.6,-90.8,58.60142857142856
42.0,-90.8,58.08016949152541
40.4,-90.8,59.47149253731339
40.8,-90.8,60.265806451612896
39.2,-90.8,60.40142857142848
39.6,-90.8,59.067142857142805
40.0,-90.8,58.49656249999996
38.4,-90.8,61.08142857142857
38.8,-90.8,61.56999999999999
37.6,-90.8,60.07285714285706
37.2,-90.8,61.83857142857139
38.0,-90.8,60.63909090909092
36.8,-90.8,62.435714285714255
36.4,-90.8,68.8126470588236
36.0,-90.8,71.465737704918
35.6,-90.8,71.94800000000004
35.2,-90.8,72.5709090909091
34.8,-90.8,73.9929411764706
34.4,-90.8,75.0528571428571
34.0,-90.8,73.21285714285725
33.2,-90.8,73.53090909090902
33.6,-90.8,72.71249999999999
32.4,-90.8,75.54200000000006
32.8,-90.8,74.93305084745765
31.2,-90.8,76.92687500000001
31.6,-90.8,74.97984615384615
32.0,-90.8,75.6050000000001
30.8,-90.8,77.85173913043467
30.4,-90.8,78.2344776119402
30.0,-90.8,79.10937499999997
29.6,-90.8,80.1367647058823
29.2,-90.8,82.79999999999995
28.4,-90.8,83.7116393442623
28.8,-90.8,83.82363636363631
45.2,-73.6,67.19
28.0,-90.8,83.226875
44.8,-73.6,67.14428571428572
44.4,-73.6,67.18709677419355
44.0,-73.6,66.94032258064514
43.2,-73.6,69.39131147540978
43.6,-73.6,67.6985714285714
42.4,-73.6,70.21516129032258
42.8,-73.6,70.73285714285709
41.2,-73.6,71.74714285714288
41.6,-73.6,70.77838709677417
42.0,-73.6,69.76428571428568
40.4,-73.6,70.59363636363636
40.8,-73.6,72.89857142857147
39.6,-73.6,72.05
40.0,-73.6,72.04999999999998
48.4,-124.0,57.09874999999999
48.0,-124.0,51.9683870967742
47.6,-124.0,51.763999999999996
47.2,-124.0,55.53
46.8,-124.0,56.63196721311476
46.4,-124.0,56.92999999999997
46.0,-124.0,56.999677419354825
45.6,-124.0,57.63857142857149
45.2,-124.0,58.64737704918034
44.8,-124.0,58.31483870967742
44.4,-124.0,56.452857142857134
44.0,-124.0,55.60322580645164
43.6,-124.0,55.50451612903225
43.2,-124.0,58.05935483870968
42.8,-124.0,54.038571428571416
42.4,-124.0,56.691935483871
41.2,-124.0,56.18999999999999
41.6,-124.0,58.06428571428572
42.0,-124.0,59.984285714285654
40.4,-124.0,55.224285714285706
40.8,-124.0,56.4557142857143
39.2,-124.0,53.99
39.6,-124.0,52.34428571428572
40.0,-124.0,57.72428571428573
38.4,-124.0,57.45312499999998
38.8,-124.0,56.09923076923076
37.2,-124.0,58.53941176470587
37.6,-124.0,58.343870967742006
38.0,-124.0,58.05064516129036
48.8,-106.8,60.07709677419347
48.4,-106.8,61.39754098360656
48.0,-106.8,63.8684375
47.6,-106.8,63.155517241379286
47.2,-106.8,63.28225806451612
46.8,-106.8,64.53131147540986
46.4,-106.8,67.14428571428577
46.0,-106.8,66.61062500000007
45.6,-106.8,64.8683050847458
45.2,-106.8,64.15857142857145
44.8,-106.8,61.81360655737708
44.4,-106.8,60.63918032786882
43.2,-106.8,60.01065573770491
43.6,-106.8,62.94258064516129
44.0,-106.8,60.50230769230767
42.4,-106.8,59.09885245901643
42.8,-106.8,60.00770491803277
41.2,-106.8,53.647142857142875
41.6,-106.8,57.490322580645156
42.0,-106.8,57.129090909090905
40.4,-106.8,53.91
40.8,-106.8,50.70999999999999
39.2,-106.8,48.12999999999999
39.6,-106.8,54.62714285714286
40.0,-106.8,54.44093749999998
38.4,-106.8,51.89285714285716
38.8,-106.8,48.6753125
37.2,-106.8,53.91500000000002
37.6,-106.8,48.28428571428573
38.0,-106.8,46.76281250000001
36.8,-106.8,56.43153846153847
36.4,-106.8,59.321428571428534
36.0,-106.8,55.38875000000004
35.6,-106.8,66.32656250000004
35.2,-106.8,70.9863636363636
34.8,-106.8,71.92538461538459
34.4,-106.8,72.83923076923075
34.0,-106.8,72.75636363636363
33.6,-106.8,74.4564615384615
33.2,-106.8,71.04199999999999
32.4,-106.8,75.63147058823532
32.8,-106.8,72.88428571428571
31.6,-106.8,77.99
32.0,-106.8,76.92588235294119
48.0,-89.6,48.019999999999996
47.6,-89.6,47.14014925373134
47.2,-89.6,46.932372881355946
46.8,-89.6,47.337741935483855
46.4,-89.6,43.358571428571416
46.0,-89.6,46.71354838709677
45.6,-89.6,47.689999999999976
45.2,-89.6,48.338571428571434
44.4,-89.6,52.60142857142856
44.8,-89.6,50.77754098360649
43.2,-89.6,56.82636363636364
43.6,-89.6,55.74081967213119
44.0,-89.6,54.055806451612916
42.4,-89.6,58.64737704918032
42.8,-89.6,57.80600000000002
41.2,-89.6,58.0691044776119
41.6,-89.6,59.9214285714285
42.0,-89.6,59.46714285714277
40.4,-89.6,55.56967213114754
40.8,-89.6,55.64999999999994
39.2,-89.6,59.109999999999964
39.6,-89.6,56.732857142857114
40.0,-89.6,56.58714285714285
38.4,-89.6,63.01625000000006
38.8,-89.6,61.40428571428569
37.6,-89.6,61.01285714285714
37.2,-89.6,63.149402985074644
38.0,-89.6,62.33843750000002
36.8,-89.6,65.15857142857146
36.4,-89.6,68.18714285714287
36.0,-89.6,71.2360869565217
35.6,-89.6,72.24714285714292
35.2,-89.6,73.65229508196714
34.8,-89.6,74.83999999999993
34.4,-89.6,75.33064516129029
34.0,-89.6,75.56692307692319
33.2,-89.6,73.52714285714278
33.6,-89.6,72.64914285714293
32.4,-89.6,76.04818181818192
32.8,-89.6,75.30588235294117
31.2,-89.6,77.77086956521728
31.6,-89.6,76.52428571428578
32.0,-89.6,76.0100000000001
30.8,-89.6,79.16281249999993
30.4,-89.6,79.66217391304346
30.0,-89.6,82.36625
29.6,-89.6,82.81400000000001
29.2,-89.6,84.43750000000006
28.4,-89.6,84.88606557377061
28.8,-89.6,84.99956521739142
45.2,-72.4,65.93
28.0,-89.6,83.8725531914893
44.8,-72.4,65.6861290322581
44.4,-72.4,65.92142857142858
44.0,-72.4,66.96354838709676
43.6,-72.4,69.22142857142856
43.2,-72.4,70.71918032786884
42.4,-72.4,74.6471428571429
42.8,-72.4,73.30169230769228
41.2,-72.4,70.53968749999999
41.6,-72.4,72.91285714285716
42.0,-72.4,75.36031250000002
40.4,-72.4,70.06999999999996
40.8,-72.4,70.09032258064512
49.2,-122.8,61.519999999999996
48.8,-122.8,57.956885245901645
48.4,-122.8,55.33360655737705
48.0,-122.8,56.93290322580648
47.6,-122.8,59.096000000000004
47.2,-122.8,60.79571428571423
46.8,-122.8,58.794918032786875
46.4,-122.8,56.43721311475411
46.0,-122.8,59.67064516129031
45.6,-122.8,62.47754098360655
45.2,-122.8,62.123870967741894
44.8,-122.8,59.54428571428571
44.4,-122.8,58.24901639344259
44.0,-122.8,57.42714285714285
43.6,-122.8,55.55196721311476
43.2,-122.8,59.46142857142853
42.4,-122.8,65.97285714285714
42.8,-122.8,61.719180327868834
41.2,-122.8,62.37000000000001
41.6,-122.8,65.52714285714286
42.0,-122.8,63.064285714285724
40.4,-122.8,73.58562499999995
40.8,-122.8,69.72999999999996
39.2,-122.8,68.96187499999999
39.6,-122.8,68.16999999999997
40.0,-122.8,67.91290322580649
38.4,-122.8,58.18718750000001
38.8,-122.8,66.11870967741933
37.2,-122.8,56.884285714285674
37.6,-122.8,56.17123076923079
38.0,-122.8,55.625000000000014
36.4,-122.8,57.58812500000001
36.8,-122.8,56.95812499999999
35.6,-122.8,58.87823529411765
36.0,-122.8,57.99061538461547
49.2,-105.6,57.47
48.8,-105.6,57.77000000000001
48.4,-105.6,59.566307692307646
48.0,-105.6,60.672105263157846
47.6,-105.6,60.27451612903221
47.2,-105.6,60.956
46.8,-105.6,62.89454545454544
46.4,-105.6,65.81315789473688
46.0,-105.6,66.83870967741939
45.6,-105.6,65.85857142857138
45.2,-105.6,63.209344262295076
44.8,-105.6,62.149999999999984
44.4,-105.6,61.51999999999996
43.2,-105.6,56.708688524590166
43.6,-105.6,60.56836065573769
44.0,-105.6,61.92999999999998
42.4,-105.6,52.96419354838711
42.8,-105.6,56.866307692307714
41.2,-105.6,53.163846153846166
41.6,-105.6,53.73645161290323
42.0,-105.6,53.72836065573767
40.4,-105.6,46.452857142857134
40.8,-105.6,50.53857142857142
39.2,-105.6,48.51218750000002
39.6,-105.6,48.938571428571414
40.0,-105.6,48.863230769230746
38.4,-105.6,56.61571428571426
38.8,-105.6,50.86062499999999
37.6,-105.6,54.00781250000001
37.2,-105.6,55.10142857142856
38.0,-105.6,52.3540625
36.8,-105.6,50.951230769230776
36.4,-105.6,53.13061538461539
36.0,-105.6,48.458750000000045
35.6,-105.6,54.70630769230769
35.2,-105.6,60.962537313432826
