Lat,Lng, T_201407032100
48.4,-125.2,55.788124999999994
48.0,-125.2,56.40999999999999
47.6,-125.2,57.14299999999998
47.2,-125.2,58.04774193548393
46.8,-125.2,59.17419354838707
46.4,-125.2,59.98999999999991
46.0,-125.2,59.98999999999991
45.6,-125.2,60.40806451612894
45.2,-125.2,61.01774193548391
44.8,-125.2,61.39459016393445
44.4,-125.2,61.38935483870969
44.0,-125.2,61.6361290322581
43.6,-125.2,61.37193548387093
43.2,-125.2,59.847741935483825
42.8,-125.2,58.74687499999997
42.4,-125.2,59.23163934426223
41.2,-125.2,61.792857142857095
41.6,-125.2,60.89
42.0,-125.2,58.88714285714282
40.4,-125.2,63.311562499999994
40.8,-125.2,62.13258064516124
39.2,-125.2,63.467857142857135
39.6,-125.2,63.82999999999997
40.0,-125.2,64.06714285714284
38.8,-125.2,59.88199999999999
48.8,-108.0,82.2115625
48.4,-108.0,86.05400000000003
48.0,-108.0,86.72428571428564
47.6,-108.0,89.54540983606555
47.2,-108.0,90.21857142857142
46.8,-108.0,90.80900000000003
46.4,-108.0,91.0864516129032
46.0,-108.0,91.24399999999997
45.6,-108.0,91.28387096774196
45.2,-108.0,85.32428571428575
44.8,-108.0,81.85400000000001
44.4,-108.0,91.18999999999998
43.2,-108.0,89.12000000000002
43.6,-108.0,85.63000000000001
44.0,-108.0,90.60687499999999
42.4,-108.0,84.70806451612907
42.8,-108.0,86.04645161290321
41.2,-108.0,85.29687500000003
41.6,-108.0,84.0054838709678
42.0,-108.0,85.1984375
40.4,-108.0,84.5687096774193
40.8,-108.0,85.17857142857142
39.2,-108.0,76.62999999999998
39.6,-108.0,81.77562499999998
40.0,-108.0,82.88714285714285
38.4,-108.0,85.10281249999997
38.8,-108.0,87.34437499999999
37.2,-108.0,84.43285714285716
37.6,-108.0,72.83749999999999
38.0,-108.0,74.924375
36.8,-108.0,89.61968749999998
36.4,-108.0,89.3576923076923
36.0,-108.0,89.54937500000005
35.6,-108.0,85.79646153846143
35.2,-108.0,81.98428571428575
34.8,-108.0,81.52907692307691
34.4,-108.0,78.95179104477613
34.0,-108.0,79.72630769230769
33.6,-108.0,77.48046153846148
33.2,-108.0,75.18753846153844
32.4,-108.0,87.80402985074623
32.8,-108.0,81.71738461538459
31.6,-108.0,88.86714285714285
32.0,-108.0,88.11090909090915
48.4,-90.8,70.97
48.0,-90.8,68.17526315789472
47.6,-90.8,63.05981818181818
47.2,-90.8,54.68545454545455
46.8,-90.8,63.801935483870956
46.4,-90.8,71.51900000000002
46.0,-90.8,72.72728813559327
45.6,-90.8,72.91399999999994
45.2,-90.8,72.81034482758618
44.4,-90.8,73.97342857142858
44.8,-90.8,72.83428571428568
43.2,-90.8,74.89123076923079
43.6,-90.8,73.69618181818181
44.0,-90.8,74.0814285714286
42.4,-90.8,73.62278688524592
42.8,-90.8,74.33089552238806
41.2,-90.8,75.1157142857143
41.6,-90.8,74.67285714285713
42.0,-90.8,73.57237288135589
40.4,-90.8,75.6070149253732
40.8,-90.8,75.62677419354847
39.2,-90.8,75.41
39.6,-90.8,74.35857142857151
40.0,-90.8,74.9075
38.4,-90.8,76.90999999999993
38.8,-90.8,76.69571428571427
37.6,-90.8,76.36714285714295
37.2,-90.8,78.14428571428562
38.0,-90.8,76.24181818181823
36.8,-90.8,79.32428571428571
36.4,-90.8,79.2500000000001
36.0,-90.8,79.33557377049182
35.6,-90.8,79.96999999999996
35.2,-90.8,80.60818181818186
34.8,-90.8,82.06117647058812
34.4,-90.8,83.03000000000002
34.0,-90.8,83.07285714285716
33.2,-90.8,86.64636363636353
33.6,-90.8,84.44000000000008
32.4,-90.8,88.8453846153846
32.8,-90.8,88.58864406779655
31.2,-90.8,91.79937499999998
31.6,-90.8,87.8983076923076
32.0,-90.8,88.80750000000003
30.8,-90.8,92.54913043478261
30.4,-90.8,92.37388059701493
30.0,-90.8,91.35781249999991
29.6,-90.8,90.15588235294123
29.2,-90.8,87.18749999999997
28.4,-90.8,85.18704918032795
28.8,-90.8,85.4872727272727
45.2,-73.6,76.72999999999999
28.0,-90.8,85.01000000000005
44.8,-73.6,75.78999999999998
44.4,-73.6,75.62387096774191
44.0,-73.6,76.21903225806449
43.2,-73.6,82.01786885245899
43.6,-73.6,79.89285714285712
42.4,-73.6,81.75838709677419
42.8,-73.6,81.39285714285712
41.2,-73.6,83.52714285714286
41.6,-73.6,82.10387096774195
42.0,-73.6,81.63571428571426
40.4,-73.6,74.57327272727275
40.8,-73.6,82.39857142857147
39.6,-73.6,76.01
40.0,-73.6,75.29000000000002
48.4,-124.0,56.941250000000004
48.0,-124.0,61.29354838709675
47.6,-124.0,62.39000000000001
47.2,-124.0,64.65
46.8,-124.0,60.94901639344259
46.4,-124.0,62.23262295081964
46.0,-124.0,60.39935483870968
45.6,-124.0,60.85571428571427
45.2,-124.0,62.47163934426223
44.8,-124.0,63.73806451612903
44.4,-124.0,64.01857142857143
44.0,-124.0,68.60677419354838
43.6,-124.0,73.07774193548387
43.2,-124.0,75.83870967741933
42.8,-124.0,73.36142857142855
42.4,-124.0,77.5283870967742
41.2,-124.0,68.93285714285712
41.6,-124.0,72.47857142857143
42.0,-124.0,78.52714285714279
40.4,-124.0,73.45571428571428
40.8,-124.0,68.68714285714285
39.2,-124.0,57.51000000000001
39.6,-124.0,58.55571428571431
40.0,-124.0,69.35
38.4,-124.0,56.28875000000003
38.8,-124.0,55.966307692307716
