Lat,Lng, T_201407021500
48.4,-125.2,53.892499999999984
48.0,-125.2,54.10714285714281
47.6,-125.2,56.114
47.2,-125.2,57.73129032258067
46.8,-125.2,58.58774193548386
46.4,-125.2,59.484838709677355
46.0,-125.2,58.909999999999954
45.6,-125.2,58.83741935483866
45.2,-125.2,58.895483870967695
44.8,-125.2,58.909999999999954
44.4,-125.2,58.94483870967737
44.0,-125.2,58.07387096774192
43.6,-125.2,57.79516129032256
43.2,-125.2,58.30612903225804
42.8,-125.2,57.67812500000004
42.4,-125.2,57.806393442622976
41.2,-125.2,58.51571428571429
41.6,-125.2,58.29000000000001
42.0,-125.2,57.187142857142874
40.4,-125.2,59.57093749999993
40.8,-125.2,59.194516129032216
39.2,-125.2,58.81357142857144
39.6,-125.2,58.976666666666624
40.0,-125.2,59.62142857142851
38.8,-125.2,59.341999999999985
48.8,-108.0,64.84437500000001
48.4,-108.0,66.73400000000001
48.0,-108.0,66.07571428571428
47.6,-108.0,68.1401639344262
47.2,-108.0,68.45857142857135
46.8,-108.0,67.64599999999999
46.4,-108.0,67.82580645161285
46.0,-108.0,65.83100000000002
45.6,-108.0,66.43806451612905
45.2,-108.0,63.95571428571429
44.8,-108.0,60.36199999999997
44.4,-108.0,67.07285714285713
43.2,-108.0,64.124
43.6,-108.0,64.24999999999994
44.0,-108.0,65.76968750000002
42.4,-108.0,63.80483870967745
42.8,-108.0,63.05000000000002
41.2,-108.0,63.57031249999999
41.6,-108.0,64.63806451612903
42.0,-108.0,65.25500000000004
40.4,-108.0,63.459354838709665
40.8,-108.0,64.62142857142858
39.2,-108.0,64.89285714285714
39.6,-108.0,66.15500000000002
40.0,-108.0,64.53000000000002
38.4,-108.0,72.28625000000002
38.8,-108.0,73.23406250000004
37.2,-108.0,70.83571428571427
37.6,-108.0,65.21562499999999
38.0,-108.0,65.85125
36.8,-108.0,76.48531250000003
36.4,-108.0,74.87738461538466
36.0,-108.0,74.08906250000001
35.6,-108.0,70.5684615384615
35.2,-108.0,69.80999999999999
34.8,-108.0,68.29769230769224
34.4,-108.0,66.55328358208952
34.0,-108.0,68.81553846153848
33.6,-108.0,67.74384615384615
33.2,-108.0,63.82815384615382
32.4,-108.0,74.98104477611943
32.8,-108.0,69.0786153846154
31.6,-108.0,77.99
32.0,-108.0,76.94272727272724
48.4,-90.8,60.53
