Lat,Lng, T_201407030300
48.4,-125.2,55.07375000000001
48.0,-125.2,56.015714285714324
47.6,-125.2,56.812999999999995
47.2,-125.2,57.90838709677424
46.8,-125.2,58.24225806451617
46.4,-125.2,58.96516129032261
46.0,-125.2,60.41491803278678
45.6,-125.2,61.0003225806452
45.2,-125.2,61.47645161290327
44.8,-125.2,61.881475409836014
44.4,-125.2,61.96999999999992
44.0,-125.2,59.798387096774114
43.6,-125.2,57.88516129032262
43.2,-125.2,57.763225806451615
42.8,-125.2,57.484062499999986
42.4,-125.2,56.5463934426229
41.2,-125.2,57.64142857142859
41.6,-125.2,57.74428571428574
42.0,-125.2,55.81000000000001
40.4,-125.2,59.492187499999936
40.8,-125.2,58.69806451612906
39.2,-125.2,57.482857142857156
39.6,-125.2,60.660000000000046
40.0,-125.2,60.30999999999996
38.8,-125.2,59.396
48.8,-108.0,67.02125000000005
48.4,-108.0,67.75400000000003
48.0,-108.0,68.60428571428568
47.6,-108.0,71.5306557377049
47.2,-108.0,73.1414285714285
46.8,-108.0,73.22000000000001
46.4,-108.0,74.2448387096775
46.0,-108.0,76.01300000000005
45.6,-108.0,73.98935483870967
45.2,-108.0,66.22999999999998
44.8,-108.0,67.415
44.4,-108.0,76.3242857142857
43.2,-108.0,75.79099999999998
43.6,-108.0,70.83000000000004
44.0,-108.0,75.93125000000003
42.4,-108.0,71.71612903225804
42.8,-108.0,71.48677419354834
41.2,-108.0,73.31
41.6,-108.0,74.09387096774198
42.0,-108.0,76.8903125
40.4,-108.0,70.04967741935481
40.8,-108.0,70.47285714285711
39.2,-108.0,63.43
39.6,-108.0,67.10843750000005
40.0,-108.0,68.00999999999999
38.4,-108.0,69.87031250000001
38.8,-108.0,70.85468750000004
37.2,-108.0,69.78714285714284
37.6,-108.0,60.83375000000003
38.0,-108.0,62.3665625
36.8,-108.0,79.6240625
36.4,-108.0,79.13646153846148
36.0,-108.0,80.71812499999999
35.6,-108.0,74.00230769230765
35.2,-108.0,70.8157142857143
34.8,-108.0,70.69861538461534
34.4,-108.0,69.24522388059701
34.0,-108.0,71.34661538461535
33.6,-108.0,71.11399999999999
33.2,-108.0,68.69923076923078
32.4,-108.0,79.48910447761196
32.8,-108.0,72.85307692307693
31.6,-108.0,81.82142857142857
32.0,-108.0,81.0445454545455
48.4,-90.8,57.47
48.0,-90.8,55.742631578947396
47.6,-90.8,56.691090909090946
47.2,-90.8,53.16363636363638
46.8,-90.8,55.562580645161255
46.4,-90.8,56.81300000000005
46.0,-90.8,56.68593220338989
45.6,-90.8,56.256285714285745
45.2,-90.8,55.86551724137935
44.4,-90.8,57.410857142857196
44.8,-90.8,57.77857142857145
43.2,-90.8,58.33123076923078
43.6,-90.8,58.06563636363638
44.0,-90.8,57.52428571428574
42.4,-90.8,59.405737704918
42.8,-90.8,58.12552238805975
41.2,-90.8,61.11285714285713
41.6,-90.8,61.08999999999999
42.0,-90.8,61.29576271186437
40.4,-90.8,61.06731343283582
40.8,-90.8,61.27322580645162
39.2,-90.8,63.344285714285775
39.6,-90.8,61.68714285714289
40.0,-90.8,60.86750000000001
38.4,-90.8,64.4471428571429
38.8,-90.8,64.56714285714287
37.6,-90.8,64.34999999999998
37.2,-90.8,66.19857142857146
38.0,-90.8,64.31272727272724
36.8,-90.8,66.4842857142857
36.4,-90.8,72.85470588235303
36.0,-90.8,75.42573770491805
35.6,-90.8,76.17500000000013
35.2,-90.8,77.3027272727272
34.8,-90.8,79.01705882352938
34.4,-90.8,79.92714285714281
34.0,-90.8,76.38142857142859
33.2,-90.8,76.41363636363647
33.6,-90.8,75.45500000000006
32.4,-90.8,78.58815384615379
32.8,-90.8,77.93508474576264
31.2,-90.8,80.16406249999999
31.6,-90.8,77.34199999999991
32.0,-90.8,78.42499999999991
30.8,-90.8,80.63782608695658
30.4,-90.8,80.97208955223886
30.0,-90.8,81.50000000000003
29.6,-90.8,82.36029411764706
29.2,-90.8,84.15500000000006
28.4,-90.8,84.05393442622955
28.8,-90.8,84.71272727272738
45.2,-73.6,69.8
28.0,-90.8,83.47999999999999
44.8,-73.6,70.46714285714285
44.4,-73.6,71.07161290322584
44.0,-73.6,70.758064516129
43.2,-73.6,73.34540983606553
43.6,-73.6,71.67285714285713
42.4,-73.6,73.98645161290325
42.8,-73.6,74.63571428571426
41.2,-73.6,73.43857142857149
41.6,-73.6,74.39580645161291
42.0,-73.6,73.73857142857142
40.4,-73.6,71.23836363636362
40.8,-73.6,73.68428571428572
39.6,-73.6,74.03
40.0,-73.6,73.67
48.4,-124.0,60.42875
48.0,-124.0,56.90677419354838
47.6,-124.0,57.914000000000016
47.2,-124.0,60.938571428571414
46.8,-124.0,59.58573770491798
46.4,-124.0,59.24934426229506
46.0,-124.0,58.47741935483872
45.6,-124.0,58.610000000000056
45.2,-124.0,60.52409836065572
44.8,-124.0,60.91032258064512
44.4,-124.0,59.85857142857142
44.0,-124.0,60.60838709677418
43.6,-124.0,61.40677419354838
43.2,-124.0,64.32161290322578
42.8,-124.0,61.56714285714286
42.4,-124.0,67.1464516129032
41.2,-124.0,60.9042857142857
41.6,-124.0,63.81571428571429
42.0,-124.0,69.26428571428569
40.4,-124.0,60.52142857142859
40.8,-124.0,60.730000000000004
39.2,-124.0,57.247142857142904
39.6,-124.0,59.04428571428571
40.0,-124.0,66.68999999999998
38.4,-124.0,58.22375000000004
38.8,-124.0,57.22353846153848
37.2,-124.0,59.735882352941175
37.6,-124.0,59.258387096774136
38.0,-124.0,58.53258064516131
48.8,-106.8,67.02161290322584
48.4,-106.8,68.30540983606558
48.0,-106.8,70.98125
47.6,-106.8,69.85896551724134
47.2,-106.8,71.38516129032263
46.8,-106.8,71.47754098360654
46.4,-106.8,74.42714285714284
46.0,-106.8,72.88531249999998
45.6,-106.8,70.95779661016947
45.2,-106.8,70.09285714285713
44.8,-106.8,67.84213114754097
44.4,-106.8,64.9739344262295
43.2,-106.8,68.75688524590166
43.6,-106.8,68.47612903225804
44.0,-106.8,65.63923076923078
42.4,-106.8,66.81229508196719
42.8,-106.8,68.17557377049178
41.2,-106.8,59.98999999999997
41.6,-106.8,65.19258064516129
42.0,-106.8,64.64818181818183
40.4,-106.8,60.09285714285716
40.8,-106.8,54.63285714285714
39.2,-106.8,53.41857142857143
39.6,-106.8,62.081428571428575
40.0,-106.8,62.20624999999998
38.4,-106.8,60.24428571428569
38.8,-106.8,54.33968749999998
37.2,-106.8,59.19968749999998
37.6,-106.8,57.287142857142854
38.0,-106.8,54.49437499999999
36.8,-106.8,67.40599999999998
36.4,-106.8,68.60428571428568
36.0,-106.8,64.214375
35.6,-106.8,74.52500000000002
35.2,-106.8,78.77545454545452
34.8,-106.8,78.05923076923077
34.4,-106.8,78.96476923076916
34.0,-106.8,78.40999999999998
33.6,-106.8,79.41892307692305
33.2,-106.8,74.79984615384612
32.4,-106.8,80.45441176470585
32.8,-106.8,77.65285714285714
31.6,-106.8,82.715
32.0,-106.8,81.79117647058827
48.0,-89.6,57.717500000000015
47.6,-89.6,49.04223880597016
47.2,-89.6,48.88491525423727
46.8,-89.6,53.07161290322579
46.4,-89.6,50.69857142857146
46.0,-89.6,51.17870967741934
45.6,-89.6,52.31000000000005
45.2,-89.6,53.05285714285712
44.4,-89.6,56.541428571428575
44.8,-89.6,54.80245901639343
43.2,-89.6,60.49454545454535
43.6,-89.6,59.550327868852456
44.0,-89.6,58.48903225806455
42.4,-89.6,60.00475409836059
42.8,-89.6,61.195999999999955
41.2,-89.6,60.08671641791045
41.6,-89.6,62.94428571428576
42.0,-89.6,63.30428571428572
40.4,-89.6,59.14606557377051
40.8,-89.6,58.22428571428579
39.2,-89.6,62.16428571428562
39.6,-89.6,59.98428571428566
40.0,-89.6,59.90428571428563
38.4,-89.6,66.00031249999995
38.8,-89.6,64.39857142857143
37.6,-89.6,65.03857142857146
37.2,-89.6,67.12283582089553
38.0,-89.6,66.00875000000005
36.8,-89.6,69.04142857142847
36.4,-89.6,72.19857142857141
36.0,-89.6,75.25869565217391
35.6,-89.6,76.9042857142857
35.2,-89.6,78.48868852459006
34.8,-89.6,78.99363636363637
34.4,-89.6,79.5635483870968
34.0,-89.6,79.42723076923075
33.2,-89.6,75.7785714285715
33.6,-89.6,75.21800000000002
32.4,-89.6,78.75090909090903
32.8,-89.6,78.14617647058813
31.2,-89.6,80.17347826086957
31.6,-89.6,79.42485714285709
32.0,-89.6,79.01508474576273
30.8,-89.6,82.14406249999995
30.4,-89.6,82.24999999999997
30.0,-89.6,83.84000000000003
29.6,-89.6,84.17092307692312
29.2,-89.6,85.0425000000001
28.4,-89.6,85.30508196721316
28.8,-89.6,85.33608695652183
45.2,-72.4,69.53
28.0,-89.6,84.32063829787239
44.8,-72.4,69.31225806451609
44.4,-72.4,70.1185714285714
44.0,-72.4,70.84806451612903
43.6,-72.4,72.37857142857145
43.2,-72.4,73.39557377049184
42.4,-72.4,76.62142857142861
42.8,-72.4,75.36476923076924
41.2,-72.4,71.70968749999997
41.6,-72.4,74.97285714285712
42.0,-72.4,77.70593749999992
40.4,-72.4,70.51999999999998
40.8,-72.4,71.39387096774195
49.2,-122.8,67.235
48.8,-122.8,64.0945901639344
48.4,-122.8,60.01655737704917
48.0,-122.8,63.192258064516096
47.6,-122.8,68.70199999999998
47.2,-122.8,70.04428571428565
46.8,-122.8,68.70967213114754
46.4,-122.8,66.61163934426222
46.0,-122.8,68.52548387096773
45.6,-122.8,72.89983606557377
45.2,-122.8,73.31580645161293
44.8,-122.8,69.0042857142857
44.4,-122.8,68.13721311475409
44.0,-122.8,66.65285714285713
43.6,-122.8,64.69360655737707
43.2,-122.8,70.42714285714287
42.4,-122.8,79.0757142857143
42.8,-122.8,73.04442622950818
41.2,-122.8,72.49571428571424
41.6,-122.8,77.07571428571428
42.0,-122.8,73.46999999999998
40.4,-122.8,85.10562499999997
40.8,-122.8,79.79
39.2,-122.8,78.17843749999997
39.6,-122.8,75.61857142857144
40.0,-122.8,75.62387096774195
38.4,-122.8,67.33062499999998
38.8,-122.8,75.32774193548389
37.2,-122.8,57.53285714285717
37.6,-122.8,56.500769230769265
38.0,-122.8,58.420625000000015
36.4,-122.8,58.530312500000036
36.8,-122.8,57.86093750000001
35.6,-122.8,59.577058823529434
36.0,-122.8,59.006923076923044
49.2,-105.6,64.49000000000001
48.8,-105.6,64.94900000000001
48.4,-105.6,66.61123076923077
48.0,-105.6,68.54157894736834
47.6,-105.6,68.3454838709677
47.2,-105.6,67.304
46.8,-105.6,69.10727272727264
46.4,-105.6,71.78473684210526
46.0,-105.6,72.28806451612904
45.6,-105.6,71.23285714285713
45.2,-105.6,68.69491803278687
44.8,-105.6,68.39393442622944
44.4,-105.6,67.68935483870966
43.2,-105.6,63.55754098360654
43.6,-105.6,66.76213114754094
44.0,-105.6,67.94999999999999
42.4,-105.6,59.444193548387105
42.8,-105.6,63.81430769230772
41.2,-105.6,58.81861538461537
41.6,-105.6,59.69387096774192
42.0,-105.6,60.42377049180319
40.4,-105.6,50.38428571428572
40.8,-105.6,56.252857142857124
39.2,-105.6,53.487500000000004
39.6,-105.6,52.7242857142857
40.0,-105.6,52.19738461538462
38.4,-105.6,61.43857142857143
38.8,-105.6,55.146874999999994
37.6,-105.6,61.27812499999998
37.2,-105.6,64.21285714285713
38.0,-105.6,57.323749999999976
36.8,-105.6,59.91799999999999
36.4,-105.6,61.54630769230768
36.0,-105.6,53.245625
35.6,-105.6,59.57184615384613
35.2,-105.6,67.10402985074627
34.8,-105.6,67.4425373134329
34.4,-105.6,66.0071428571429
34.0,-105.6,67.25818181818181
33.2,-105.6,64.2157142857143
33.6,-105.6,66.9063636363636
32.4,-105.6,74.82043478260866
32.8,-105.6,63.905
31.2,-105.6,81.01275862068965
31.6,-105.6,77.71030769230768
32.0,-105.6,76.78428571428567
48.8,-88.4,57.50176470588235
48.4,-88.4,54.286065573770536
30.8,-105.6,85.28
48.0,-88.4,48.698214285714286
47.6,-88.4,49.286716417910455
47.2,-88.4,51.873928571428564
46.8,-88.4,51.90588235294117
46.4,-88.4,49.37666666666667
46.0,-88.4,50.22371428571421
45.6,-88.4,52.32199999999995
45.2,-88.4,55.254615384615384
44.8,-88.4,57.17786885245902
44.4,-88.4,56.62016393442623
43.2,-88.4,58.77218749999996
43.6,-88.4,59.56907692307689
44.0,-88.4,57.42868852459021
42.4,-88.4,61.57000000000004
42.8,-88.4,58.34206896551722
41.2,-88.4,64.11571428571428
41.6,-88.4,63.38272727272727
42.0,-88.4,62.951290322580604
40.4,-88.4,63.85129032258069
40.8,-88.4,66.02428571428575
39.2,-88.4,61.452857142857134
39.6,-88.4,61.284285714285744
40.0,-88.4,63.34142857142857
38.4,-88.4,65.62538461538465
38.8,-88.4,63.26714285714287
37.6,-88.4,67.39181818181828
37.2,-88.4,69.2299999999999
38.0,-88.4,65.98428571428566
36.8,-88.4,69.92093750000001
36.4,-88.4,73.50909090909084
36.0,-88.4,75.84428571428579
35.6,-88.4,76.79088235294114
35.2,-88.4,77.49426229508188
34.8,-88.4,78.56272727272727
34.4,-88.4,79.29131147540984
34.0,-88.4,79.7354545454545
33.2,-88.4,77.16312499999991
33.6,-88.4,77.81537313432834
32.4,-88.4,77.8099999999999
32.8,-88.4,77.19901408450696
31.2,-88.4,80.03260869565216
