Lat,Lng, T_201407031500
48.4,-125.2,53.70687499999998
48.0,-125.2,54.312857142857105
47.6,-125.2,55.972999999999985
47.2,-125.2,57.29870967741935
46.8,-125.2,57.745806451612914
46.4,-125.2,56.964838709677366
46.0,-125.2,57.785737704918
45.6,-125.2,58.20161290322576
45.2,-125.2,57.67903225806455
44.8,-125.2,58.31393442622957
44.4,-125.2,57.911290322580705
44.0,-125.2,56.8632258064516
43.6,-125.2,56.72096774193547
43.2,-125.2,56.572903225806506
42.8,-125.2,56.564375000000034
42.4,-125.2,57.16606557377051
41.2,-125.2,56.94428571428575
41.6,-125.2,57.03571428571429
42.0,-125.2,55.9042857142857
40.4,-125.2,58.06062500000001
40.8,-125.2,57.60354838709676
39.2,-125.2,58.89071428571428
39.6,-125.2,59.82333333333331
40.0,-125.2,59.558571428571405
38.8,-125.2,58.279999999999994
48.8,-108.0,68.14062500000001
48.4,-108.0,72.43999999999997
48.0,-108.0,71.41857142857144
47.6,-108.0,72.20049180327875
47.2,-108.0,71.96714285714287
46.8,-108.0,72.551
46.4,-108.0,73.91387096774196
46.0,-108.0,72.404
45.6,-108.0,73.09225806451612
45.2,-108.0,70.74428571428571
44.8,-108.0,68.83999999999996
44.4,-108.0,69.93571428571428
43.2,-108.0,70.20799999999996
43.6,-108.0,69.35571428571428
44.0,-108.0,70.04749999999996
42.4,-108.0,70.62451612903227
42.8,-108.0,70.05548387096776
41.2,-108.0,70.41031249999999
41.6,-108.0,70.99322580645165
42.0,-108.0,71.42281249999996
40.4,-108.0,69.15838709677412
40.8,-108.0,69.54428571428569
39.2,-108.0,67.67000000000002
39.6,-108.0,69.98281249999994
40.0,-108.0,69.6785714285714
38.4,-108.0,74.0834375
38.8,-108.0,74.8034375
37.2,-108.0,73.08142857142857
37.6,-108.0,67.67937499999998
38.0,-108.0,68.12937499999995
36.8,-108.0,76.73562500000001
36.4,-108.0,75.41184615384613
36.0,-108.0,74.07781250000002
35.6,-108.0,70.57953846153842
35.2,-108.0,69.62142857142855
34.8,-108.0,67.76599999999995
34.4,-108.0,65.17507462686568
34.0,-108.0,66.94907692307693
33.6,-108.0,65.35123076923077
