Lat,Lng, QPF_201406070000
48.333333333333336,-91.0,0.022272727272727284
47.66666666666667,-91.0,0.028538011695906442
47.0,-91.0,0.019537572254335236
46.333333333333336,-91.0,0.06528409090909107
45.66666666666667,-91.0,0.06159509202453985
45.0,-91.0,0.03312499999999997
44.333333333333336,-91.0,0.022616279069767445
43.66666666666667,-91.0,0.015606936416184982
43.0,-91.0,0.012138728323699418
42.333333333333336,-91.0,5.172413793103448E-4
41.66666666666667,-91.0,0.0
41.0,-91.0,0.0
40.333333333333336,-91.0,0.0
39.66666666666667,-91.0,0.0
38.333333333333336,-91.0,0.0
39.0,-91.0,0.0
37.66666666666667,-91.0,5.232558139534883E-4
36.333333333333336,-91.0,0.2882222222222225
37.0,-91.0,0.03733333333333326
35.66666666666667,-91.0,0.42672222222222206
49.0,-118.33333333333334,0.0
35.0,-91.0,0.45435483870967774
34.333333333333336,-91.0,0.41533707865168606
48.333333333333336,-118.33333333333334,0.0
47.66666666666667,-118.33333333333334,0.0
33.66666666666667,-91.0,0.25068571428571446
47.0,-118.33333333333334,0.0
33.0,-91.0,0.1840860215053762
32.333333333333336,-91.0,0.11807692307692307
46.333333333333336,-118.33333333333334,0.0
45.66666666666667,-118.33333333333334,0.0
31.666666666666664,-91.0,0.0031746031746031746
45.0,-118.33333333333334,0.0
30.333333333333332,-91.0,0.0
31.0,-91.0,0.0
44.333333333333336,-118.33333333333334,0.0
43.66666666666667,-118.33333333333334,0.0
29.666666666666664,-91.0,0.0
43.0,-118.33333333333334,0.0
29.0,-91.0,0.0
28.333333333333332,-91.0,0.0
42.333333333333336,-118.33333333333334,0.0
41.66666666666667,-118.33333333333334,0.0
41.0,-118.33333333333334,0.0
40.333333333333336,-118.33333333333334,0.0
39.66666666666667,-118.33333333333334,0.0
39.0,-118.33333333333334,0.0
37.66666666666667,-118.33333333333334,5.58659217877095E-5
38.333333333333336,-118.33333333333334,0.0
37.0,-118.33333333333334,0.003333333333333335
35.66666666666667,-118.33333333333334,0.0
36.333333333333336,-118.33333333333334,0.001166666666666667
