Lat,Lng, RH_201406062100
48.0,-85.16666666666666,88.22079310344816
47.333333333333336,-85.16666666666666,84.13718867924544
46.666666666666664,-85.16666666666666,54.225604651162726
46.0,-85.16666666666666,60.37676744186059
45.333333333333336,-85.16666666666666,50.83641176470579
44.666666666666664,-85.16666666666666,31.985160919540103
44.0,-85.16666666666666,34.71397674418591
43.333333333333336,-85.16666666666666,36.19717341040449
42.666666666666664,-85.16666666666666,35.04837931034469
42.0,-85.16666666666666,35.37676744186033
41.333333333333336,-85.16666666666666,37.042632183907905
40.666666666666664,-85.16666666666666,34.941285714285584
40.0,-85.16666666666666,35.07842857142843
39.333333333333336,-85.16666666666666,35.28440112994337
38.0,-85.16666666666666,42.99061581920889
38.666666666666664,-85.16666666666666,37.566887005649576
37.333333333333336,-85.16666666666666,47.95671751412417
36.0,-85.16666666666666,54.96621787709496
36.666666666666664,-85.16666666666666,53.40812359550559
49.333333333333336,-112.5,40.70700000000001
35.333333333333336,-85.16666666666666,54.82366666666666
48.666666666666664,-112.5,41.65019526627204
34.666666666666664,-85.16666666666666,57.09153038674036
34.0,-85.16666666666666,57.614692307692344
48.0,-112.5,47.68347058823514
47.333333333333336,-112.5,43.26606432748523
33.333333333333336,-85.16666666666666,57.20755248618786
46.666666666666664,-112.5,36.757292397660684
32.666666666666664,-85.16666666666666,51.97004347826083
32.0,-85.16666666666666,50.03776923076916
46.0,-112.5,32.18419298245601
45.333333333333336,-112.5,32.14515028901722
31.333333333333332,-85.16666666666666,50.607546448087376
44.666666666666664,-112.5,29.64618128654959
30.0,-85.16666666666666,63.11781081081094
30.666666666666668,-85.16666666666666,51.941408602150524
44.0,-112.5,19.519643678160858
43.333333333333336,-112.5,16.725604651162726
29.333333333333332,-85.16666666666666,84.04213513513538
42.666666666666664,-112.5,18.11046820809242
28.666666666666668,-85.16666666666666,83.35963157894733
42.0,-112.5,15.284142857142825
41.333333333333336,-112.5,22.036885057471157
40.666666666666664,-112.5,16.878428571428536
40.0,-112.5,9.108136363636376
39.333333333333336,-112.5,11.169857142857156
38.666666666666664,-112.5,10.44824293785312
37.333333333333336,-112.5,7.657282485875716
38.0,-112.5,9.77592655367233
36.666666666666664,-112.5,4.19526815642459
35.333333333333336,-112.5,2.6070000000000055
36.0,-112.5,2.7681111111111156
34.666666666666664,-112.5,3.865659217877105
34.0,-112.5,4.0884207650273305
33.333333333333336,-112.5,4.748988950276252
32.666666666666664,-112.5,4.498256830601102
32.0,-112.5,4.933582278481023
48.666666666666664,-89.16666666666666,87.17656521739131
48.0,-89.16666666666666,88.99878082191796
47.333333333333336,-89.16666666666666,97.85557142857171
46.666666666666664,-89.16666666666666,48.248860465116145
46.0,-89.16666666666666,44.43953012048178
45.333333333333336,-89.16666666666666,50.24919653179181
44.666666666666664,-89.16666666666666,46.944931034482615
44.0,-89.16666666666666,40.30699999999985
43.333333333333336,-89.16666666666666,41.917465116278926
42.666666666666664,-89.16666666666666,36.37518181818169
42.0,-89.16666666666666,31.709298850574584
41.333333333333336,-89.16666666666666,36.31869590643261
40.666666666666664,-89.16666666666666,42.40927272727258
40.0,-89.16666666666666,44.15782872928161
39.333333333333336,-89.16666666666666,51.065620689655084
38.0,-89.16666666666666,59.3294719101124
38.666666666666664,-89.16666666666666,56.600785310734466
