Lat,Lng, T_201406061800
48.333333333333336,-91.0,75.27363636363636
47.66666666666667,-91.0,67.12894736842115
47.0,-91.0,56.42225433526009
46.333333333333336,-91.0,75.99159090909092
45.66666666666667,-91.0,76.10828220858907
45.0,-91.0,77.378409090909
44.333333333333336,-91.0,78.33848837209287
43.66666666666667,-91.0,78.70479768786113
43.0,-91.0,78.6257225433524
42.333333333333336,-91.0,77.94448275862054
41.66666666666667,-91.0,79.03178770949704
41.0,-91.0,79.57227544910158
40.333333333333336,-91.0,79.41363636363613
39.66666666666667,-91.0,78.0831034482757
38.333333333333336,-91.0,77.9661325966849
39.0,-91.0,78.07022857142842
37.66666666666667,-91.0,76.43279069767445
36.333333333333336,-91.0,78.08899999999986
37.0,-91.0,77.29299999999995
35.66666666666667,-91.0,80.40399999999983
49.0,-118.33333333333334,62.03199999999996
35.0,-91.0,83.43935483870997
34.333333333333336,-91.0,84.90179775280914
48.333333333333336,-118.33333333333334,65.34764705882351
47.66666666666667,-118.33333333333334,70.76882352941166
33.66666666666667,-91.0,86.21445714285706
47.0,-118.33333333333334,72.60352601156067
33.0,-91.0,89.05419354838696
32.333333333333336,-91.0,90.10439560439538
46.333333333333336,-118.33333333333334,69.01858823529405
45.66666666666667,-118.33333333333334,63.86837209302326
31.666666666666664,-91.0,89.59190476190444
45.0,-118.33333333333334,62.49848837209299
30.333333333333332,-91.0,88.81399999999978
31.0,-91.0,88.6906896551722
44.333333333333336,-118.33333333333334,66.23662790697672
43.66666666666667,-118.33333333333334,69.75057803468192
29.666666666666664,-91.0,86.14767955801094
43.0,-118.33333333333334,70.8231034482757
29.0,-91.0,81.1160638297872
28.333333333333332,-91.0,80.30067415730316
42.333333333333336,-118.33333333333334,71.70551724137938
41.66666666666667,-118.33333333333334,71.8586206896551
41.0,-118.33333333333334,78.02599999999997
40.333333333333336,-118.33333333333334,80.19628571428574
39.66666666666667,-118.33333333333334,79.3024571428571
39.0,-118.33333333333334,79.94050847457612
37.66666666666667,-118.33333333333334,77.62497206703907
38.333333333333336,-118.33333333333334,80.88016949152541
37.0,-118.33333333333334,70.46152542372884
35.66666666666667,-118.33333333333334,78.80499999999996
36.333333333333336,-118.33333333333334,68.05099999999999
35.0,-118.33333333333334,84.19999999999987
33.66666666666667,-118.33333333333334,66.16932960893855
34.333333333333336,-118.33333333333334,78.56461538461538
33.0,-118.33333333333334,63.11187499999992
32.333333333333336,-118.33333333333334,63.26599999999999
47.0,-67.66666666666667,62.278571428571446
46.333333333333336,-67.66666666666667,62.419999999999995
45.66666666666667,-67.66666666666667,62.95213592233017
45.0,-67.66666666666667,64.36672727272735
44.333333333333336,-67.66666666666667,56.41699999999999
43.66666666666667,-67.66666666666667,51.962
49.66666666666667,-95.0,60.998000000000005
49.0,-95.0,56.86733333333329
48.333333333333336,-95.0,61.85340909090894
47.66666666666667,-95.0,60.28147727272724
47.0,-95.0,66.63465909090921
46.333333333333336,-95.0,70.28375
45.66666666666667,-95.0,75.29545454545479
45.0,-95.0,77.57681818181804
44.333333333333336,-95.0,78.52018181818164
43.66666666666667,-95.0,78.30909090909076
43.0,-95.0,79.14963636363622
42.333333333333336,-95.0,79.52204545454525
41.66666666666667,-95.0,79.72781818181801
41.0,-95.0,79.61545454545438
40.333333333333336,-95.0,80.06054545454529
39.66666666666667,-95.0,80.52309090909074
38.333333333333336,-95.0,78.3969090909089
39.0,-95.0,79.51181818181796
37.66666666666667,-95.0,75.71436363636371
36.333333333333336,-95.0,77.42988826815633
37.0,-95.0,75.8343636363638
35.66666666666667,-95.0,79.58507692307677
49.0,-122.33333333333334,62.65199999999998
35.0,-95.0,80.7416923076922
34.333333333333336,-95.0,82.55369230769219
48.333333333333336,-122.33333333333334,60.53741176470587
47.66666666666667,-122.33333333333334,60.50578947368422
33.66666666666667,-95.0,85.9752747252747
47.0,-122.33333333333334,60.50564705882346
33.0,-95.0,87.57153846153837
32.333333333333336,-95.0,88.07923076923056
46.333333333333336,-122.33333333333334,61.986647398843914
45.66666666666667,-122.33333333333334,67.09372093023251
31.666666666666664,-95.0,88.79184615384591
45.0,-122.33333333333334,66.5662790697674
30.333333333333332,-95.0,88.1309230769229
31.0,-95.0,88.96999999999971
44.333333333333336,-122.33333333333334,67.06505882352936
43.66666666666667,-122.33333333333334,65.43655172413797
29.666666666666664,-95.0,86.15461538461531
43.0,-122.33333333333334,63.267456647398824
29.0,-95.0,82.932087912088
28.333333333333332,-95.0,80.24706806282695
42.333333333333336,-122.33333333333334,67.39999999999993
41.66666666666667,-122.33333333333334,71.81827586206899
27.666666666666664,-95.0,79.97
41.0,-122.33333333333334,78.08359999999996
40.333333333333336,-122.33333333333334,87.37454545454533
39.66666666666667,-122.33333333333334,86.21034285714275
39.0,-122.33333333333334,84.2020689655173
37.66666666666667,-122.33333333333334,63.28554285714282
38.333333333333336,-122.33333333333334,70.3359550561797
37.0,-122.33333333333334,57.68418994413408
35.66666666666667,-122.33333333333334,55.35726256983245
36.333333333333336,-122.33333333333334,54.42709497206694
35.0,-122.33333333333334,54.93636363636358
45.0,-71.66666666666667,62.275
44.333333333333336,-71.66666666666667,63.19755813953487
43.66666666666667,-71.66666666666667,67.37520231213871
43.0,-71.66666666666667,71.12413793103431
42.333333333333336,-71.66666666666667,71.1406896551724
41.66666666666667,-71.66666666666667,70.91206896551711
41.0,-71.66666666666667,62.511184210526245
40.333333333333336,-71.66666666666667,61.07
49.0,-99.0,56.08399999999997
48.333333333333336,-99.0,58.19837209302332
47.66666666666667,-99.0,57.783684210526445
47.0,-99.0,55.381791907514454
46.333333333333336,-99.0,55.149431818181874
45.66666666666667,-99.0,60.86570552147231
45.0,-99.0,64.80295454545455
44.333333333333336,-99.0,67.89105263157902
43.66666666666667,-99.0,75.53658959537584
43.0,-99.0,78.04275862068953
42.333333333333336,-99.0,77.71689655172409
41.66666666666667,-99.0,80.94139664804452
41.0,-99.0,82.47071428571437
40.333333333333336,-99.0,82.95431818181844
39.66666666666667,-99.0,83.86931428571448
38.333333333333336,-99.0,78.32215469613239
39.0,-99.0,80.59228571428582
37.66666666666667,-99.0,77.01569767441852
36.333333333333336,-99.0,81.27499999999974
37.0,-99.0,78.67699999999988
35.66666666666667,-99.0,83.0880000000003
35.0,-99.0,83.76161290322607
34.333333333333336,-99.0,87.33887640449439
48.333333333333336,-126.33333333333334,58.01
47.66666666666667,-126.33333333333334,58.2597959183674
33.66666666666667,-99.0,91.57022857142864
33.0,-99.0,90.7583870967742
32.333333333333336,-99.0,88.30241758241743
31.666666666666664,-99.0,86.60904761904752
30.333333333333332,-99.0,85.49000000000005
31.0,-99.0,84.87758620689661
29.666666666666664,-99.0,87.45839779005516
43.0,-126.33333333333334,57.29
29.0,-99.0,90.31470588235275
28.333333333333332,-99.0,93.39338461538472
42.333333333333336,-126.33333333333334,56.93
27.666666666666664,-99.0,93.66608938547496
26.333333333333332,-99.0,94.03281690140854
27.0,-99.0,93.53157894736857
45.0,-75.66666666666667,65.57000000000001
44.333333333333336,-75.66666666666667,65.16892617449675
43.66666666666667,-75.66666666666667,63.16999999999998
43.0,-75.66666666666667,65.60620689655174
42.333333333333336,-75.66666666666667,65.11689655172425
41.66666666666667,-75.66666666666667,66.32641618497122
41.0,-75.66666666666667,68.83949152542382
40.333333333333336,-75.66666666666667,72.87800000000006
39.66666666666667,-75.66666666666667,75.10074285714302
39.0,-75.66666666666667,76.03338983050863
38.333333333333336,-75.66666666666667,76.76681818181808
37.0,-75.66666666666667,70.73330708661409
37.66666666666667,-75.66666666666667,72.194406779661
36.333333333333336,-75.66666666666667,72.5518543046357
35.0,-75.66666666666667,78.37590909090909
35.66666666666667,-75.66666666666667,76.38508379888269
49.0,-103.0,56.07351648351651
48.333333333333336,-103.0,55.98420118343196
47.66666666666667,-103.0,55.11295857988169
47.0,-103.0,51.55093023255806
46.333333333333336,-103.0,47.64448275862077
45.66666666666667,-103.0,49.35295857988172
45.0,-103.0,52.597514450866996
44.333333333333336,-103.0,56.330693641618566
43.66666666666667,-103.0,58.81482758620687
43.0,-103.0,63.56337278106505
42.333333333333336,-103.0,67.41551724137929
41.66666666666667,-103.0,69.55352272727265
41.0,-103.0,72.07497109826575
40.333333333333336,-103.0,75.14805714285735
39.66666666666667,-103.0,74.6422033898306
38.333333333333336,-103.0,73.09829545454538
39.0,-103.0,73.58966101694926
37.66666666666667,-103.0,71.8435593220341
36.333333333333336,-103.0,76.63799999999985
37.0,-103.0,71.99134831460663
35.66666666666667,-103.0,81.78988950276243
35.0,-103.0,85.58600000000003
34.333333333333336,-103.0,86.7917977528089
33.66666666666667,-103.0,88.5084357541898
33.0,-103.0,91.18129032258055
32.333333333333336,-103.0,94.09505494505505
31.666666666666664,-103.0,97.35663043478255
30.333333333333332,-103.0,93.16409836065577
31.0,-103.0,98.4439361702128
29.666666666666664,-103.0,97.5142774566473
29.0,-103.0,97.3722641509434
45.0,-79.66666666666667,63.03457142857143
44.333333333333336,-79.66666666666667,59.54
43.66666666666667,-79.66666666666667,60.54999999999999
43.0,-79.66666666666667,60.5521917808219
42.333333333333336,-79.66666666666667,64.06341040462421
41.66666666666667,-79.66666666666667,69.20457627118644
41.0,-79.66666666666667,72.2258139534882
40.333333333333336,-79.66666666666667,72.44762711864423
39.0,-79.66666666666667,71.01422857142857
39.66666666666667,-79.66666666666667,70.85813559322024
38.333333333333336,-79.66666666666667,71.92113636363639
37.0,-79.66666666666667,77.65325842696615
37.66666666666667,-79.66666666666667,75.8116949152542
36.333333333333336,-79.66666666666667,80.01799999999986
35.0,-79.66666666666667,84.95000000000014
35.66666666666667,-79.66666666666667,82.87312849162039
49.0,-107.0,57.30840909090912
48.333333333333336,-107.0,58.504736842105316
34.333333333333336,-79.66666666666667,83.75499999999997
47.66666666666667,-107.0,58.219302325581346
33.66666666666667,-79.66666666666667,82.32186813186807
33.0,-79.66666666666667,85.94934426229491
47.0,-107.0,55.55776470588237
46.333333333333336,-107.0,55.19906976744188
32.333333333333336,-79.66666666666667,80.76137931034484
45.66666666666667,-107.0,53.30999999999994
31.666666666666664,-79.66666666666667,79.78999999999999
45.0,-107.0,52.997209302325565
44.333333333333336,-107.0,50.28883720930231
43.66666666666667,-107.0,58.65551724137931
29.0,-79.66666666666667,79.5452808988765
29.666666666666664,-79.66666666666667,79.97
43.0,-107.0,61.34837209302316
42.333333333333336,-107.0,67.08220930232557
28.333333333333332,-79.66666666666667,79.06999999999984
41.66666666666667,-107.0,69.76215909090898
27.666666666666664,-79.66666666666667,79.12901639344243
27.0,-79.66666666666667,79.5649999999998
41.0,-107.0,64.43901734104047
40.333333333333336,-107.0,64.40206896551724
26.333333333333332,-79.66666666666667,79.04915789473661
39.66666666666667,-107.0,65.32694915254234
25.666666666666664,-79.66666666666667,79.26585492227959
25.0,-79.66666666666667,80.71065573770468
38.333333333333336,-107.0,66.29910112359545
39.0,-107.0,60.88382857142855
24.333333333333332,-79.66666666666667,83.12134328358208
37.66666666666667,-107.0,62.45033707865173
36.333333333333336,-107.0,79.9126815642457
37.0,-107.0,75.69955056179778
35.66666666666667,-107.0,82.41640883977907
34.333333333333336,-107.0,88.8934254143646
35.0,-107.0,86.95699999999998
33.66666666666667,-107.0,90.95099447513823
33.0,-107.0,88.80180327868844
32.333333333333336,-107.0,91.3188043478262
31.666666666666664,-107.0,92.41000000000003
46.333333333333336,-83.66666666666667,66.84459459459462
45.66666666666667,-83.66666666666667,57.76789473684206
45.0,-83.66666666666667,73.29011627906985
44.333333333333336,-83.66666666666667,73.08186046511642
43.66666666666667,-83.66666666666667,71.05895348837215
43.0,-83.66666666666667,78.29310344827564
42.333333333333336,-83.66666666666667,78.3260693641617
41.66666666666667,-83.66666666666667,76.99482758620681
41.0,-83.66666666666667,77.81818181818166
40.333333333333336,-83.66666666666667,76.79749999999994
39.0,-83.66666666666667,77.1415730337078
39.66666666666667,-83.66666666666667,76.64364161849709
38.333333333333336,-83.66666666666667,77.54511363636351
37.0,-83.66666666666667,78.5777966101693
37.66666666666667,-83.66666666666667,78.9181564245809
36.333333333333336,-83.66666666666667,80.39837988826798
35.0,-83.66666666666667,79.27513966480437
35.66666666666667,-83.66666666666667,79.39782122905027
49.0,-111.0,52.98
48.333333333333336,-111.0,56.95223529411772
34.333333333333336,-83.66666666666667,85.68500000000007
47.66666666666667,-111.0,56.768000000000065
33.66666666666667,-83.66666666666667,89.02399999999983
33.0,-83.66666666666667,90.00351648351622
47.0,-111.0,53.79046511627911
46.333333333333336,-111.0,53.59162790697679
32.333333333333336,-83.66666666666667,90.33582417582409
45.66666666666667,-111.0,53.98052631578946
31.0,-83.66666666666667,90.3393548387094
31.666666666666664,-83.66666666666667,89.77951351351344
45.0,-111.0,55.92116279069766
44.333333333333336,-111.0,58.897514450867035
30.333333333333332,-83.66666666666667,89.45356756756763
43.66666666666667,-111.0,62.506860465116304
29.0,-83.66666666666667,78.557243243243
29.666666666666664,-83.66666666666667,81.50535135135131
43.0,-111.0,62.88352601156066
42.333333333333336,-111.0,63.59728323699426
28.333333333333332,-83.66666666666667,77.98999999999984
41.66666666666667,-111.0,68.38725714285705
27.0,-83.66666666666667,79.07000000000001
27.666666666666664,-83.66666666666667,78.29715596330261
41.0,-111.0,64.47148571428572
40.333333333333336,-111.0,63.02413793103443
39.66666666666667,-111.0,67.22394285714284
38.333333333333336,-111.0,79.57258426966287
39.0,-111.0,75.72056818181815
37.66666666666667,-111.0,80.67483146067414
36.333333333333336,-111.0,82.87599999999988
37.0,-111.0,81.96112359550575
35.66666666666667,-111.0,85.45547486033524
34.333333333333336,-111.0,81.27327868852466
35.0,-111.0,83.92195530726252
33.66666666666667,-111.0,87.96756906077351
33.0,-111.0,90.14700000000005
32.333333333333336,-111.0,94.4639130434782
31.666666666666664,-111.0,90.74358695652172
31.0,-111.0,88.47500000000001
49.0,-87.66666666666667,53.65624999999998
48.333333333333336,-87.66666666666667,41.22709302325574
47.66666666666667,-87.66666666666667,46.147790697674374
47.0,-87.66666666666667,53.138352941176514
46.333333333333336,-87.66666666666667,74.73607142857152
45.66666666666667,-87.66666666666667,76.67069364161836
45.0,-87.66666666666667,70.72028901734097
44.333333333333336,-87.66666666666667,64.6202352941176
43.66666666666667,-87.66666666666667,58.41034482758626
43.0,-87.66666666666667,56.625862068965546
42.333333333333336,-87.66666666666667,60.7342105263157
41.66666666666667,-87.66666666666667,74.65898876404488
41.0,-87.66666666666667,80.2031818181816
40.333333333333336,-87.66666666666667,78.86517241379286
39.0,-87.66666666666667,79.86874999999976
39.66666666666667,-87.66666666666667,78.32413793103434
38.333333333333336,-87.66666666666667,80.02099999999986
37.0,-87.66666666666667,80.31474576271164
37.66666666666667,-87.66666666666667,80.82016949152528
36.333333333333336,-87.66666666666667,80.93573033707838
35.0,-87.66666666666667,83.56898305084772
35.66666666666667,-87.66666666666667,79.91770949720657
49.0,-115.0,58.045172413793125
48.333333333333336,-115.0,57.81105263157895
34.333333333333336,-87.66666666666667,84.81011049723773
47.66666666666667,-115.0,59.76813953488368
33.66666666666667,-87.66666666666667,87.3751612903224
33.0,-87.66666666666667,89.38569060773462
47.0,-115.0,58.73852071005919
46.333333333333336,-115.0,59.94918604651165
32.333333333333336,-87.66666666666667,89.98337016574571
45.66666666666667,-115.0,60.38641618497111
31.0,-87.66666666666667,89.09659340659312
31.666666666666664,-87.66666666666667,89.076451612903
45.0,-115.0,62.910000000000004
44.333333333333336,-115.0,59.63627906976739
30.333333333333332,-87.66666666666667,83.52135135135131
43.66666666666667,-115.0,63.1623699421965
29.0,-87.66666666666667,79.97
29.666666666666664,-87.66666666666667,79.96999999999973
43.0,-115.0,70.68508571428566
42.333333333333336,-115.0,72.10127906976754
41.66666666666667,-115.0,71.5596551724138
41.0,-115.0,72.51820809248545
40.333333333333336,-115.0,74.68147727272732
39.66666666666667,-115.0,74.73169491525424
38.333333333333336,-115.0,79.62118644067783
39.0,-115.0,74.41659090909094
37.66666666666667,-115.0,81.52288135593224
36.333333333333336,-115.0,90.59303370786516
37.0,-115.0,85.66022471910112
35.66666666666667,-115.0,92.93497237569062
34.333333333333336,-115.0,92.97674033149168
35.0,-115.0,91.43067039106141
33.66666666666667,-115.0,93.57879120879113
33.0,-115.0,92.33100000000003
32.333333333333336,-115.0,96.2253846153846
48.333333333333336,-91.66666666666667,73.85000000000002
47.66666666666667,-91.66666666666667,74.71534161490703
47.0,-91.66666666666667,67.58497142857148
46.333333333333336,-91.66666666666667,76.86500000000005
45.66666666666667,-91.66666666666667,76.21250000000008
45.0,-91.66666666666667,78.06963636363623
44.333333333333336,-91.66666666666667,78.99199999999983
43.66666666666667,-91.66666666666667,79.1594545454544
43.0,-91.66666666666667,78.87685393258408
42.333333333333336,-91.66666666666667,78.27124999999981
41.66666666666667,-91.66666666666667,79.05799999999982
41.0,-91.66666666666667,79.78597765363106
40.333333333333336,-91.66666666666667,79.22888268156397
39.0,-91.66666666666667,77.85276243093905
39.66666666666667,-91.66666666666667,77.63205714285698
38.333333333333336,-91.66666666666667,76.55523255813942
37.0,-91.66666666666667,73.22505617977544
37.66666666666667,-91.66666666666667,74.95800000000014
36.333333333333336,-91.66666666666667,77.79874999999998
35.0,-91.66666666666667,82.65700000000018
35.66666666666667,-91.66666666666667,80.1715999999998
49.0,-119.0,60.99999999999998
48.333333333333336,-119.0,67.9311764705882
34.333333333333336,-91.66666666666667,84.1757142857145
47.66666666666667,-119.0,71.06684210526313
33.66666666666667,-91.66666666666667,86.33199999999997
33.0,-91.66666666666667,90.69100000000006
47.0,-119.0,73.79599999999994
46.333333333333336,-119.0,71.2689473684211
32.333333333333336,-91.66666666666667,90.4683783783785
45.66666666666667,-119.0,67.75302325581389
31.0,-91.66666666666667,89.205894736842
31.666666666666664,-91.66666666666667,90.96100000000015
45.0,-119.0,61.41210526315784
44.333333333333336,-119.0,63.48283236994221
30.333333333333332,-91.66666666666667,88.66311475409806
43.66666666666667,-119.0,68.85786127167634
29.0,-91.66666666666667,82.46401069518741
29.666666666666664,-91.66666666666667,85.19770053475926
43.0,-119.0,71.30294797687841
42.333333333333336,-119.0,70.67206896551727
28.333333333333332,-91.66666666666667,82.07648648648647
41.66666666666667,-119.0,70.25822857142848
41.0,-119.0,74.98896551724151
40.333333333333336,-119.0,77.65571428571425
39.66666666666667,-119.0,79.808409090909
39.0,-119.0,80.52137931034471
38.333333333333336,-119.0,75.23784090909083
37.66666666666667,-119.0,68.94247191011239
36.333333333333336,-119.0,79.33949720670398
37.0,-119.0,69.99943181818183
35.66666666666667,-119.0,85.16300000000003
34.333333333333336,-119.0,74.2557458563536
35.0,-119.0,83.79122905027916
33.66666666666667,-119.0,62.939230769230726
33.0,-119.0,61.235789473684186
47.66666666666667,-68.33333333333334,62.69
47.0,-68.33333333333334,62.28280487804871
46.333333333333336,-68.33333333333334,62.76242603550282
45.66666666666667,-68.33333333333334,64.46368421052634
45.0,-68.33333333333334,65.99842105263176
44.333333333333336,-68.33333333333334,61.38344827586216
43.66666666666667,-68.33333333333334,53.75545454545454
49.0,-95.66666666666667,60.46474999999997
48.333333333333336,-95.66666666666667,60.92999999999988
47.66666666666667,-95.66666666666667,61.05568181818166
47.0,-95.66666666666667,63.0612499999999
46.333333333333336,-95.66666666666667,65.87170454545472
45.66666666666667,-95.66666666666667,72.00090909090906
45.0,-95.66666666666667,76.53772727272732
44.333333333333336,-95.66666666666667,75.75909090909094
43.66666666666667,-95.66666666666667,76.40784090909101
43.0,-95.66666666666667,79.64272727272717
42.333333333333336,-95.66666666666667,79.00704918032758
