Lat,Lng, WindGust_201406062100
33.333333333333336,-119.33333333333333,21.147478021978053
32.0,-119.33333333333333,17.869869565217375
30.666666666666668,-119.33333333333333,18.890075268817224
31.333333333333332,-119.33333333333333,17.94203278688523
30.0,-119.33333333333333,19.050000000000058
29.333333333333332,-119.33333333333333,19.262139784946303
28.666666666666668,-119.33333333333333,19.12853191489367
28.0,-119.33333333333333,20.038404255319136
27.333333333333332,-119.33333333333333,20.86599473684213
26.666666666666668,-119.33333333333333,20.798489583333367
26.0,-119.33333333333333,20.15999999999996
24.666666666666668,-119.33333333333333,18.631251282051352
25.333333333333332,-119.33333333333333,19.4923958333333
24.0,-119.33333333333333,18.480737113402068
22.666666666666668,-119.33333333333333,18.347964646464636
23.333333333333332,-119.33333333333333,18.51136224489798
22.0,-119.33333333333333,18.903137755102087
20.666666666666668,-119.33333333333333,17.574709923664116
21.333333333333332,-119.33333333333333,18.611545000000056
44.0,-64.66666666666667,22.12220967741935
43.333333333333336,-64.66666666666667,24.929658959537548
42.666666666666664,-64.66666666666667,23.815344827586216
42.0,-64.66666666666667,21.650390804597706
41.333333333333336,-64.66666666666667,19.6420514285714
40.666666666666664,-64.66666666666667,17.6401091954023
40.0,-64.66666666666667,15.406814371257513
39.333333333333336,-64.66666666666667,11.567650000000004
38.0,-64.66666666666667,14.793736842105265
38.666666666666664,-64.66666666666667,8.370328358208967
48.666666666666664,-96.0,15.144727272727302
48.0,-96.0,15.360056818181834
47.333333333333336,-96.0,14.095409090909106
46.666666666666664,-96.0,13.697772727272733
46.0,-96.0,15.224763636363685
45.333333333333336,-96.0,14.959056818181837
44.666666666666664,-96.0,10.067363636363629
44.0,-96.0,7.168836363636377
43.333333333333336,-96.0,5.874300578034665
42.666666666666664,-96.0,7.906357142857163
42.0,-96.0,6.067236363636361
41.333333333333336,-96.0,5.654872727272709
40.666666666666664,-96.0,7.440563829787256
39.333333333333336,-96.0,6.728000000000014
40.0,-96.0,7.716188888888891
38.666666666666664,-96.0,7.1492000000000235
37.333333333333336,-96.0,6.204200000000002
38.0,-96.0,8.315555555555566
36.666666666666664,-96.0,6.623116666666663
35.333333333333336,-96.0,7.082357142857139
36.0,-96.0,8.592911111111107
34.666666666666664,-96.0,8.885622222222215
33.333333333333336,-96.0,9.611577777777775
34.0,-96.0,9.113522222222208
32.666666666666664,-96.0,10.062754285714277
32.0,-96.0,9.806689655172406
31.333333333333332,-96.0,10.08438974358974
30.666666666666668,-96.0,13.950143589743602
30.0,-96.0,14.364505494505508
29.333333333333332,-96.0,15.072620512820565
28.666666666666668,-96.0,14.983612903225847
27.333333333333332,-96.0,14.382581632653052
28.0,-96.0,15.018821989528833
26.666666666666668,-96.0,14.567159340659323
25.333333333333332,-96.0,14.086379679144438
26.0,-96.0,14.904030769230753
24.666666666666668,-96.0,14.259836842105292
24.0,-96.0,14.897179487179486
23.333333333333332,-96.0,15.19217582417581
22.666666666666668,-96.0,17.192025641025666
48.666666666666664,-127.33333333333333,18.335782608695656
48.0,-127.33333333333333,18.542668639053257
47.333333333333336,-127.33333333333333,18.980602339181296
46.666666666666664,-127.33333333333333,19.35894797687862
46.0,-127.33333333333333,20.411811764705888
45.333333333333336,-127.33333333333333,21.478412790697703
44.666666666666664,-127.33333333333333,22.72932369942199
44.0,-127.33333333333333,25.21505202312137
43.333333333333336,-127.33333333333333,28.357704819277085
42.666666666666664,-127.33333333333333,30.978815126050428
42.0,-127.33333333333333,32.761442622950845
41.333333333333336,-127.33333333333333,34.017
45.333333333333336,-72.66666666666667,11.191142857142856
44.666666666666664,-72.66666666666667,11.650801169590624
44.0,-72.66666666666667,15.54870520231216
43.333333333333336,-72.66666666666667,15.161046783625752
42.666666666666664,-72.66666666666667,12.241999999999996
42.0,-72.66666666666667,11.811508670520196
41.333333333333336,-72.66666666666667,12.677655172413752
40.666666666666664,-72.66666666666667,14.10101149425291
40.0,-72.66666666666667,13.10412429378531
39.333333333333336,-72.66666666666667,11.381585227272701
38.0,-72.66666666666667,14.267676136363656
38.666666666666664,-72.66666666666667,13.025028409090885
37.333333333333336,-72.66666666666667,12.817561797752765
36.0,-72.66666666666667,8.480110497237575
36.666666666666664,-72.66666666666667,11.191882681564218
35.333333333333336,-72.66666666666667,7.791777777777805
34.0,-72.66666666666667,5.914716666666675
34.666666666666664,-72.66666666666667,9.40519444444444
33.333333333333336,-72.66666666666667,14.162543956043972
32.0,-72.66666666666667,13.388747311827968
32.666666666666664,-72.66666666666667,14.486252747252735
31.333333333333332,-72.66666666666667,13.180999999999937
30.666666666666668,-72.66666666666667,14.516809782608737
30.0,-72.66666666666667,14.287537634408602
29.333333333333332,-72.66666666666667,13.99600000000005
28.666666666666668,-72.66666666666667,14.00012765957452
28.0,-72.66666666666667,14.620243386243418
27.333333333333332,-72.66666666666667,13.607089473684212
26.666666666666668,-72.66666666666667,12.683242105263133
26.0,-72.66666666666667,13.606094240837674
25.333333333333332,-72.66666666666667,15.73111855670104
24.0,-72.66666666666667,16.21871282051283
24.666666666666668,-72.66666666666667,17.327398963730577
23.333333333333332,-72.66666666666667,16.6238298969072
22.666666666666668,-72.66666666666667,18.231524861878427
22.0,-72.66666666666667,19.11506593406597
21.333333333333332,-72.66666666666667,20.190818181818177
20.666666666666668,-72.66666666666667,20.483437499999997
49.333333333333336,-104.0,15.94
48.666666666666664,-104.0,14.421609467455642
48.0,-104.0,11.736958579881668
47.333333333333336,-104.0,8.875505882352934
46.666666666666664,-104.0,11.072275862068963
46.0,-104.0,17.077441176470632
45.333333333333336,-104.0,18.67142105263158
44.666666666666664,-104.0,17.531729885057477
44.0,-104.0,8.138245614035105
43.333333333333336,-104.0,16.56535632183909
42.666666666666664,-104.0,16.395131428571457
42.0,-104.0,12.744327485380108
41.333333333333336,-104.0,12.130868571428538
40.666666666666664,-104.0,11.918679999999986
39.333333333333336,-104.0,19.658420454545432
40.0,-104.0,17.981254237288137
38.666666666666664,-104.0,19.013745762711856
37.333333333333336,-104.0,18.30967231638422
38.0,-104.0,18.609238636363653
36.666666666666664,-104.0,11.632525423728815
35.333333333333336,-104.0,11.881640449438168
36.0,-104.0,13.77874301675977
34.666666666666664,-104.0,11.265857142857113
33.333333333333336,-104.0,12.90623333333329
34.0,-104.0,11.353878453038645
32.666666666666664,-104.0,19.4228852459016
32.0,-104.0,16.482733695652183
31.333333333333332,-104.0,8.710360655737702
30.666666666666668,-104.0,13.188043010752699
30.0,-104.0,12.775317204301082
29.333333333333332,-104.0,10.004407766990301
46.0,-80.66666666666667,10.702222222222222
45.333333333333336,-80.66666666666667,7.481678571428584
44.666666666666664,-80.66666666666667,6.621473684210527
42.666666666666664,-80.66666666666667,12.936524999999998
42.0,-80.66666666666667,7.921908045977003
41.333333333333336,-80.66666666666667,10.017179190751442
40.0,-80.66666666666667,5.9982285714285535
40.666666666666664,-80.66666666666667,7.2431931818181985
39.333333333333336,-80.66666666666667,3.710068571428562
38.0,-80.66666666666667,6.766045454545471
38.666666666666664,-80.66666666666667,4.395573033707871
37.333333333333336,-80.66666666666667,5.9282569832402086
36.0,-80.66666666666667,2.0108587570621443
36.666666666666664,-80.66666666666667,3.896491620111722
35.333333333333336,-80.66666666666667,1.9018555555555505
34.0,-80.66666666666667,6.725626373626385
34.666666666666664,-80.66666666666667,5.355340659340665
33.333333333333336,-80.66666666666667,6.35793370165747
32.0,-80.66666666666667,9.734222826086961
32.666666666666664,-80.66666666666667,4.987802197802195
31.333333333333332,-80.66666666666667,13.2600549450549
30.666666666666668,-80.66666666666667,13.972096256684491
30.0,-80.66666666666667,11.665347826086917
29.333333333333332,-80.66666666666667,15.163122994652442
28.666666666666668,-80.66666666666667,14.916010638297887
28.0,-80.66666666666667,13.36941798941801
27.333333333333332,-80.66666666666667,10.526851851851873
26.0,-80.66666666666667,10.236833333333333
26.666666666666668,-80.66666666666667,10.018722513089003
25.333333333333332,-80.66666666666667,12.035948186528467
24.0,-80.66666666666667,8.030841025641031
24.666666666666668,-80.66666666666667,9.747730569948171
23.333333333333332,-80.66666666666667,2.2344615384615363
49.333333333333336,-112.0,1.7495999999999998
48.666666666666664,-112.0,2.3798934911242613
48.0,-112.0,4.644736842105253
47.333333333333336,-112.0,5.302970760233899
46.666666666666664,-112.0,5.705403508771922
46.0,-112.0,4.433581395348828
45.333333333333336,-112.0,4.597029239766078
44.666666666666664,-112.0,6.883134502923978
44.0,-112.0,15.537632183908055
43.333333333333336,-112.0,21.414930635838147
42.666666666666664,-112.0,15.323872093023255
42.0,-112.0,9.573602272727292
41.333333333333336,-112.0,14.051411428571416
40.666666666666664,-112.0,15.731908045977017
39.333333333333336,-112.0,11.690886363636364
40.0,-112.0,12.770231638418087
38.666666666666664,-112.0,12.964323863636366
37.333333333333336,-112.0,10.272605714285719
38.0,-112.0,12.801931818181817
36.666666666666664,-112.0,11.618209944751374
35.333333333333336,-112.0,17.634955307262572
36.0,-112.0,14.921674033149179
34.666666666666664,-112.0,17.123283333333358
33.333333333333336,-112.0,7.016153846153863
34.0,-112.0,16.56593922651935
32.666666666666664,-112.0,14.0936120218579
32.0,-112.0,20.420267759562844
31.333333333333332,-112.0,20.507999999999996
29.333333333333332,-112.0,4.463307692307692
28.666666666666668,-112.0,12.229111111111111
28.0,-112.0,13.206888297872355
27.333333333333332,-112.0,10.006733333333322
26.666666666666668,-112.0,6.3100000000000005
25.333333333333332,-112.0,5.33323943661972
26.0,-112.0,6.591911764705883
24.666666666666668,-112.0,5.611384615384614
24.0,-112.0,6.115751269035539
23.333333333333332,-112.0,6.481204081632658
22.666666666666668,-112.0,7.074928934010181
21.333333333333332,-112.0,6.998000000000001
22.0,-112.0,6.998000000000026
48.666666666666664,-88.66666666666667,9.250476190476194
48.0,-88.66666666666667,9.955499999999997
47.333333333333336,-88.66666666666667,7.511824561403514
46.666666666666664,-88.66666666666667,10.275117647058819
46.0,-88.66666666666667,8.537348837209304
45.333333333333336,-88.66666666666667,6.629310344827587
44.666666666666664,-88.66666666666667,9.770718562874254
44.0,-88.66666666666667,10.235627118644057
43.333333333333336,-88.66666666666667,9.354534883720929
42.666666666666664,-88.66666666666667,7.881131428571436
42.0,-88.66666666666667,4.856209302325566
41.333333333333336,-88.66666666666667,4.304171428571421
40.0,-88.66666666666667,6.8900000000000245
40.666666666666664,-88.66666666666667,4.968965909090898
39.333333333333336,-88.66666666666667,5.147405714285713
38.0,-88.66666666666667,1.888457142857143
38.666666666666664,-88.66666666666667,3.3916464088397746
37.333333333333336,-88.66666666666667,1.191661016949153
36.0,-88.66666666666667,2.9159999999999986
36.666666666666664,-88.66666666666667,2.275511111111113
35.333333333333336,-88.66666666666667,3.7220655737705064
34.0,-88.66666666666667,5.71298305084744
34.666666666666664,-88.66666666666667,4.494692737430158
33.333333333333336,-88.66666666666667,10.677652173913032
32.666666666666664,-88.66666666666667,11.165278074866281
32.0,-88.66666666666667,9.176881355932188
31.333333333333332,-88.66666666666667,4.602151351351339
30.666666666666668,-88.66666666666667,6.893615789473726
30.0,-88.66666666666667,8.852263736263742
29.333333333333332,-88.66666666666667,7.139096774193574
28.666666666666668,-88.66666666666667,6.804617801047141
28.0,-88.66666666666667,6.378875000000009
27.333333333333332,-88.66666666666667,8.077144329896928
26.0,-88.66666666666667,13.15729319371723
26.666666666666668,-88.66666666666667,11.550457446808492
25.333333333333332,-88.66666666666667,14.103066326530671
24.666666666666668,-88.66666666666667,14.173629032258091
24.0,-88.66666666666667,13.344415841584167
23.333333333333332,-88.66666666666667,12.164625641025617
22.666666666666668,-88.66666666666667,13.068405228758126
49.333333333333336,-120.0,8.0185
48.666666666666664,-120.0,4.978576470588229
48.0,-120.0,2.3123040935672496
47.333333333333336,-120.0,4.212807017543857
46.666666666666664,-120.0,5.434918604651159
46.0,-120.0,6.679684210526318
45.333333333333336,-120.0,10.797111111111116
44.666666666666664,-120.0,11.439356725146181
44.0,-120.0,11.824137931034452
43.333333333333336,-120.0,14.918508670520252
42.666666666666664,-120.0,14.643959770114932
42.0,-120.0,14.950988439306375
41.333333333333336,-120.0,14.86279885057472
40.666666666666664,-120.0,9.111988636363632
40.0,-120.0,14.305096590909123
39.333333333333336,-120.0,15.559782857142865
38.666666666666664,-120.0,15.351068181818182
37.333333333333336,-120.0,12.448483146067398
38.0,-120.0,13.390859550561812
36.666666666666664,-120.0,10.87361581920901
35.333333333333336,-120.0,17.7419611111111
36.0,-120.0,6.619988888888896
34.666666666666664,-120.0,16.489351955307303
33.333333333333336,-120.0,22.007872222222225
34.0,-120.0,22.96836263736265
32.666666666666664,-120.0,18.60625000000006
31.333333333333332,-120.0,18.609681081081078
32.0,-120.0,18.14597267759561
30.666666666666668,-120.0,19.050000000000058
30.0,-120.0,19.050000000000058
29.333333333333332,-120.0,19.050000000000058
28.666666666666668,-120.0,18.334700534759342
28.0,-120.0,19.268826315789536
27.333333333333332,-120.0,19.949226315789474
26.666666666666668,-120.0,20.1336223404255
25.333333333333332,-120.0,19.56631770833329
26.0,-120.0,20.198150259067326
24.666666666666668,-120.0,18.70347668393789
23.333333333333332,-120.0,18.557917525773235
24.0,-120.0,18.904132653061264
22.666666666666668,-120.0,18.778568527918786
22.0,-120.0,19.050000000000065
21.333333333333332,-120.0,18.732208121827483
20.666666666666668,-120.0,18.13616766467064
44.666666666666664,-65.33333333333333,17.7865
44.0,-65.33333333333333,20.216
43.333333333333336,-65.33333333333333,22.628985185185186
42.666666666666664,-65.33333333333333,21.945115606936398
42.0,-65.33333333333333,19.99860571428571
41.333333333333336,-65.33333333333333,18.90471264367819
40.666666666666664,-65.33333333333333,17.846959999999985
40.0,-65.33333333333333,15.505362068965542
39.333333333333336,-65.33333333333333,12.202457627118662
38.666666666666664,-65.33333333333333,7.682192090395494
37.333333333333336,-65.33333333333333,25.52333103448274
38.0,-65.33333333333333,13.57933522727273
36.666666666666664,-65.33333333333333,28.885368421052615
35.333333333333336,-65.33333333333333,22.937
36.0,-65.33333333333333,24.98461702127659
48.666666666666664,-96.66666666666667,15.302125000000027
48.0,-96.66666666666667,14.6934823529412
47.333333333333336,-96.66666666666667,15.74211363636366
46.666666666666664,-96.66666666666667,14.636636363636386
46.0,-96.66666666666667,16.261333333333347
45.333333333333336,-96.66666666666667,16.996551136363667
44.666666666666664,-96.66666666666667,12.589500000000012
44.0,-96.66666666666667,7.974538011695907
43.333333333333336,-96.66666666666667,6.8094909090909175
42.666666666666664,-96.66666666666667,8.571977272727286
42.0,-96.66666666666667,6.7712000000000065
41.333333333333336,-96.66666666666667,6.565999999999998
40.0,-96.66666666666667,8.657081395348836
40.666666666666664,-96.66666666666667,8.545306358381522
39.333333333333336,-96.66666666666667,7.250832369942224
38.0,-96.66666666666667,9.575855555555536
38.666666666666664,-96.66666666666667,9.536955555555567
37.333333333333336,-96.66666666666667,8.52620000000001
36.0,-96.66666666666667,9.592703488372093
36.666666666666664,-96.66666666666667,8.272138888888888
35.333333333333336,-96.66666666666667,10.425159090909082
34.0,-96.66666666666667,12.094211111111058
34.666666666666664,-96.66666666666667,11.501199999999969
33.333333333333336,-96.66666666666667,10.857483870967725
32.666666666666664,-96.66666666666667,11.298967032967004
32.0,-96.66666666666667,11.826536082474188
31.333333333333332,-96.66666666666667,12.257199999999964
30.666666666666668,-96.66666666666667,14.202822485207093
30.0,-96.66666666666667,15.715680628272292
29.333333333333332,-96.66666666666667,16.512769230769266
28.666666666666668,-96.66666666666667,18.067137362637386
28.0,-96.66666666666667,18.34309230769232
27.333333333333332,-96.66666666666667,18.989876288659836
26.0,-96.66666666666667,16.999374358974368
26.666666666666668,-96.66666666666667,18.6835081967213
25.333333333333332,-96.66666666666667,14.458390109890138
24.666666666666668,-96.66666666666667,14.294010256410294
24.0,-96.66666666666667,14.904755000000005
23.333333333333332,-96.66666666666667,15.726668341708516
22.666666666666668,-96.66666666666667,17.079325396825432
48.666666666666664,-128.0,15.433666666666666
48.0,-128.0,16.35129651162794
47.333333333333336,-128.0,16.98267647058825
46.666666666666664,-128.0,17.757505952380946
46.0,-128.0,18.82144444444445
45.333333333333336,-128.0,19.779224852071017
44.666666666666664,-128.0,20.796183333333307
44.0,-128.0,23.18339999999999
43.333333333333336,-128.0,25.65911111111111
45.333333333333336,-73.33333333333333,12.732399999999998
44.666666666666664,-73.33333333333333,13.376415204678342
44.0,-73.33333333333333,13.446281609195411
43.333333333333336,-73.33333333333333,12.257653179190715
42.666666666666664,-73.33333333333333,16.591068965517255
42.0,-73.33333333333333,19.28367630057803
41.333333333333336,-73.33333333333333,12.890577142857138
40.666666666666664,-73.33333333333333,12.979565714285725
39.333333333333336,-73.33333333333333,8.174214689265552
40.0,-73.33333333333333,9.280622857142852
38.666666666666664,-73.33333333333333,10.541096590909087
37.333333333333336,-73.33333333333333,12.408011235955012
38.0,-73.33333333333333,12.936698863636348
36.666666666666664,-73.33333333333333,10.95952513966478
35.333333333333336,-73.33333333333333,7.9460670391061665
36.0,-73.33333333333333,8.719483333333338
34.666666666666664,-73.33333333333333,10.41161666666667
33.333333333333336,-73.33333333333333,11.65468306010927
34.0,-73.33333333333333,5.472730769230772
32.666666666666664,-73.33333333333333,14.327839779005522
31.333333333333332,-73.33333333333333,12.83166666666662
32.0,-73.33333333333333,13.614617486338831
30.666666666666668,-73.33333333333333,13.990708108108159
30.0,-73.33333333333333,13.947353260869598
29.333333333333332,-73.33333333333333,13.99600000000005
28.666666666666668,-73.33333333333333,13.99600000000005
28.0,-73.33333333333333,14.70219680851068
27.333333333333332,-73.33333333333333,14.863589473684188
26.666666666666668,-73.33333333333333,13.67360526315789
25.333333333333332,-73.33333333333333,14.079329842931928
26.0,-73.33333333333333,12.813328124999956
24.666666666666668,-73.33333333333333,16.64394845360824
23.333333333333332,-73.33333333333333,18.077999999999978
24.0,-73.33333333333333,18.31695918367347
22.666666666666668,-73.33333333333333,18.278843575418975
21.333333333333332,-73.33333333333333,19.879712962962937
22.0,-73.33333333333333,19.405767195767258
49.333333333333336,-104.66666666666667,14.968000000000002
48.666666666666664,-104.66666666666667,12.88308771929827
48.0,-104.66666666666667,8.187134502923982
47.333333333333336,-104.66666666666667,3.9582456140350826
46.666666666666664,-104.66666666666667,4.704714285714284
46.0,-104.66666666666667,15.208994252873602
45.333333333333336,-104.66666666666667,18.218647058823507
44.666666666666664,-104.66666666666667,17.557258620689662
44.0,-104.66666666666667,9.064643274853813
43.333333333333336,-104.66666666666667,12.624074712643678
42.666666666666664,-104.66666666666667,14.217684210526327
42.0,-104.66666666666667,14.018217142857154
41.333333333333336,-104.66666666666667,14.2825542857143
40.0,-104.66666666666667,5.251784090909084
40.666666666666664,-104.66666666666667,2.594511363636359
39.333333333333336,-104.66666666666667,13.213841807909628
38.0,-104.66666666666667,14.840418079096056
38.666666666666664,-104.66666666666667,14.817333333333345
37.333333333333336,-104.66666666666667,14.382485875706237
36.0,-104.66666666666667,19.346803370786542
36.666666666666664,-104.66666666666667,13.33517977528088
35.333333333333336,-104.66666666666667,15.766927777777768
34.0,-104.66666666666667,11.822351648351617
34.666666666666664,-104.66666666666667,11.35495027624307
33.333333333333336,-104.66666666666667,11.491230769230738
32.666666666666664,-104.66666666666667,14.892398907103829
32.0,-104.66666666666667,12.910967391304352
31.333333333333332,-104.66666666666667,11.135092391304338
30.666666666666668,-104.66666666666667,13.15020467836257
30.0,-104.66666666666667,11.239900990099008
29.333333333333332,-104.66666666666667,7.483999999999999
46.0,-81.33333333333333,8.851108695652181
45.333333333333336,-81.33333333333333,8.963973333333335
44.666666666666664,-81.33333333333333,7.110153846153854
44.0,-81.33333333333333,4.082
42.666666666666664,-81.33333333333333,10.448368421052638
42.0,-81.33333333333333,6.7125895953757215
41.333333333333336,-81.33333333333333,8.952057471264375
40.666666666666664,-81.33333333333333,7.908551724137932
39.333333333333336,-81.33333333333333,4.054465909090902
40.0,-81.33333333333333,6.025999999999983
38.666666666666664,-81.33333333333333,4.173761363636365
37.333333333333336,-81.33333333333333,5.523640449438203
38.0,-81.33333333333333,5.6273707865168525
36.666666666666664,-81.33333333333333,5.137698324022328
35.333333333333336,-81.33333333333333,1.3433258426966301
36.0,-81.33333333333333,2.144844444444443
34.666666666666664,-81.33333333333333,3.549558011049715
33.333333333333336,-81.33333333333333,6.779032967032989
34.0,-81.33333333333333,7.00337016574588
32.666666666666664,-81.33333333333333,4.108703296703291
32.0,-81.33333333333333,5.1543695652173795
31.333333333333332,-81.33333333333333,9.707816216216242
30.666666666666668,-81.33333333333333,13.730880434782629
30.0,-81.33333333333333,10.401861702127647
29.333333333333332,-81.33333333333333,7.235400000000001
28.666666666666668,-81.33333333333333,5.91041052631579
28.0,-81.33333333333333,5.533264864864865
27.333333333333332,-81.33333333333333,4.787906250000007
26.666666666666668,-81.33333333333333,10.359185185185169
25.333333333333332,-81.33333333333333,10.969642105263125
26.0,-81.33333333333333,10.70147150259067
24.666666666666668,-81.33333333333333,9.441010309278346
24.0,-81.33333333333333,8.942000000000005
23.333333333333332,-81.33333333333333,3.187971428571428
49.333333333333336,-112.66666666666667,2.673
48.666666666666664,-112.66666666666667,2.7997159763313664
48.0,-112.66666666666667,4.364023391812863
47.333333333333336,-112.66666666666667,3.4512631578947373
46.666666666666664,-112.66666666666667,6.5194385964912325
46.0,-112.66666666666667,7.6143647058823625
45.333333333333336,-112.66666666666667,4.641546511627909
44.666666666666664,-112.66666666666667,6.446631578947374
44.0,-112.66666666666667,14.042
43.333333333333336,-112.66666666666667,20.59724137931035
42.666666666666664,-112.66666666666667,17.175413793103456
42.0,-112.66666666666667,10.243023121387289
41.333333333333336,-112.66666666666667,11.036540229885059
40.666666666666664,-112.66666666666667,16.543846590909098
40.0,-112.66666666666667,9.335102857142864
39.333333333333336,-112.66666666666667,7.495000000000016
38.0,-112.66666666666667,12.061887640449438
38.666666666666664,-112.66666666666667,11.754463276836153
37.333333333333336,-112.66666666666667,13.457528089887651
36.0,-112.66666666666667,13.69010674157303
36.666666666666664,-112.66666666666667,9.519502824858792
35.333333333333336,-112.66666666666667,18.12860000000001
34.0,-112.66666666666667,17.73148888888889
34.666666666666664,-112.66666666666667,18.79107182320443
33.333333333333336,-112.66666666666667,13.433259668508308
32.0,-112.66666666666667,19.57286896551725
32.666666666666664,-112.66666666666667,15.791163934426269
30.666666666666668,-112.66666666666667,7.9996923076923085
30.0,-112.66666666666667,8.338865168539325
29.333333333333332,-112.66666666666667,7.947092024539878
28.666666666666668,-112.66666666666667,10.331698795180724
28.0,-112.66666666666667,8.487146153846155
27.333333333333332,-112.66666666666667,3.839166666666667
26.0,-112.66666666666667,8.566484042553196
26.666666666666668,-112.66666666666667,6.265115384615385
25.333333333333332,-112.66666666666667,7.266544502617804
24.0,-112.66666666666667,6.869984455958555
24.666666666666668,-112.66666666666667,6.102087628865983
23.333333333333332,-112.66666666666667,6.952522842639605
22.0,-112.66666666666667,6.998000000000027
22.666666666666668,-112.66666666666667,6.757882653061238
21.333333333333332,-112.66666666666667,6.997999999999997
48.666666666666664,-89.33333333333333,8.942000000000002
48.0,-89.33333333333333,12.101430769230758
47.333333333333336,-89.33333333333333,7.926795321637432
46.666666666666664,-89.33333333333333,9.43005681818183
46.0,-89.33333333333333,8.17480952380953
45.333333333333336,-89.33333333333333,8.33135294117649
44.666666666666664,-89.33333333333333,8.374261363636371
44.0,-89.33333333333333,9.633821428571432
43.333333333333336,-89.33333333333333,9.792752808988752
42.666666666666664,-89.33333333333333,7.883727810650895
42.0,-89.33333333333333,5.076344827586189
41.333333333333336,-89.33333333333333,4.0985875706214605
40.666666666666664,-89.33333333333333,5.84514450867053
39.333333333333336,-89.33333333333333,3.4866627906976686
40.0,-89.33333333333333,5.079703296703294
38.666666666666664,-89.33333333333333,2.8060228571428554
37.333333333333336,-89.33333333333333,0.7358644067796594
38.0,-89.33333333333333,1.792788888888886
36.666666666666664,-89.33333333333333,1.590146067415728
35.333333333333336,-89.33333333333333,4.152614525139663
36.0,-89.33333333333333,2.981875706214688
34.666666666666664,-89.33333333333333,4.660831460674145
33.333333333333336,-89.33333333333333,8.166524590163952
34.0,-89.33333333333333,5.490870967741915
32.666666666666664,-89.33333333333333,10.067661016949147
32.0,-89.33333333333333,8.9213085106383
31.333333333333332,-89.33333333333333,7.859065217391319
30.666666666666668,-89.33333333333333,6.640175824175827
30.0,-89.33333333333333,8.44048936170214
29.333333333333332,-89.33333333333333,7.21111229946526
28.666666666666668,-89.33333333333333,6.632193548387121
28.0,-89.33333333333333,6.26693229166667
27.333333333333332,-89.33333333333333,8.040641711229961
