Lat,Lng, WindDir_201406062100
40.666666666666664,-64.66666666666667,-1.754624035490541
40.0,-64.66666666666667,-1.696594823959732
39.333333333333336,-64.66666666666667,-1.513658300102658
38.0,-64.66666666666667,-1.9659541356186552
38.666666666666664,-64.66666666666667,-1.3478543073935865
48.666666666666664,-96.0,-1.0977218242382465
48.0,-96.0,-0.8756382961178582
47.333333333333336,-96.0,-0.5760193547045944
46.666666666666664,-96.0,-0.4998747729643315
46.0,-96.0,-0.34279314643574477
45.333333333333336,-96.0,-0.041652098759219214
44.666666666666664,-96.0,0.19516407949910383
44.0,-96.0,0.952225481493776
43.333333333333336,-96.0,2.513184921204992
42.666666666666664,-96.0,2.971224313194652
42.0,-96.0,2.95938246562033
41.333333333333336,-96.0,2.7892926981158177
40.666666666666664,-96.0,2.3597608109790076
39.333333333333336,-96.0,2.2059591888324173
40.0,-96.0,2.303372028035528
38.666666666666664,-96.0,2.256373654326733
37.333333333333336,-96.0,1.8082603590489907
38.0,-96.0,1.9089450722271921
36.666666666666664,-96.0,3.10068626084993
35.333333333333336,-96.0,2.403778241994031
36.0,-96.0,2.3669372648813276
34.666666666666664,-96.0,-2.9382225142673657
33.333333333333336,-96.0,3.0348867148144594
34.0,-96.0,2.5798295683247767
32.666666666666664,-96.0,-3.123668256177373
32.0,-96.0,-3.0925210459041046
31.333333333333332,-96.0,3.1326739580246157
30.666666666666668,-96.0,3.046699122067719
30.0,-96.0,2.9479479277255045
29.333333333333332,-96.0,2.789854674575445
28.666666666666668,-96.0,2.4763421238954986
27.333333333333332,-96.0,2.186426920805119
28.0,-96.0,2.1692946880839794
26.666666666666668,-96.0,2.098571245423082
25.333333333333332,-96.0,2.019006878816924
26.0,-96.0,2.0322930649751028
24.666666666666668,-96.0,1.9283839734806458
24.0,-96.0,1.9198621771937638
23.333333333333332,-96.0,1.9198621771937638
22.666666666666668,-96.0,1.9198621771937636
48.666666666666664,-127.33333333333333,-0.9435806001213304
48.0,-127.33333333333333,-0.8913023357312574
47.333333333333336,-127.33333333333333,-0.7503220996783893
46.666666666666664,-127.33333333333333,-0.5867016067495875
46.0,-127.33333333333333,-0.4085548266749273
45.333333333333336,-127.33333333333333,-0.254170932662657
44.666666666666664,-127.33333333333333,-0.12941120739024745
44.0,-127.33333333333333,0.0
43.333333333333336,-127.33333333333333,0.0
42.666666666666664,-127.33333333333333,0.0
42.0,-127.33333333333333,0.0
41.333333333333336,-127.33333333333333,0.0
45.333333333333336,-72.66666666666667,-0.8726646259971649
44.666666666666664,-72.66666666666667,-0.6040871603404637
44.0,-72.66666666666667,-0.5447132617745892
43.333333333333336,-72.66666666666667,-0.7154841949522247
42.666666666666664,-72.66666666666667,-0.7011072720359064
42.0,-72.66666666666667,-0.6780206196639881
41.333333333333336,-72.66666666666667,-0.9529814997274156
40.666666666666664,-72.66666666666667,-1.521914476206583
40.0,-72.66666666666667,-1.6961002386189667
39.333333333333336,-72.66666666666667,-1.3017512031696024
38.0,-72.66666666666667,-0.7034889221960274
38.666666666666664,-72.66666666666667,-0.9491330258806691
37.333333333333336,-72.66666666666667,-0.43947778077419525
36.0,-72.66666666666667,-0.6058885414968217
36.666666666666664,-72.66666666666667,-0.5960948341968124
35.333333333333336,-72.66666666666667,0.2147723904066589
34.0,-72.66666666666667,-1.1920434016893633
34.666666666666664,-72.66666666666667,0.632537175312786
33.333333333333336,-72.66666666666667,-2.3001759343544976
32.0,-72.66666666666667,-2.6152769374463682
32.666666666666664,-72.66666666666667,-2.4462355295796403
31.333333333333332,-72.66666666666667,-2.547066977701382
30.666666666666668,-72.66666666666667,-2.5399478417023107
30.0,-72.66666666666667,-2.617806245676476
29.333333333333332,-72.66666666666667,-2.4994048982688097
28.666666666666668,-72.66666666666667,-2.5218870034160776
28.0,-72.66666666666667,-2.8335831090304966
27.333333333333332,-72.66666666666667,-3.1111047859688536
26.666666666666668,-72.66666666666667,2.8676418888537953
26.0,-72.66666666666667,2.6656307953089122
25.333333333333332,-72.66666666666667,2.5171164246172975
24.0,-72.66666666666667,2.026315221513914
24.666666666666668,-72.66666666666667,2.2296577747286994
23.333333333333332,-72.66666666666667,1.9398797249584117
22.666666666666668,-72.66666666666667,1.9248999535232838
22.0,-72.66666666666667,1.9187123033167461
21.333333333333332,-72.66666666666667,1.9227350134824723
20.666666666666668,-72.66666666666667,1.9198621771937627
49.333333333333336,-104.0,-0.5235987755982994
48.666666666666664,-104.0,-0.6546637081008201
48.0,-104.0,-0.3524204315663187
47.333333333333336,-104.0,-0.17440245206660923
46.666666666666664,-104.0,0.5083236345204265
46.0,-104.0,0.6474364731305776
45.333333333333336,-104.0,0.7010654240467605
44.666666666666664,-104.0,0.8482210662616024
44.0,-104.0,1.6636691923303206
43.333333333333336,-104.0,1.4502963098378225
42.666666666666664,-104.0,0.9708209028914747
42.0,-104.0,0.9716037394589516
41.333333333333336,-104.0,1.4483614296710934
40.666666666666664,-104.0,2.547424737263232
39.333333333333336,-104.0,-3.1391100434818333
40.0,-104.0,-2.9403112735882435
38.666666666666664,-104.0,2.6675722769496426
37.333333333333336,-104.0,2.7649788624400546
38.0,-104.0,2.5088587363299504
36.666666666666664,-104.0,2.4072630402454065
35.333333333333336,-104.0,3.068970950462483
36.0,-104.0,-3.090747662737224
34.666666666666664,-104.0,-3.052352628543213
33.333333333333336,-104.0,3.1318868543784277
34.0,-104.0,-3.021936445300452
32.666666666666664,-104.0,2.907007093071898
32.0,-104.0,2.7698322103898105
31.333333333333332,-104.0,2.9250125738592936
30.666666666666668,-104.0,-2.9580085390867032
30.0,-104.0,2.956368217015009
29.333333333333332,-104.0,2.565113658528857
46.0,-80.66666666666667,-2.3305269266508146
45.333333333333336,-80.66666666666667,-2.00486015830915
44.666666666666664,-80.66666666666667,-1.3912073400775573
42.666666666666664,-80.66666666666667,-2.166434560769984
42.0,-80.66666666666667,-1.5614648473050152
41.333333333333336,-80.66666666666667,-0.1987414421908426
40.0,-80.66666666666667,-0.26729861978500563
40.666666666666664,-80.66666666666667,-0.2429120362208187
39.333333333333336,-80.66666666666667,-0.10335384065682159
38.0,-80.66666666666667,-0.6325153275152182
38.666666666666664,-80.66666666666667,-0.2000320475029024
37.333333333333336,-80.66666666666667,-0.6679820603801896
36.0,-80.66666666666667,2.1116174256150426
36.666666666666664,-80.66666666666667,0.3857788504244062
35.333333333333336,-80.66666666666667,0.37244570881905076
34.0,-80.66666666666667,-0.41492962490840246
34.666666666666664,-80.66666666666667,-0.1163628146005788
33.333333333333336,-80.66666666666667,-0.4808671706306204
32.0,-80.66666666666667,-3.0018216290475523
32.666666666666664,-80.66666666666667,-1.8822436041826285
31.333333333333332,-80.66666666666667,3.0466350315685733
30.666666666666668,-80.66666666666667,3.0711789949939017
30.0,-80.66666666666667,2.9088129224566255
29.333333333333332,-80.66666666666667,2.586064119657793
28.666666666666668,-80.66666666666667,2.3841774986044832
28.0,-80.66666666666667,2.118310768761991
27.333333333333332,-80.66666666666667,2.211564068287367
26.0,-80.66666666666667,2.6230404146634205
26.666666666666668,-80.66666666666667,2.1592981815303087
25.333333333333332,-80.66666666666667,2.658674140091828
24.0,-80.66666666666667,2.388232464299472
24.666666666666668,-80.66666666666667,2.404660583867547
23.333333333333332,-80.66666666666667,2.228230463911562
49.333333333333336,-112.0,0.5601415839719903
48.666666666666664,-112.0,0.9295402974370393
48.0,-112.0,1.2288609331857072
47.333333333333336,-112.0,0.9616230573743864
46.666666666666664,-112.0,0.2205141711171999
46.0,-112.0,0.28652760862536414
45.333333333333336,-112.0,-0.2029814880438364
44.666666666666664,-112.0,-1.5367696155439463
44.0,-112.0,-2.4825842712137827
43.333333333333336,-112.0,-2.2416045916293874
42.666666666666664,-112.0,-1.596270524060464
42.0,-112.0,-1.3629634155865404
41.333333333333336,-112.0,-1.7808542682165769
40.666666666666664,-112.0,-0.22637363976700348
39.333333333333336,-112.0,-0.4445524716249636
40.0,-112.0,0.46323276275703645
38.666666666666664,-112.0,-0.18065616829339723
37.333333333333336,-112.0,-2.5799404651205218
38.0,-112.0,-2.7714287121794166
36.666666666666664,-112.0,-3.1413054957223294
35.333333333333336,-112.0,-2.356854929387625
36.0,-112.0,-2.292123320754478
34.666666666666664,-112.0,-2.896115339853442
33.333333333333336,-112.0,-2.0365506237002124
34.0,-112.0,-2.5718562459017096
32.666666666666664,-112.0,-1.8650534230553923
32.0,-112.0,-1.8139527497311247
31.333333333333332,-112.0,-1.7453292519943298
29.333333333333332,-112.0,1.2370049525307392
28.666666666666668,-112.0,2.676266582575254
28.0,-112.0,2.464610450493082
27.333333333333332,-112.0,1.8117251121741176
26.666666666666668,-112.0,1.3853260202889577
25.333333333333332,-112.0,-1.6865690846097292
26.0,-112.0,-1.4413310520206635
24.666666666666668,-112.0,-2.6137621488325324
24.0,-112.0,-2.2020429629842884
23.333333333333332,-112.0,-1.7559247583656734
22.666666666666668,-112.0,-1.648942658913287
21.333333333333332,-112.0,-1.6580604571315025
22.0,-112.0,-1.679321005698526
48.666666666666664,-88.66666666666667,3.065335509450752
48.0,-88.66666666666667,-2.7488697864984384
47.333333333333336,-88.66666666666667,-2.226243697849466
46.666666666666664,-88.66666666666667,-1.082270916189246
46.0,-88.66666666666667,-1.534655718687521
45.333333333333336,-88.66666666666667,-2.0949166099882417
44.666666666666664,-88.66666666666667,-2.333556752799291
44.0,-88.66666666666667,-2.5464120735885114
43.333333333333336,-88.66666666666667,-2.527675494744235
42.666666666666664,-88.66666666666667,-2.7407404332847696
42.0,-88.66666666666667,2.9589884018396977
41.333333333333336,-88.66666666666667,2.560023487328059
40.0,-88.66666666666667,2.412798874325863
40.666666666666664,-88.66666666666667,2.598471206355556
39.333333333333336,-88.66666666666667,2.16433022316541
38.0,-88.66666666666667,1.8192398412442834
38.666666666666664,-88.66666666666667,1.767073320579792
37.333333333333336,-88.66666666666667,0.8185157911981216
36.0,-88.66666666666667,1.606630623078817
36.666666666666664,-88.66666666666667,0.3000027382296029
35.333333333333336,-88.66666666666667,-3.0830266006569023
34.0,-88.66666666666667,-1.10964867668063
34.666666666666664,-88.66666666666667,-1.8078131016849541
33.333333333333336,-88.66666666666667,-0.7568578415682
32.666666666666664,-88.66666666666667,-1.4071189004510465
32.0,-88.66666666666667,-2.026399326028609
31.333333333333332,-88.66666666666667,-2.2377668131765356
30.666666666666668,-88.66666666666667,-2.729627275474502
30.0,-88.66666666666667,-2.898030132845131
29.333333333333332,-88.66666666666667,-3.0900199958398527
28.666666666666668,-88.66666666666667,2.935164737105995
28.0,-88.66666666666667,2.2979881752715934
27.333333333333332,-88.66666666666667,1.8938368142212993
26.0,-88.66666666666667,1.6013440479112309
26.666666666666668,-88.66666666666667,1.7412529263367358
25.333333333333332,-88.66666666666667,1.5707963267948966
24.666666666666668,-88.66666666666667,1.5707963267948966
24.0,-88.66666666666667,1.5707963267948966
23.333333333333332,-88.66666666666667,1.673558961069663
22.666666666666668,-88.66666666666667,1.781089761380354
49.333333333333336,-120.0,0.480048774190365
48.666666666666664,-120.0,0.6622286709067526
48.0,-120.0,-0.35265329919797445
47.333333333333336,-120.0,-1.0990005219034187
46.666666666666664,-120.0,0.39407554060445277
46.0,-120.0,0.007981421275063018
45.333333333333336,-120.0,-0.18950488450038205
44.666666666666664,-120.0,0.11330669222214977
44.0,-120.0,0.2190312272458111
43.333333333333336,-120.0,-0.1817973997515402
42.666666666666664,-120.0,-0.08616610637623205
42.0,-120.0,0.13629643762777754
41.333333333333336,-120.0,-0.333140125317699
40.666666666666664,-120.0,-0.7499885891406137
40.0,-120.0,-0.570382081973386
39.333333333333336,-120.0,-0.6855629145805309
38.666666666666664,-120.0,-0.9974329073613589
37.333333333333336,-120.0,-1.2127389789059289
38.0,-120.0,-1.6051566749883996
36.666666666666664,-120.0,-0.9172087816736483
35.333333333333336,-120.0,-1.306506017963887
36.0,-120.0,-0.7857036056812728
34.666666666666664,-120.0,-1.278651839307588
33.333333333333336,-120.0,-1.187878451184196
34.0,-120.0,-1.289072885043943
32.666666666666664,-120.0,-1.2033845016237272
31.333333333333332,-120.0,-0.969575831505447
32.0,-120.0,-1.0471975511965979
30.666666666666668,-120.0,-0.8577280315953626
30.0,-120.0,-0.7126440286343627
29.333333333333332,-120.0,-0.6157302648817837
28.666666666666668,-120.0,-0.39202392560861504
28.0,-120.0,-0.31679581233027937
27.333333333333332,-120.0,-0.1745329251994338
26.666666666666668,-120.0,-0.10884668761220305
25.333333333333332,-120.0,0.04556491114250188
26.0,-120.0,0.0
24.666666666666668,-120.0,0.17453292519943323
23.333333333333332,-120.0,0.34906585039886706
24.0,-120.0,0.25769429276666017
22.666666666666668,-120.0,0.3490658503988671
22.0,-120.0,0.35715801028596245
21.333333333333332,-120.0,0.4814048392862823
20.666666666666668,-120.0,0.523598775598299
44.666666666666664,-65.33333333333333,-1.0471975511965976
44.0,-65.33333333333333,-1.7453292519943295
43.333333333333336,-65.33333333333333,-1.6778859192030915
42.666666666666664,-65.33333333333333,-1.7272267821176173
42.0,-65.33333333333333,-1.7453292519943298
41.333333333333336,-65.33333333333333,-1.7531241995721047
40.666666666666664,-65.33333333333333,-1.8497851772966272
40.0,-65.33333333333333,-1.7465310682759045
39.333333333333336,-65.33333333333333,-1.6011897905384427
38.666666666666664,-65.33333333333333,-1.1062458210096633
37.333333333333336,-65.33333333333333,-2.318880708996428
38.0,-65.33333333333333,-1.775243236735989
36.666666666666664,-65.33333333333333,-2.440530837769008
35.333333333333336,-65.33333333333333,-2.4434609527920617
36.0,-65.33333333333333,-2.443460952792061
48.666666666666664,-96.66666666666667,-0.9744375194216551
48.0,-96.66666666666667,-0.6745476369795239
47.333333333333336,-96.66666666666667,-0.40651547155619616
46.666666666666664,-96.66666666666667,-0.2955913619276697
46.0,-96.66666666666667,-0.0656480884241229
45.333333333333336,-96.66666666666667,0.21305104939721597
44.666666666666664,-96.66666666666667,0.5516377087829042
44.0,-96.66666666666667,1.235641080567731
43.333333333333336,-96.66666666666667,2.2372566882751572
42.666666666666664,-96.66666666666667,2.7638503780624277
42.0,-96.66666666666667,2.9312490076272226
41.333333333333336,-96.66666666666667,2.5227557998781167
40.0,-96.66666666666667,2.472796264660179
40.666666666666664,-96.66666666666667,2.5002102536448043
39.333333333333336,-96.66666666666667,2.2759596960977344
38.0,-96.66666666666667,1.7617514462773558
38.666666666666664,-96.66666666666667,2.1550243377759895
37.333333333333336,-96.66666666666667,1.7675571253148006
36.0,-96.66666666666667,2.048969920550207
36.666666666666664,-96.66666666666667,2.217841775442158
35.333333333333336,-96.66666666666667,1.998798517699535
34.0,-96.66666666666667,2.4591735282638627
34.666666666666664,-96.66666666666667,2.1612799546621413
33.333333333333336,-96.66666666666667,2.86098071908334
32.666666666666664,-96.66666666666667,2.9775642072346047
32.0,-96.66666666666667,3.0155619848427673
31.333333333333332,-96.66666666666667,2.9902556525111037
30.666666666666668,-96.66666666666667,2.9670597283903604
30.0,-96.66666666666667,2.882083540936087
29.333333333333332,-96.66666666666667,2.783615061137989
28.666666666666668,-96.66666666666667,2.563370768232161
28.0,-96.66666666666667,2.295703500869167
27.333333333333332,-96.66666666666667,2.166329701697647
26.0,-96.66666666666667,2.0864670950848287
26.666666666666668,-96.66666666666667,2.008562879195719
25.333333333333332,-96.66666666666667,2.168400281026072
24.666666666666668,-96.66666666666667,2.0873385447772974
24.0,-96.66666666666667,1.9761815980424462
23.333333333333332,-96.66666666666667,1.9198621771937638
22.666666666666668,-96.66666666666667,1.875044080970628
48.666666666666664,-128.0,-1.0471975511965976
48.0,-128.0,-1.0109463995388004
47.333333333333336,-128.0,-0.8541406674383235
46.666666666666664,-128.0,-0.686426012848989
46.0,-128.0,-0.5008935409433479
45.333333333333336,-128.0,-0.3408361639189732
44.666666666666664,-128.0,-0.18699713990000227
44.0,-128.0,-0.03657943288915994
43.333333333333336,-128.0,0.0
45.333333333333336,-73.33333333333333,-0.9074860265516884
44.666666666666664,-73.33333333333333,-0.6491025488773359
44.0,-73.33333333333333,-0.3640388810364839
43.333333333333336,-73.33333333333333,-0.4451138625108305
42.666666666666664,-73.33333333333333,-0.9499700164325087
42.0,-73.33333333333333,-0.8293669962713818
41.333333333333336,-73.33333333333333,-0.8108426826952035
40.666666666666664,-73.33333333333333,-1.1998509572222817
39.333333333333336,-73.33333333333333,-1.5821587648726365
40.0,-73.33333333333333,-1.6779949760289878
38.666666666666664,-73.33333333333333,-1.166416890622748
37.333333333333336,-73.33333333333333,-0.29360644997011737
38.0,-73.33333333333333,-0.7086500219522264
36.666666666666664,-73.33333333333333,-0.2765592905263654
35.333333333333336,-73.33333333333333,0.3468321254334633
36.0,-73.33333333333333,-0.3433252787132524
34.666666666666664,-73.33333333333333,0.8269555041949344
33.333333333333336,-73.33333333333333,-2.2465108806666563
34.0,-73.33333333333333,0.3144429791749214
32.666666666666664,-73.33333333333333,-2.443460952792061
31.333333333333332,-73.33333333333333,-2.574442979950855
32.0,-73.33333333333333,-2.545160124988588
30.666666666666668,-73.33333333333333,-2.547083110784322
30.0,-73.33333333333333,-2.6179938779914944
29.333333333333332,-73.33333333333333,-2.6030919177827014
28.666666666666668,-73.33333333333333,-2.5832464504573096
28.0,-73.33333333333333,-2.7401063976894684
27.333333333333332,-73.33333333333333,-3.058365202318872
26.666666666666668,-73.33333333333333,2.880896815541842
25.333333333333332,-73.33333333333333,2.4460149692877384
26.0,-73.33333333333333,2.6218926186646865
24.666666666666668,-73.33333333333333,2.3185447273617807
23.333333333333332,-73.33333333333333,1.934443002976013
24.0,-73.33333333333333,2.1010594842579353
22.666666666666668,-73.33333333333333,1.9198621771937638
21.333333333333332,-73.33333333333333,1.9198621771937636
22.0,-73.33333333333333,1.9197698363448135
49.333333333333336,-104.66666666666667,-1.0471975511965976
48.666666666666664,-104.66666666666667,-1.0380478608834462
48.0,-104.66666666666667,-0.8153110526088977
47.333333333333336,-104.66666666666667,-1.572736050135386
46.666666666666664,-104.66666666666667,2.3263541604654114
46.0,-104.66666666666667,0.867255830115153
45.333333333333336,-104.66666666666667,1.0214758988498032
44.666666666666664,-104.66666666666667,0.926715794077863
44.0,-104.66666666666667,1.2990007964812422
43.333333333333336,-104.66666666666667,1.7503735716923103
42.666666666666664,-104.66666666666667,1.142728062696774
42.0,-104.66666666666667,0.9714290919391709
41.333333333333336,-104.66666666666667,1.2747338776457653
40.0,-104.66666666666667,-1.465023943174324
40.666666666666664,-104.66666666666667,-0.7785316205412387
39.333333333333336,-104.66666666666667,-3.0673926052728695
38.0,-104.66666666666667,2.5830168121041712
38.666666666666664,-104.66666666666667,2.841708933746577
37.333333333333336,-104.66666666666667,2.965856220189884
36.0,-104.66666666666667,-2.590661107200388
36.666666666666664,-104.66666666666667,1.9179267360596766
35.333333333333336,-104.66666666666667,-2.7286281462874915
34.0,-104.66666666666667,2.889204855955463
34.666666666666664,-104.66666666666667,3.057747649170672
33.333333333333336,-104.66666666666667,2.861527051497575
32.666666666666664,-104.66666666666667,2.7336917856667657
32.0,-104.66666666666667,-3.0275023614508125
31.333333333333332,-104.66666666666667,-2.717523474512762
30.666666666666668,-104.66666666666667,-2.632978894348146
30.0,-104.66666666666667,-2.8715168549287533
29.333333333333332,-104.66666666666667,2.938053036737273
46.0,-81.33333333333333,-2.6151495220929273
45.333333333333336,-81.33333333333333,-2.200348433254572
44.666666666666664,-81.33333333333333,-2.082429821607608
44.0,-81.33333333333333,-1.86204847172833
42.666666666666664,-81.33333333333333,-2.3550505196727425
42.0,-81.33333333333333,-2.185712857504865
41.333333333333336,-81.33333333333333,-0.04633944098923661
40.666666666666664,-81.33333333333333,-0.14953410463537312
39.333333333333336,-81.33333333333333,0.13532503295758894
40.0,-81.33333333333333,-0.1438747114845816
38.666666666666664,-81.33333333333333,0.1310055403581766
37.333333333333336,-81.33333333333333,-0.6308427341556133
38.0,-81.33333333333333,-0.11548158844681641
36.666666666666664,-81.33333333333333,-0.9138130853656213
35.333333333333336,-81.33333333333333,-0.12234116676035431
36.0,-81.33333333333333,-1.6977719263767581
34.666666666666664,-81.33333333333333,0.15550470507114902
33.333333333333336,-81.33333333333333,-0.7886261175358417
34.0,-81.33333333333333,-0.19528109627473464
32.666666666666664,-81.33333333333333,-0.9984391373783672
32.0,-81.33333333333333,-1.9413979864738806
31.333333333333332,-81.33333333333333,-2.8778515525054384
30.666666666666668,-81.33333333333333,3.004169110233793
30.0,-81.33333333333333,2.9066300250749686
29.333333333333332,-81.33333333333333,3.0714919038182367
28.666666666666668,-81.33333333333333,3.0906459038420113
28.0,-81.33333333333333,2.5308958760223774
27.333333333333332,-81.33333333333333,-3.13415788111094
26.666666666666668,-81.33333333333333,-2.281188081233819
25.333333333333332,-81.33333333333333,-2.806582003330492
26.0,-81.33333333333333,-2.1332793606672262
24.666666666666668,-81.33333333333333,2.4838606206067926
24.0,-81.33333333333333,2.3123436749018293
23.333333333333332,-81.33333333333333,1.6256105128124823
49.333333333333336,-112.66666666666667,1.0485472040337216
48.666666666666664,-112.66666666666667,1.4000143527972209
48.0,-112.66666666666667,1.6313168956086894
47.333333333333336,-112.66666666666667,1.4414229887540178
46.666666666666664,-112.66666666666667,0.29167653548387673
46.0,-112.66666666666667,0.21227039465356048
45.333333333333336,-112.66666666666667,-0.2041479821162574
44.666666666666664,-112.66666666666667,-1.104144634455077
44.0,-112.66666666666667,-2.6844785726794904
43.333333333333336,-112.66666666666667,-2.241420371965654
42.666666666666664,-112.66666666666667,-1.38922635870735
42.0,-112.66666666666667,-1.271241402936673
41.333333333333336,-112.66666666666667,2.472419168178831
40.666666666666664,-112.66666666666667,0.7342431279406888
40.0,-112.66666666666667,-0.11574369284001622
39.333333333333336,-112.66666666666667,0.6003039984607818
38.0,-112.66666666666667,-1.5789921723266236
38.666666666666664,-112.66666666666667,-0.10838282692257184
37.333333333333336,-112.66666666666667,-2.265027352323528
36.0,-112.66666666666667,-2.0841665676084338
36.666666666666664,-112.66666666666667,-2.0901227155864914
35.333333333333336,-112.66666666666667,-2.718938104880126
34.0,-112.66666666666667,-2.7273832452318487
34.666666666666664,-112.66666666666667,-2.593702711459843
33.333333333333336,-112.66666666666667,-2.3142197160239246
32.0,-112.66666666666667,-1.9582945187083722
32.666666666666664,-112.66666666666667,-1.959007398033804
30.666666666666668,-112.66666666666667,-3.0882484193363453
30.0,-112.66666666666667,-3.116205853389533
29.333333333333332,-112.66666666666667,2.62949772898225
28.666666666666668,-112.66666666666667,2.323376981133862
28.0,-112.66666666666667,2.45266687244227
27.333333333333332,-112.66666666666667,1.3306368067330503
26.0,-112.66666666666667,-1.3640525793166645
26.666666666666668,-112.66666666666667,-0.5377810178934599
25.333333333333332,-112.66666666666667,-0.8336705586507619
24.0,-112.66666666666667,-0.9603735108762981
24.666666666666668,-112.66666666666667,-0.7728604723681277
23.333333333333332,-112.66666666666667,-1.0270662381492572
22.0,-112.66666666666667,-1.267236430980853
22.666666666666668,-112.66666666666667,-1.075746869747533
21.333333333333332,-112.66666666666667,-1.3733913047048956
48.666666666666664,-89.33333333333333,2.909248328419505
48.0,-89.33333333333333,-2.6497335406507974
47.333333333333336,-89.33333333333333,-2.48771022045671
